,anomaly_type,type,is_clustered,ready,pre_script_start,pre_script_end,submit,stage_in_start,stage_in_end,stage_in_effective_bytes_per_sec,execute_start,execute_end,stage_out_start,stage_out_end,stage_out_effective_bytes_per_sec,post_script_start,post_script_end,wms_delay,pre_script_delay,queue_delay,runtime,post_script_delay,stage_in_delay,stage_in_bytes,stage_out_delay,stage_out_bytes,kickstart_user,kickstart_site,kickstart_hostname,kickstart_transformations,kickstart_executables,kickstart_executables_argv,kickstart_executables_cpu_time,kickstart_status,kickstart_executables_exitcode,kickstart_online_iowait,kickstart_online_bytes_read,kickstart_online_bytes_written,kickstart_online_read_system_calls,kickstart_online_write_system_calls,kickstart_online_utime,kickstart_online_stime,kickstart_online_bytes_read_per_second,kickstart_online_bytes_written_per_second
create_dir_pycbc-search_0_condorpool,None,auxiliary,0,1716450974.0,,,1716450975.0,,,0.0,1716450979.0,1716450985.0,,,0.0,1716450985.0,1716450990.0,1.0,,4.0,6.0,5.0,,,,,poseidon,local,poseidon-submit,pegasus::dirmanager,/mnt/poseidon-data/poseidon/pegasus-5.1.0panorama/bin/pegasus-transfer,pegasus-kickstart  -n pegasus::dirmanager -N null -i - -R local  -L pycbc-search -T 2024-03-27T21:26:08+00:00 pegasus-transfer,0.3,0,0,,,,,,,,,
create_dir_pycbc-search_0_local,None,auxiliary,0,1716450974.0,,,1716450975.0,,,0.0,1716450979.0,1716450985.0,,,0.0,1716450985.0,1716450990.0,1.0,,4.0,6.0,5.0,,,,,poseidon,local,poseidon-submit,pegasus::dirmanager,/mnt/poseidon-data/poseidon/pegasus-5.1.0panorama/bin/pegasus-transfer,pegasus-kickstart  -n pegasus::dirmanager -N null -i - -R local  -L pycbc-search -T 2024-03-27T21:26:08+00:00 pegasus-transfer,0.3,0,0,,,,,,,,,
calculate_psd_ID38_ID0000041,cpu_3,compute,0,1716450990.0,,,1716450996.0,1716451008.0,1716451024.0,150676825.2,1716451007.0,1716451071.0,1716451058.0,1716451061.0,5586390.0,1716451071.0,1716451076.0,6.0,,11.0,64.0,5.0,16.0,1485630519.0,3.0,17785535.0,poseidon,condorpool,poseidon-worker-2-container-16-19,calculate_psd_ID38,/usr/local/bin/pycbc_calculate_psd,,28.7,0,0,0.0,661357091.0,28825.0,4758.0,33.0,21.2,3.6,13227141.8,2882.5
calculate_psd_ID38_ID0000040,cpu_3,compute,0,1716450990.0,,,1716450996.0,1716451008.0,1716451025.0,129359062.5,1716451007.0,1716451071.0,1716451060.0,1716451062.0,6046948.0,1716451071.0,1716451076.0,6.0,,11.0,64.0,5.0,17.0,1488783041.0,2.0,17717127.0,poseidon,condorpool,poseidon-worker-1-container-20-23,calculate_psd_ID38,/usr/local/bin/pycbc_calculate_psd,,28.9,0,0,0.1,680272227.0,28825.0,4758.0,33.0,19.9,4.9,13605444.5,2882.5
page_segtable_ID45_ID0000046,None,compute,0,1716450990.0,,,1716450995.0,1716451008.0,1716451024.0,132094568.4,1716451007.0,1716451046.0,1716451033.0,1716451035.0,910.0,1716451046.0,1716451051.0,5.0,,12.0,39.0,5.0,16.0,1379890407.0,2.0,2496.0,poseidon,condorpool,poseidon-worker-2-container-32-35,page_segtable_ID45,/usr/local/bin/pycbc_page_segtable,,3.3,0,0,,,,,,,,,
page_segtable_ID45_ID0000048,cpu_3,compute,0,1716450990.0,,,1716450995.0,1716451008.0,1716451024.0,129499247.2,1716451007.0,1716451041.0,1716451032.0,1716451035.0,878.0,1716451041.0,1716451046.0,5.0,,12.0,34.0,5.0,16.0,1379890267.0,3.0,2376.0,poseidon,condorpool,poseidon-worker-2-container-28-31,page_segtable_ID45,/usr/local/bin/pycbc_page_segtable,,2.9,0,0,,,,,,,,,
plot_segments_ID43_ID0000044,cpu_3,compute,0,1716450990.0,,,1716450995.0,1716451008.0,1716451025.0,113539340.4,1716451007.0,1716451046.0,1716451034.0,1716451036.0,8939.0,1716451046.0,1716451051.0,5.0,,12.0,39.0,5.0,17.0,1379884331.0,2.0,24223.0,poseidon,condorpool,poseidon-worker-2-container-20-23,plot_segments_ID43,/usr/local/bin/pycbc_page_segments,,2.8,0,0,,,,,,,,,
injections_ID123_ID0000132,None,compute,0,1716450990.0,,,1716450996.0,1716451008.0,1716451016.0,166261865.0,1716451007.0,1716451031.0,1716451022.0,1716451025.0,14287.0,1716451031.0,1716451036.0,6.0,,11.0,24.0,5.0,8.0,1379880960.0,3.0,40346.0,poseidon,condorpool,poseidon-worker-1-container-44-47,injections_ID123,/usr/local/bin/lalapps_inspinj,,0.2,0,0,,,,,,,,,
page_versioning_ID174_ID0000184,cpu_3,compute,0,1716450990.0,,,1716450996.0,1716451008.0,1716451017.0,147048274.0,1716451007.0,1716451111.0,1716451099.0,1716451102.0,19320.0,1716451111.0,1716451116.0,6.0,,11.0,104.0,5.0,9.0,1379880960.0,3.0,54037.0,poseidon,condorpool,poseidon-worker-2-container-36-39,page_versioning_ID174,/usr/local/bin/pycbc_page_versioning,,76.0,0,0,0.0,1743211943.0,2202100.0,281544.0,2480.0,9.2,2.3,11621413.0,14680.7
calculate_psd_ID38_ID0000039,cpu_3,compute,0,1716450990.0,,,1716450996.0,1716451008.0,1716451024.0,146197136.0,1716451007.0,1716451071.0,1716451060.0,1716451063.0,6157214.0,1716451071.0,1716451076.0,6.0,,11.0,64.0,5.0,16.0,1509359540.0,3.0,18080430.0,poseidon,condorpool,poseidon-worker-2-container-24-27,calculate_psd_ID38,/usr/local/bin/pycbc_calculate_psd,,30.4,0,0,0.0,831000812.0,35724835.0,4783.0,818.0,25.7,4.1,13850013.5,1786241.8
