,anomaly_type,type,is_clustered,ready,pre_script_start,pre_script_end,submit,stage_in_start,stage_in_end,stage_in_effective_bytes_per_sec,execute_start,execute_end,stage_out_start,stage_out_end,stage_out_effective_bytes_per_sec,post_script_start,post_script_end,wms_delay,pre_script_delay,queue_delay,runtime,post_script_delay,stage_in_delay,stage_in_bytes,stage_out_delay,stage_out_bytes,kickstart_user,kickstart_site,kickstart_hostname,kickstart_transformations,kickstart_executables,kickstart_executables_argv,kickstart_executables_cpu_time,kickstart_status,kickstart_executables_exitcode,kickstart_online_iowait,kickstart_online_bytes_read,kickstart_online_bytes_written,kickstart_online_read_system_calls,kickstart_online_write_system_calls,kickstart_online_utime,kickstart_online_stime,kickstart_online_bytes_read_per_second,kickstart_online_bytes_written_per_second
create_dir_pycbc-search_0_condorpool,None,auxiliary,0,1716433956.0,,,1716433957.0,,,0.0,1716433961.0,1716433967.0,,,0.0,1716433967.0,1716433972.0,1.0,,4.0,6.0,5.0,,,,,poseidon,local,poseidon-submit,pegasus::dirmanager,/mnt/poseidon-data/poseidon/pegasus-5.1.0panorama/bin/pegasus-transfer,pegasus-kickstart  -n pegasus::dirmanager -N null -i - -R local  -L pycbc-search -T 2024-03-27T21:26:08+00:00 pegasus-transfer,0.3,0,0,,,,,,,,,
create_dir_pycbc-search_0_local,None,auxiliary,0,1716433956.0,,,1716433957.0,,,0.0,1716433961.0,1716433967.0,,,0.0,1716433967.0,1716433972.0,1.0,,4.0,6.0,5.0,,,,,poseidon,local,poseidon-submit,pegasus::dirmanager,/mnt/poseidon-data/poseidon/pegasus-5.1.0panorama/bin/pegasus-transfer,pegasus-kickstart  -n pegasus::dirmanager -N null -i - -R local  -L pycbc-search -T 2024-03-27T21:26:08+00:00 pegasus-transfer,0.3,0,0,,,,,,,,,
calculate_psd_ID38_ID0000041,cpu_3,compute,0,1716433972.0,,,1716433977.0,1716433996.0,1716434018.0,95277625.9,1716433996.0,1716434062.0,1716434053.0,1716434056.0,6042284.0,1716434062.0,1716434067.0,5.0,,19.0,66.0,5.0,22.0,1485630519.0,3.0,17785535.0,poseidon,condorpool,poseidon-worker-1-container-32-35,calculate_psd_ID38,/usr/local/bin/pycbc_calculate_psd,,29.5,0,0,0.0,661357082.0,28825.0,4758.0,33.0,19.7,5.1,13227141.6,2882.5
calculate_psd_ID38_ID0000040,None,compute,0,1716433972.0,,,1716433977.0,1716433996.0,1716434013.0,135795632.2,1716433995.0,1716434057.0,1716434046.0,1716434049.0,5882585.0,1716434057.0,1716434062.0,5.0,,18.0,62.0,5.0,17.0,1488783041.0,3.0,17717127.0,poseidon,condorpool,poseidon-worker-2-container-44-47,calculate_psd_ID38,/usr/local/bin/pycbc_calculate_psd,,27.5,0,0,0.0,680273728.0,28825.0,4755.0,33.0,20.9,4.0,13605474.6,2882.5
page_segtable_ID45_ID0000046,None,compute,0,1716433972.0,,,1716433977.0,1716433996.0,1716434012.0,136005969.2,1716433996.0,1716434032.0,1716434021.0,1716434023.0,917.0,1716434032.0,1716434037.0,5.0,,19.0,36.0,5.0,16.0,1379890407.0,2.0,2496.0,poseidon,condorpool,poseidon-worker-1-container-44-47,page_segtable_ID45,/usr/local/bin/pycbc_page_segtable,,2.8,0,0,,,,,,,,,
page_segtable_ID45_ID0000048,cpu_3,compute,0,1716433972.0,,,1716433977.0,1716433996.0,1716434017.0,93256628.4,1716433995.0,1716434037.0,1716434025.0,1716434028.0,875.0,1716434037.0,1716434042.0,5.0,,18.0,42.0,5.0,21.0,1379890267.0,3.0,2376.0,poseidon,condorpool,poseidon-worker-2-container-24-27,page_segtable_ID45,/usr/local/bin/pycbc_page_segtable,,2.8,0,0,,,,,,,,,
plot_segments_ID43_ID0000044,cpu_3,compute,0,1716433972.0,,,1716433977.0,1716433996.0,1716434012.0,140348416.4,1716433995.0,1716434032.0,1716434020.0,1716434023.0,8949.0,1716434032.0,1716434037.0,5.0,,18.0,37.0,5.0,16.0,1379884331.0,3.0,24223.0,poseidon,condorpool,poseidon-worker-2-container-28-31,plot_segments_ID43,/usr/local/bin/pycbc_page_segments,,2.6,0,0,,,,,,,,,
injections_ID123_ID0000132,cpu_3,compute,0,1716433972.0,,,1716433977.0,1716433996.0,1716434004.0,169832026.0,1716433995.0,1716434022.0,1716434010.0,1716434013.0,14387.0,1716434022.0,1716434027.0,5.0,,18.0,27.0,5.0,8.0,1379880960.0,3.0,40346.0,poseidon,condorpool,poseidon-worker-1-container-24-27,injections_ID123,/usr/local/bin/lalapps_inspinj,,0.2,0,0,,,,,,,,,
page_versioning_ID174_ID0000184,None,compute,0,1716433972.0,,,1716433977.0,1716433996.0,1716434004.0,174341468.0,1716433995.0,1716434097.0,1716434085.0,1716434088.0,17996.0,1716434097.0,1716434102.0,5.0,,18.0,102.0,5.0,8.0,1379880960.0,3.0,54037.0,poseidon,condorpool,poseidon-worker-2-container-20-23,page_versioning_ID174,/usr/local/bin/pycbc_page_versioning,,75.0,0,0,0.0,1673026832.0,2145136.0,271491.0,2314.0,9.2,2.8,11950191.7,15322.4
calculate_psd_ID38_ID0000039,None,compute,0,1716433972.0,,,1716433977.0,1716433996.0,1716434013.0,144069492.8,1716433995.0,1716434062.0,1716434049.0,1716434052.0,6150050.0,1716434062.0,1716434067.0,5.0,,18.0,67.0,5.0,17.0,1509359540.0,3.0,18080430.0,poseidon,condorpool,poseidon-worker-1-container-40-43,calculate_psd_ID38,/usr/local/bin/pycbc_calculate_psd,,30.2,0,0,0.0,831002324.0,40445252.0,4785.0,1255.0,24.5,5.4,13850038.7,2022262.6
