,anomaly_type,type,is_clustered,ready,pre_script_start,pre_script_end,submit,stage_in_start,stage_in_end,stage_in_effective_bytes_per_sec,execute_start,execute_end,stage_out_start,stage_out_end,stage_out_effective_bytes_per_sec,post_script_start,post_script_end,wms_delay,pre_script_delay,queue_delay,runtime,post_script_delay,stage_in_delay,stage_in_bytes,stage_out_delay,stage_out_bytes,kickstart_user,kickstart_site,kickstart_hostname,kickstart_transformations,kickstart_executables,kickstart_executables_argv,kickstart_executables_cpu_time,kickstart_status,kickstart_executables_exitcode,kickstart_online_iowait,kickstart_online_bytes_read,kickstart_online_bytes_written,kickstart_online_read_system_calls,kickstart_online_write_system_calls,kickstart_online_utime,kickstart_online_stime,kickstart_online_bytes_read_per_second,kickstart_online_bytes_written_per_second
create_dir_pycbc-search_0_condorpool,None,auxiliary,0,1716094128.0,,,1716094129.0,,,0.0,1716094133.0,1716094139.0,,,0.0,1716094139.0,1716094144.0,1.0,,4.0,6.0,5.0,,,,,poseidon,local,poseidon-submit,pegasus::dirmanager,/mnt/poseidon-data/poseidon/pegasus-5.1.0panorama/bin/pegasus-transfer,pegasus-kickstart  -n pegasus::dirmanager -N null -i - -R local  -L pycbc-search -T 2024-03-27T21:26:08+00:00 pegasus-transfer,0.3,0,0,,,,,,,,,
create_dir_pycbc-search_0_local,None,auxiliary,0,1716094128.0,,,1716094129.0,,,0.0,1716094133.0,1716094139.0,,,0.0,1716094139.0,1716094144.0,1.0,,4.0,6.0,5.0,,,,,poseidon,local,poseidon-submit,pegasus::dirmanager,/mnt/poseidon-data/poseidon/pegasus-5.1.0panorama/bin/pegasus-transfer,pegasus-kickstart  -n pegasus::dirmanager -N null -i - -R local  -L pycbc-search -T 2024-03-27T21:26:08+00:00 pegasus-transfer,0.3,0,0,,,,,,,,,
calculate_psd_ID38_ID0000041,None,compute,0,1716094144.0,,,1716094149.0,1716094170.0,1716094190.0,105428805.9,1716094169.0,1716094234.0,1716094223.0,1716094226.0,6043411.0,1716094234.0,1716094239.0,5.0,,20.0,65.0,5.0,20.0,1485630519.0,3.0,17785535.0,poseidon,condorpool,poseidon-worker-1-container-44-47,calculate_psd_ID38,/usr/local/bin/pycbc_calculate_psd,,27.8,0,0,0.0,661359963.0,28825.0,4758.0,33.0,21.0,3.8,13227199.3,2882.5
calculate_psd_ID38_ID0000040,None,compute,0,1716094144.0,,,1716094149.0,1716094170.0,1716094187.0,126387616.7,1716094169.0,1716094324.0,1716094312.0,1716094315.0,5385222.0,1716094324.0,1716094329.0,5.0,,20.0,155.0,5.0,17.0,1488783041.0,3.0,17717127.0,poseidon,condorpool,poseidon-worker-2-container-32-35,calculate_psd_ID38,/usr/local/bin/pycbc_calculate_psd,,28.4,0,0,0.1,680270998.0,28825.0,4751.0,33.0,20.0,4.8,13605420.0,2882.5
page_segtable_ID45_ID0000046,hdd_10,compute,0,1716094144.0,,,1716094149.0,1716094170.0,1716094185.0,140641487.3,1716094169.0,1716094324.0,1716094312.0,1716094315.0,812.0,1716094324.0,1716094329.0,5.0,,20.0,155.0,5.0,15.0,1379890407.0,3.0,2496.0,poseidon,condorpool,poseidon-worker-2-container-40-43,page_segtable_ID45,/usr/local/bin/pycbc_page_segtable,,2.8,0,0,,,,,,,,,
page_segtable_ID45_ID0000048,None,compute,0,1716094144.0,,,1716094149.0,1716094170.0,1716094185.0,137928781.8,1716094169.0,1716094324.0,1716094312.0,1716094315.0,775.0,1716094324.0,1716094329.0,5.0,,20.0,155.0,5.0,15.0,1379890267.0,3.0,2376.0,poseidon,condorpool,poseidon-worker-2-container-44-47,page_segtable_ID45,/usr/local/bin/pycbc_page_segtable,,2.9,0,0,,,,,,,,,
plot_segments_ID43_ID0000044,None,compute,0,1716094144.0,,,1716094149.0,1716094170.0,1716094190.0,92871440.9,1716094169.0,1716094324.0,1716094312.0,1716094315.0,7914.0,1716094324.0,1716094329.0,5.0,,20.0,155.0,5.0,20.0,1379884331.0,3.0,24223.0,poseidon,condorpool,poseidon-worker-2-container-36-39,plot_segments_ID43,/usr/local/bin/pycbc_page_segments,,3.0,0,0,,,,,,,,,
injections_ID123_ID0000132,None,compute,0,1716094144.0,,,1716094149.0,1716094170.0,1716094180.0,134646156.0,1716094169.0,1716094194.0,1716094186.0,1716094188.0,14274.0,1716094194.0,1716094199.0,5.0,,20.0,25.0,5.0,10.0,1379880960.0,2.0,40346.0,poseidon,condorpool,poseidon-worker-1-container-36-39,injections_ID123,/usr/local/bin/lalapps_inspinj,,0.2,0,0,,,,,,,,,
page_versioning_ID174_ID0000184,None,compute,0,1716094144.0,,,1716094149.0,1716094170.0,1716094180.0,135054908.0,1716094169.0,1716094324.0,1716094312.0,1716094315.0,17459.0,1716094324.0,1716094329.0,5.0,,20.0,155.0,5.0,10.0,1379880960.0,3.0,54037.0,poseidon,condorpool,poseidon-worker-2-container-28-31,page_versioning_ID174,/usr/local/bin/pycbc_page_versioning,,74.3,0,0,0.0,1689685107.0,2144908.0,274661.0,2326.0,9.3,2.8,12069179.3,15320.8
calculate_psd_ID38_ID0000039,None,compute,0,1716094144.0,,,1716094149.0,1716094170.0,1716094186.0,152332919.6,1716094169.0,1716094229.0,1716094220.0,1716094223.0,6002940.0,1716094229.0,1716094234.0,5.0,,20.0,60.0,5.0,16.0,1509359540.0,3.0,18080430.0,poseidon,condorpool,poseidon-worker-1-container-20-23,calculate_psd_ID38,/usr/local/bin/pycbc_calculate_psd,,28.7,0,0,0.0,803729980.0,28825.0,4754.0,33.0,21.0,3.8,16074599.6,2882.5
