,anomaly_type,type,is_clustered,ready,pre_script_start,pre_script_end,submit,stage_in_start,stage_in_end,stage_in_effective_bytes_per_sec,execute_start,execute_end,stage_out_start,stage_out_end,stage_out_effective_bytes_per_sec,post_script_start,post_script_end,wms_delay,pre_script_delay,queue_delay,runtime,post_script_delay,stage_in_delay,stage_in_bytes,stage_out_delay,stage_out_bytes,kickstart_user,kickstart_site,kickstart_hostname,kickstart_transformations,kickstart_executables,kickstart_executables_argv,kickstart_executables_cpu_time,kickstart_status,kickstart_executables_exitcode,kickstart_online_iowait,kickstart_online_bytes_read,kickstart_online_bytes_written,kickstart_online_read_system_calls,kickstart_online_write_system_calls,kickstart_online_utime,kickstart_online_stime,kickstart_online_bytes_read_per_second,kickstart_online_bytes_written_per_second
create_dir_pycbc-search_0_condorpool,None,auxiliary,0,1715250314.0,,,1715250315.0,,,0.0,1715250319.0,1715250325.0,,,0.0,1715250325.0,1715250330.0,1.0,,4.0,6.0,5.0,,,,,poseidon,local,poseidon-submit,pegasus::dirmanager,/mnt/poseidon-data/poseidon/pegasus-5.1.0panorama/bin/pegasus-transfer,pegasus-kickstart  -n pegasus::dirmanager -N null -i - -R local  -L pycbc-search -T 2024-03-27T21:26:08+00:00 pegasus-transfer,0.3,0,0,,,,,,,,,
create_dir_pycbc-search_0_local,None,auxiliary,0,1715250314.0,,,1715250315.0,,,0.0,1715250319.0,1715250325.0,,,0.0,1715250325.0,1715250330.0,1.0,,4.0,6.0,5.0,,,,,poseidon,local,poseidon-submit,pegasus::dirmanager,/mnt/poseidon-data/poseidon/pegasus-5.1.0panorama/bin/pegasus-transfer,pegasus-kickstart  -n pegasus::dirmanager -N null -i - -R local  -L pycbc-search -T 2024-03-27T21:26:08+00:00 pegasus-transfer,0.3,0,0,,,,,,,,,
calculate_psd_ID38_ID0000041,None,compute,0,1715250330.0,,,1715250335.0,1715250356.0,1715250373.0,138542066.2,1715250355.0,1715250415.0,1715250406.0,1715250409.0,5845241.0,1715250415.0,1715250420.0,5.0,,20.0,60.0,5.0,17.0,1485630519.0,3.0,17785535.0,poseidon,condorpool,poseidon-worker-2-container-36-39,calculate_psd_ID38,/usr/local/bin/pycbc_calculate_psd,,28.1,0,0,0.0,661355858.0,28825.0,4748.0,33.0,20.9,3.9,13227117.2,2882.5
calculate_psd_ID38_ID0000040,None,compute,0,1715250330.0,,,1715250335.0,1715250356.0,1715250373.0,130741854.1,1715250355.0,1715250420.0,1715250407.0,1715250410.0,5976910.0,1715250420.0,1715250425.0,5.0,,20.0,65.0,5.0,17.0,1488783041.0,3.0,17717127.0,poseidon,condorpool,poseidon-worker-2-container-20-23,calculate_psd_ID38,/usr/local/bin/pycbc_calculate_psd,,28.2,0,0,0.1,680270999.0,28825.0,4750.0,33.0,21.1,3.7,13605420.0,2882.5
page_segtable_ID45_ID0000046,None,compute,0,1715250330.0,,,1715250335.0,1715250356.0,1715250372.0,134668875.2,1715250355.0,1715250390.0,1715250380.0,1715250383.0,914.0,1715250390.0,1715250395.0,5.0,,20.0,35.0,5.0,16.0,1379890407.0,3.0,2496.0,poseidon,condorpool,poseidon-worker-2-container-40-43,page_segtable_ID45,/usr/local/bin/pycbc_page_segtable,,3.1,0,0,,,,,,,,,
page_segtable_ID45_ID0000048,cpu_2,compute,0,1715250330.0,,,1715250335.0,1715250356.0,1715250373.0,114205438.3,1715250355.0,1715250390.0,1715250381.0,1715250384.0,876.0,1715250390.0,1715250395.0,5.0,,20.0,35.0,5.0,17.0,1379890267.0,3.0,2376.0,poseidon,condorpool,poseidon-worker-2-container-32-35,page_segtable_ID45,/usr/local/bin/pycbc_page_segtable,,2.9,0,0,,,,,,,,,
plot_segments_ID43_ID0000044,cpu_2,compute,0,1715250330.0,,,1715250335.0,1715250356.0,1715250376.0,96484784.7,1715250355.0,1715250395.0,1715250384.0,1715250386.0,8821.0,1715250395.0,1715250400.0,5.0,,20.0,40.0,5.0,20.0,1379884331.0,2.0,24219.0,poseidon,condorpool,poseidon-worker-1-container-44-47,plot_segments_ID43,/usr/local/bin/pycbc_page_segments,,2.6,0,0,,,,,,,,,
injections_ID123_ID0000132,None,compute,0,1715250330.0,,,1715250335.0,1715250356.0,1715250364.0,171365908.0,1715250355.0,1715250380.0,1715250369.0,1715250372.0,14227.0,1715250380.0,1715250385.0,5.0,,20.0,25.0,5.0,8.0,1379880960.0,3.0,40346.0,poseidon,condorpool,poseidon-worker-1-container-28-31,injections_ID123,/usr/local/bin/lalapps_inspinj,,0.2,0,0,,,,,,,,,
page_versioning_ID174_ID0000184,None,compute,0,1715250330.0,,,1715250335.0,1715250356.0,1715250377.0,65296646.0,1715250355.0,1715250470.0,1715250457.0,1715250460.0,18507.0,1715250470.0,1715250475.0,5.0,,20.0,115.0,5.0,21.0,1379880960.0,3.0,54037.0,poseidon,condorpool,poseidon-worker-2-container-44-47,page_versioning_ID174,/usr/local/bin/pycbc_page_versioning,,74.4,0,0,0.1,1642910360.0,2101812.0,267300.0,2341.0,7.7,2.3,11735074.0,15012.9
calculate_psd_ID38_ID0000039,None,compute,0,1715250330.0,,,1715250335.0,1715250356.0,1715250375.0,109608746.8,1715250355.0,1715250420.0,1715250411.0,1715250414.0,6174153.0,1715250420.0,1715250425.0,5.0,,20.0,65.0,5.0,19.0,1509359540.0,3.0,18080430.0,poseidon,condorpool,poseidon-worker-2-container-28-31,calculate_psd_ID38,/usr/local/bin/pycbc_calculate_psd,,30.5,0,0,0.0,830999585.0,31646911.0,4779.0,440.0,24.3,5.6,13849993.1,1582345.6
page_segplot_ID46_ID0000047,None,compute,0,1715250330.0,,,1715250335.0,1715250356.0,1715250371.0,136409551.4,1715250355.0,1715250390.0,1715250380.0,1715250383.0,18352.0,1715250390.0,1715250395.0,5.0,,20.0,35.0,5.0,15.0,1379890407.0,3.0,54164.0,poseidon,condorpool,poseidon-worker-1-container-40-43,page_segplot_ID46,/usr/local/bin/pycbc_page_segplot,,3.2,0,0,,,,,,,,,
bank2hdf_ID0_ID0000001,None,compute,0,1715250330.0,,,1715250335.0,1715250356.0,1715250371.0,137815028.8,1715250355.0,1715250390.0,1715250379.0,1715250381.0,12074.0,1715250390.0,1715250395.0,5.0,,20.0,35.0,5.0,15.0,1379906606.0,2.0,33190.0,poseidon,condorpool,poseidon-worker-1-container-36-39,bank2hdf_ID0,/usr/local/bin/pycbc_coinc_bank2hdf,,2.1,0,0,,,,,,,,,
inj2hdf_ID124_ID0000133,None,compute,0,1715250385.0,,,1715250390.0,1715250391.0,1715250406.0,143056513.7,1715250390.0,1715250425.0,1715250414.0,1715250416.0,22926.0,1715250425.0,1715250430.0,5.0,,0.0,35.0,5.0,15.0,1379921306.0,2.0,63156.0,poseidon,condorpool,poseidon-worker-1-container-36-39,inj2hdf_ID124,/usr/local/bin/pycbc_convertinjfiletohdf,,2.2,0,0,,,,,,,,,
plot_bank_ID2_ID0000003,cpu_2,compute,0,1715250395.0,,,1715250400.0,1715250401.0,1715250417.0,137592988.2,1715250400.0,1715250435.0,1715250425.0,1715250428.0,8281.0,1715250435.0,1715250440.0,5.0,,0.0,35.0,5.0,16.0,1379914150.0,3.0,22779.0,poseidon,condorpool,poseidon-worker-2-container-32-35,plot_bank_ID2,/usr/local/bin/pycbc_plot_bank_bins,,2.6,0,0,,,,,,,,,
splitbank_ID1_ID0000002,None,compute,0,1715250395.0,,,1715250400.0,1715250401.0,1715250416.0,143360187.3,1715250400.0,1715250435.0,1715250424.0,1715250426.0,12054.0,1715250435.0,1715250440.0,5.0,,0.0,35.0,5.0,15.0,1379914150.0,2.0,33190.0,poseidon,condorpool,poseidon-worker-1-container-28-31,splitbank_ID1,/usr/local/bin/pycbc_hdf5_splitbank,,2.0,0,0,,,,,,,,,
splitbank_ID1_ID0000131,cpu_2,compute,0,1715250395.0,,,1715250400.0,1715250401.0,1715250417.0,136335849.8,1715250400.0,1715250435.0,1715250424.0,1715250427.0,12086.0,1715250435.0,1715250440.0,5.0,,0.0,35.0,5.0,16.0,1379914150.0,3.0,33190.0,poseidon,condorpool,poseidon-worker-1-container-44-47,splitbank_ID1,/usr/local/bin/pycbc_hdf5_splitbank,,1.8,0,0,,,,,,,,,
plot_range_ID42_ID0000043,None,compute,0,1715250425.0,,,1715250430.0,1715250431.0,1715250447.0,145538655.7,1715250430.0,1715250465.0,1715250456.0,1715250459.0,16488.0,1715250465.0,1715250470.0,5.0,,0.0,35.0,5.0,16.0,1433464052.0,3.0,49604.0,poseidon,condorpool,poseidon-worker-1-container-36-39,plot_range_ID42,/usr/local/bin/pycbc_plot_range,,3.9,0,0,,,,,,,,,
plot_spectrum_ID41_ID0000042,None,compute,0,1715250425.0,,,1715250430.0,1715250431.0,1715250447.0,133647094.4,1715250430.0,1715250470.0,1715250458.0,1715250461.0,103347.0,1715250470.0,1715250475.0,5.0,,0.0,40.0,5.0,16.0,1433464052.0,3.0,287143.0,poseidon,condorpool,poseidon-worker-1-container-40-43,plot_spectrum_ID41,/usr/local/bin/pycbc_plot_psd_file,,5.4,0,0,0.1,86367559.0,63083.0,13051.0,34.0,3.4,1.5,8636755.9,6308.3
optimal_snr_ID125_ID0000134,cpu_2,compute,0,1715250430.0,,,1715250435.0,1715250436.0,1715250452.0,143829239.9,1715250435.0,1715250475.0,1715250465.0,1715250468.0,18240.0,1715250475.0,1715250480.0,5.0,,0.0,40.0,5.0,16.0,1433527208.0,3.0,50176.0,poseidon,condorpool,poseidon-worker-2-container-32-35,optimal_snr_ID125,/usr/local/bin/pycbc_optimal_snr,,7.6,0,0,0.1,93634041.0,28374.0,12229.0,26.0,3.8,1.1,9363404.1,2837.4
optimal_snr_ID125_ID0000135,None,compute,0,1715250430.0,,,1715250435.0,1715250436.0,1715250452.0,145590013.9,1715250435.0,1715250475.0,1715250465.0,1715250468.0,18252.0,1715250475.0,1715250480.0,5.0,,0.0,40.0,5.0,16.0,1433527208.0,3.0,50176.0,poseidon,condorpool,poseidon-worker-1-container-28-31,optimal_snr_ID125,/usr/local/bin/pycbc_optimal_snr,,7.4,0,0,0.0,90881439.0,28374.0,11888.0,26.0,3.5,1.4,9088143.9,2837.4
inspiral-BBH_INJECTIONS-H1_ID128_ID0000137,None,compute,0,1715250440.0,,,1715250445.0,1715250446.0,1715250463.0,141907160.4,1715250445.0,1715250760.0,1715250748.0,1715250751.0,405268.0,1715250760.0,1715250765.0,5.0,,0.0,315.0,5.0,17.0,1485724034.0,3.0,1169232.0,poseidon,condorpool,poseidon-worker-2-container-28-31,inspiral-BBH_INJECTIONS-H1_ID128,/usr/local/bin/pycbc_inspiral,,279.4,0,0,0.1,661024985.0,28374.0,5585.0,26.0,269.3,5.6,1201863.6,2837.4
inspiral-FULL_DATA-H1_ID3_ID0000004,cpu_2,compute,0,1715250440.0,,,1715250445.0,1715250446.0,1715250462.0,149775213.9,1715250445.0,1715250570.0,1715250561.0,1715250564.0,1843029.0,1715250570.0,1715250575.0,5.0,,0.0,125.0,5.0,16.0,1485660878.0,3.0,5730616.0,poseidon,condorpool,poseidon-worker-1-container-44-47,inspiral-FULL_DATA-H1_ID3,/usr/local/bin/pycbc_inspiral,,92.5,0,0,0.0,660753326.0,28374.0,4919.0,26.0,85.2,4.1,3670851.8,2837.4
inspiral-FULL_DATA-V1_ID5_ID0000006,None,compute,0,1715250440.0,,,1715250445.0,1715250446.0,1715250463.0,143338644.8,1715250445.0,1715250605.0,1715250596.0,1715250599.0,1678962.0,1715250605.0,1715250610.0,5.0,,0.0,160.0,5.0,17.0,1509389899.0,3.0,4943888.0,poseidon,condorpool,poseidon-worker-2-container-36-39,inspiral-FULL_DATA-V1_ID5,/usr/local/bin/pycbc_inspiral,,127.3,0,0,0.1,803130258.0,28374.0,4968.0,26.0,119.0,5.8,3212521.0,2837.4
inspiral-FULL_DATA-L1_ID4_ID0000005,None,compute,0,1715250440.0,,,1715250445.0,1715250446.0,1715250463.0,142422186.8,1715250445.0,1715250595.0,1715250585.0,1715250588.0,1810007.0,1715250595.0,1715250600.0,5.0,,0.0,150.0,5.0,17.0,1488813400.0,3.0,5318521.0,poseidon,condorpool,poseidon-worker-2-container-20-23,inspiral-FULL_DATA-L1_ID4,/usr/local/bin/pycbc_inspiral,,116.6,0,0,0.1,679663684.0,28374.0,4940.0,26.0,109.1,5.7,2955059.5,2837.4
