,anomaly_type,type,is_clustered,ready,pre_script_start,pre_script_end,submit,stage_in_start,stage_in_end,stage_in_effective_bytes_per_sec,execute_start,execute_end,stage_out_start,stage_out_end,stage_out_effective_bytes_per_sec,post_script_start,post_script_end,wms_delay,pre_script_delay,queue_delay,runtime,post_script_delay,stage_in_delay,stage_in_bytes,stage_out_delay,stage_out_bytes,kickstart_user,kickstart_site,kickstart_hostname,kickstart_transformations,kickstart_executables,kickstart_executables_argv,kickstart_executables_cpu_time,kickstart_status,kickstart_executables_exitcode,kickstart_online_iowait,kickstart_online_bytes_read,kickstart_online_bytes_written,kickstart_online_read_system_calls,kickstart_online_write_system_calls,kickstart_online_utime,kickstart_online_stime,kickstart_online_bytes_read_per_second,kickstart_online_bytes_written_per_second
create_dir_pycbc-search_0_condorpool,None,auxiliary,0,1715697612.0,,,1715697613.0,,,0.0,1715697617.0,1715697623.0,,,0.0,1715697623.0,1715697628.0,1.0,,4.0,6.0,5.0,,,,,poseidon,local,poseidon-submit,pegasus::dirmanager,/mnt/poseidon-data/poseidon/pegasus-5.1.0panorama/bin/pegasus-transfer,pegasus-kickstart  -n pegasus::dirmanager -N null -i - -R local  -L pycbc-search -T 2024-03-27T21:26:08+00:00 pegasus-transfer,0.3,0,0,,,,,,,,,
create_dir_pycbc-search_0_local,None,auxiliary,0,1715697612.0,,,1715697613.0,,,0.0,1715697617.0,1715697623.0,,,0.0,1715697623.0,1715697628.0,1.0,,4.0,6.0,5.0,,,,,poseidon,local,poseidon-submit,pegasus::dirmanager,/mnt/poseidon-data/poseidon/pegasus-5.1.0panorama/bin/pegasus-transfer,pegasus-kickstart  -n pegasus::dirmanager -N null -i - -R local  -L pycbc-search -T 2024-03-27T21:26:08+00:00 pegasus-transfer,0.3,0,0,,,,,,,,,
calculate_psd_ID38_ID0000041,None,compute,0,1715697628.0,,,1715697633.0,1715697636.0,1715697655.0,119889165.7,1715697635.0,1715697698.0,1715697688.0,1715697692.0,5555793.0,1715697698.0,1715697703.0,5.0,,2.0,63.0,5.0,19.0,1485630519.0,4.0,17785535.0,poseidon,condorpool,poseidon-worker-1-container-44-47,calculate_psd_ID38,/usr/local/bin/pycbc_calculate_psd,,28.5,0,0,0.0,661355856.0,28825.0,4749.0,33.0,19.8,5.1,13227117.1,2882.5
calculate_psd_ID38_ID0000040,None,compute,0,1715697628.0,,,1715697633.0,1715697636.0,1715697653.0,144140517.9,1715697635.0,1715697928.0,1715697915.0,1715697918.0,5427817.0,1715697928.0,1715697933.0,5.0,,2.0,293.0,5.0,17.0,1488783041.0,3.0,17717127.0,poseidon,condorpool,poseidon-worker-2-container-24-27,calculate_psd_ID38,/usr/local/bin/pycbc_calculate_psd,,28.5,0,0,0.1,680270999.0,28825.0,4754.0,33.0,20.0,4.9,13605420.0,2882.5
page_segtable_ID45_ID0000046,None,compute,0,1715697628.0,,,1715697633.0,1715697636.0,1715697655.0,105354325.2,1715697635.0,1715697928.0,1715697915.0,1715697918.0,825.0,1715697928.0,1715697933.0,5.0,,2.0,293.0,5.0,19.0,1379890407.0,3.0,2496.0,poseidon,condorpool,poseidon-worker-2-container-44-47,page_segtable_ID45,/usr/local/bin/pycbc_page_segtable,,2.9,0,0,,,,,,,,,
page_segtable_ID45_ID0000048,None,compute,0,1715697628.0,,,1715697633.0,1715697636.0,1715697653.0,119945158.7,1715697635.0,1715697928.0,1715697915.0,1715697918.0,794.0,1715697928.0,1715697933.0,5.0,,2.0,293.0,5.0,17.0,1379890267.0,3.0,2376.0,poseidon,condorpool,poseidon-worker-2-container-40-43,page_segtable_ID45,/usr/local/bin/pycbc_page_segtable,,3.1,0,0,,,,,,,,,
plot_segments_ID43_ID0000044,hdd_5,compute,0,1715697628.0,,,1715697633.0,1715697636.0,1715697656.0,99112858.2,1715697635.0,1715697928.0,1715697915.0,1715697918.0,7879.0,1715697928.0,1715697933.0,5.0,,2.0,293.0,5.0,20.0,1379884331.0,3.0,24215.0,poseidon,condorpool,poseidon-worker-2-container-32-35,plot_segments_ID43,/usr/local/bin/pycbc_page_segments,,2.7,0,0,,,,,,,,,
injections_ID123_ID0000132,hdd_5,compute,0,1715697628.0,,,1715697633.0,1715697636.0,1715697648.0,114155925.0,1715697635.0,1715697928.0,1715697915.0,1715697918.0,13355.0,1715697928.0,1715697933.0,5.0,,2.0,293.0,5.0,12.0,1379880960.0,3.0,40346.0,poseidon,condorpool,poseidon-worker-2-container-28-31,injections_ID123,/usr/local/bin/lalapps_inspinj,,0.2,0,0,,,,,,,,,
page_versioning_ID174_ID0000184,None,compute,0,1715697628.0,,,1715697633.0,1715697636.0,1715697645.0,149063826.0,1715697635.0,1715697928.0,1715697915.0,1715697918.0,17478.0,1715697928.0,1715697933.0,5.0,,2.0,293.0,5.0,9.0,1379880960.0,3.0,54037.0,poseidon,condorpool,poseidon-worker-2-container-36-39,page_versioning_ID174,/usr/local/bin/pycbc_page_versioning,,74.7,0,0,0.0,1700223961.0,2144939.0,275651.0,2316.0,9.8,2.9,12144456.9,15321.0
calculate_psd_ID38_ID0000039,None,compute,0,1715697628.0,,,1715697633.0,1715697636.0,1715697656.0,105215771.0,1715697635.0,1715697703.0,1715697692.0,1715697695.0,6166452.0,1715697703.0,1715697708.0,5.0,,2.0,68.0,5.0,20.0,1509359540.0,3.0,18080430.0,poseidon,condorpool,poseidon-worker-1-container-36-39,calculate_psd_ID38,/usr/local/bin/pycbc_calculate_psd,,30.4,0,0,0.1,830999590.0,36974236.0,4776.0,934.0,24.3,5.6,13849993.2,1848711.8
