,anomaly_type,type,is_clustered,ready,pre_script_start,pre_script_end,submit,stage_in_start,stage_in_end,stage_in_effective_bytes_per_sec,execute_start,execute_end,stage_out_start,stage_out_end,stage_out_effective_bytes_per_sec,post_script_start,post_script_end,wms_delay,pre_script_delay,queue_delay,runtime,post_script_delay,stage_in_delay,stage_in_bytes,stage_out_delay,stage_out_bytes,kickstart_user,kickstart_site,kickstart_hostname,kickstart_transformations,kickstart_executables,kickstart_executables_argv,kickstart_executables_cpu_time,kickstart_status,kickstart_executables_exitcode,kickstart_online_iowait,kickstart_online_bytes_read,kickstart_online_bytes_written,kickstart_online_read_system_calls,kickstart_online_write_system_calls,kickstart_online_utime,kickstart_online_stime,kickstart_online_bytes_read_per_second,kickstart_online_bytes_written_per_second
create_dir_pycbc-search_0_condorpool,None,auxiliary,0,1715203119.0,,,1715203120.0,,,0.0,1715203124.0,1715203130.0,,,0.0,1715203130.0,1715203135.0,1.0,,4.0,6.0,5.0,,,,,poseidon,local,poseidon-submit,pegasus::dirmanager,/mnt/poseidon-data/poseidon/pegasus-5.1.0panorama/bin/pegasus-transfer,pegasus-kickstart  -n pegasus::dirmanager -N null -i - -R local  -L pycbc-search -T 2024-03-27T21:26:08+00:00 pegasus-transfer,0.2,0,0,,,,,,,,,
create_dir_pycbc-search_0_local,None,auxiliary,0,1715203119.0,,,1715203120.0,,,0.0,1715203124.0,1715203130.0,,,0.0,1715203130.0,1715203135.0,1.0,,4.0,6.0,5.0,,,,,poseidon,local,poseidon-submit,pegasus::dirmanager,/mnt/poseidon-data/poseidon/pegasus-5.1.0panorama/bin/pegasus-transfer,pegasus-kickstart  -n pegasus::dirmanager -N null -i - -R local  -L pycbc-search -T 2024-03-27T21:26:08+00:00 pegasus-transfer,0.2,0,0,,,,,,,,,
calculate_psd_ID38_ID0000041,None,compute,0,1715203135.0,,,1715203140.0,1715203162.0,1715203180.0,120096058.8,1715203161.0,1715203225.0,1715203213.0,1715203216.0,6042389.0,1715203225.0,1715203230.0,5.0,,21.0,64.0,5.0,18.0,1485630519.0,3.0,17785535.0,poseidon,condorpool,poseidon-worker-2-container-32-35,calculate_psd_ID38,/usr/local/bin/pycbc_calculate_psd,,27.5,0,0,0.0,661355860.0,28825.0,4754.0,33.0,20.8,4.1,13227117.2,2882.5
calculate_psd_ID38_ID0000040,None,compute,0,1715203135.0,,,1715203140.0,1715203162.0,1715203178.0,149902180.0,1715203161.0,1715203225.0,1715203213.0,1715203216.0,5843558.0,1715203225.0,1715203230.0,5.0,,21.0,64.0,5.0,16.0,1488783041.0,3.0,17717127.0,poseidon,condorpool,poseidon-worker-2-container-44-47,calculate_psd_ID38,/usr/local/bin/pycbc_calculate_psd,,29.3,0,0,0.0,680270998.0,28825.0,4754.0,33.0,19.8,5.1,13605420.0,2882.5
page_segtable_ID45_ID0000046,None,compute,0,1715203135.0,,,1715203140.0,1715203162.0,1715203178.0,133255452.8,1715203161.0,1715203195.0,1715203186.0,1715203189.0,921.0,1715203195.0,1715203200.0,5.0,,21.0,34.0,5.0,16.0,1379890407.0,3.0,2496.0,poseidon,condorpool,poseidon-worker-1-container-44-47,page_segtable_ID45,/usr/local/bin/pycbc_page_segtable,,3.1,0,0,,,,,,,,,
page_segtable_ID45_ID0000048,None,compute,0,1715203135.0,,,1715203140.0,1715203162.0,1715203180.0,108268562.3,1715203161.0,1715203200.0,1715203188.0,1715203191.0,871.0,1715203200.0,1715203205.0,5.0,,21.0,39.0,5.0,18.0,1379890267.0,3.0,2376.0,poseidon,condorpool,poseidon-worker-2-container-36-39,page_segtable_ID45,/usr/local/bin/pycbc_page_segtable,,2.8,0,0,,,,,,,,,
plot_segments_ID43_ID0000044,None,compute,0,1715203135.0,,,1715203140.0,1715203162.0,1715203179.0,118250403.9,1715203161.0,1715203200.0,1715203187.0,1715203190.0,8903.0,1715203200.0,1715203205.0,5.0,,21.0,39.0,5.0,17.0,1379884331.0,3.0,24223.0,poseidon,condorpool,poseidon-worker-1-container-40-43,plot_segments_ID43,/usr/local/bin/pycbc_page_segments,,3.0,0,0,,,,,,,,,
injections_ID123_ID0000132,None,compute,0,1715203135.0,,,1715203140.0,1715203162.0,1715203170.0,163460865.0,1715203161.0,1715203185.0,1715203176.0,1715203179.0,14281.0,1715203185.0,1715203190.0,5.0,,21.0,24.0,5.0,8.0,1379880960.0,3.0,40346.0,poseidon,condorpool,poseidon-worker-1-container-36-39,injections_ID123,/usr/local/bin/lalapps_inspinj,,0.2,0,0,,,,,,,,,
page_versioning_ID174_ID0000184,None,compute,0,1715203135.0,,,1715203140.0,1715203162.0,1715203176.0,94512893.0,1715203161.0,1715203271.0,1715203258.0,1715203261.0,17518.0,1715203271.0,1715203276.0,5.0,,21.0,110.0,5.0,14.0,1379880960.0,3.0,54037.0,poseidon,condorpool,poseidon-worker-1-container-28-31,page_versioning_ID174,/usr/local/bin/pycbc_page_versioning,,76.4,0,0,0.0,1759497202.0,2258056.0,284609.0,2538.0,9.1,2.8,11729981.3,15053.7
calculate_psd_ID38_ID0000039,None,compute,0,1715203135.0,,,1715203140.0,1715203162.0,1715203178.0,144845147.4,1715203161.0,1715203225.0,1715203214.0,1715203217.0,6147959.0,1715203225.0,1715203230.0,5.0,,21.0,64.0,5.0,16.0,1509359540.0,3.0,18080430.0,poseidon,condorpool,poseidon-worker-1-container-32-35,calculate_psd_ID38,/usr/local/bin/pycbc_calculate_psd,,29.7,0,0,0.0,803732718.0,28825.0,4760.0,33.0,21.1,3.8,16074654.4,2882.5
page_segplot_ID46_ID0000047,None,compute,0,1715203135.0,,,1715203140.0,1715203162.0,1715203178.0,130796817.6,1715203161.0,1715203195.0,1715203187.0,1715203189.0,19695.0,1715203195.0,1715203200.0,5.0,,21.0,34.0,5.0,16.0,1379890407.0,2.0,54164.0,poseidon,condorpool,poseidon-worker-2-container-40-43,page_segplot_ID46,/usr/local/bin/pycbc_page_segplot,,3.3,0,0,,,,,,,,,
bank2hdf_ID0_ID0000001,None,compute,0,1715203135.0,,,1715203140.0,1715203162.0,1715203178.0,136786744.1,1715203161.0,1715203195.0,1715203185.0,1715203188.0,11283.0,1715203195.0,1715203200.0,5.0,,21.0,34.0,5.0,16.0,1379906606.0,3.0,33190.0,poseidon,condorpool,poseidon-worker-1-container-0-3,bank2hdf_ID0,/usr/local/bin/pycbc_coinc_bank2hdf,,2.2,0,0,,,,,,,,,
inj2hdf_ID124_ID0000133,None,compute,0,1715203190.0,,,1715203195.0,1715203196.0,1715203211.0,143130841.4,1715203195.0,1715203230.0,1715203219.0,1715203222.0,22931.0,1715203230.0,1715203236.0,5.0,,0.0,35.0,6.0,15.0,1379921306.0,3.0,63156.0,poseidon,condorpool,poseidon-worker-1-container-0-3,inj2hdf_ID124,/usr/local/bin/pycbc_convertinjfiletohdf,,2.1,0,0,,,,,,,,,
plot_bank_ID2_ID0000003,None,compute,0,1715203200.0,,,1715203205.0,1715203207.0,1715203222.0,134441068.4,1715203206.0,1715203241.0,1715203230.0,1715203233.0,8287.0,1715203241.0,1715203246.0,5.0,,1.0,35.0,5.0,15.0,1379914150.0,3.0,22779.0,poseidon,condorpool,poseidon-worker-2-container-36-39,plot_bank_ID2,/usr/local/bin/pycbc_plot_bank_bins,,2.9,0,0,,,,,,,,,
splitbank_ID1_ID0000131,None,compute,0,1715203200.0,,,1715203205.0,1715203206.0,1715203222.0,143329341.2,1715203206.0,1715203241.0,1715203229.0,1715203232.0,12121.0,1715203241.0,1715203246.0,5.0,,1.0,35.0,5.0,16.0,1379914150.0,3.0,33190.0,poseidon,condorpool,poseidon-worker-2-container-40-43,splitbank_ID1,/usr/local/bin/pycbc_hdf5_splitbank,,2.1,0,0,,,,,,,,,
splitbank_ID1_ID0000002,None,compute,0,1715203200.0,,,1715203205.0,1715203206.0,1715203222.0,141391766.2,1715203206.0,1715203241.0,1715203229.0,1715203232.0,12154.0,1715203241.0,1715203246.0,5.0,,1.0,35.0,5.0,16.0,1379914150.0,3.0,33190.0,poseidon,condorpool,poseidon-worker-1-container-44-47,splitbank_ID1,/usr/local/bin/pycbc_hdf5_splitbank,,2.0,0,0,,,,,,,,,
plot_spectrum_ID41_ID0000042,None,compute,0,1715203230.0,,,1715203236.0,1715203237.0,1715203253.0,138938730.0,1715203236.0,1715203276.0,1715203265.0,1715203267.0,103689.0,1715203276.0,1715203281.0,6.0,,0.0,40.0,5.0,16.0,1433464052.0,2.0,287143.0,poseidon,condorpool,poseidon-worker-2-container-32-35,plot_spectrum_ID41,/usr/local/bin/pycbc_plot_psd_file,,5.6,0,0,0.0,86200651.0,63083.0,12887.0,34.0,3.4,1.5,8620065.1,6308.3
plot_range_ID42_ID0000043,None,compute,0,1715203230.0,,,1715203236.0,1715203237.0,1715203253.0,147194587.1,1715203236.0,1715203271.0,1715203262.0,1715203265.0,17911.0,1715203271.0,1715203276.0,6.0,,0.0,35.0,5.0,16.0,1433464052.0,3.0,49604.0,poseidon,condorpool,poseidon-worker-1-container-0-3,plot_range_ID42,/usr/local/bin/pycbc_plot_range,,3.9,0,0,,,,,,,,,
optimal_snr_ID125_ID0000134,None,compute,0,1715203236.0,,,1715203241.0,1715203242.0,1715203258.0,147721490.2,1715203241.0,1715203281.0,1715203272.0,1715203274.0,18296.0,1715203281.0,1715203286.0,5.0,,0.0,40.0,5.0,16.0,1433527208.0,2.0,50176.0,poseidon,condorpool,poseidon-worker-2-container-36-39,optimal_snr_ID125,/usr/local/bin/pycbc_optimal_snr,,8.3,0,0,0.0,80235014.0,28374.0,10771.0,26.0,3.4,1.4,8023501.4,2837.4
optimal_snr_ID125_ID0000135,None,compute,0,1715203236.0,,,1715203241.0,1715203242.0,1715203259.0,138058570.0,1715203241.0,1715203281.0,1715203272.0,1715203274.0,18154.0,1715203281.0,1715203286.0,5.0,,0.0,40.0,5.0,17.0,1433527208.0,2.0,50176.0,poseidon,condorpool,poseidon-worker-2-container-44-47,optimal_snr_ID125,/usr/local/bin/pycbc_optimal_snr,,7.5,0,0,0.1,92776186.0,28374.0,12108.0,26.0,3.6,1.2,9277618.6,2837.4
inspiral-FULL_DATA-H1_ID3_ID0000004,None,compute,0,1715203246.0,,,1715203251.0,1715203252.0,1715203268.0,149353092.7,1715203251.0,1715203392.0,1715203381.0,1715203384.0,1876477.0,1715203392.0,1715203397.0,5.0,,0.0,141.0,5.0,16.0,1485660878.0,3.0,5729791.0,poseidon,condorpool,poseidon-worker-1-container-44-47,inspiral-FULL_DATA-H1_ID3,/usr/local/bin/pycbc_inspiral,,107.3,0,0,0.1,660764750.0,28374.0,4963.0,26.0,99.5,5.4,3146498.8,2837.4
inspiral-FULL_DATA-V1_ID5_ID0000006,None,compute,0,1715203246.0,,,1715203251.0,1715203252.0,1715203268.0,151084110.8,1715203251.0,1715203407.0,1715203397.0,1715203399.0,1692354.0,1715203407.0,1715203412.0,5.0,,0.0,156.0,5.0,16.0,1509389899.0,2.0,4942224.0,poseidon,condorpool,poseidon-worker-2-container-40-43,inspiral-FULL_DATA-V1_ID5,/usr/local/bin/pycbc_inspiral,,122.9,0,0,0.0,803151641.0,28374.0,5011.0,26.0,113.9,6.0,3346465.2,2837.4
inspiral-FULL_DATA-L1_ID4_ID0000005,None,compute,0,1715203246.0,,,1715203251.0,1715203252.0,1715203269.0,142505606.0,1715203251.0,1715203397.0,1715203386.0,1715203388.0,1875680.0,1715203397.0,1715203402.0,5.0,,0.0,146.0,5.0,17.0,1488813400.0,2.0,5319842.0,poseidon,condorpool,poseidon-worker-1-container-32-35,inspiral-FULL_DATA-L1_ID4,/usr/local/bin/pycbc_inspiral,,111.5,0,0,0.0,679662596.0,28374.0,4929.0,26.0,105.6,4.2,3089375.4,2837.4
inspiral-BBH_INJECTIONS-H1_ID128_ID0000137,None,compute,0,1715203246.0,,,1715203251.0,1715203257.0,1715203273.0,150916842.7,1715203256.0,1715203552.0,1715203543.0,1715203546.0,417200.0,1715203552.0,1715203557.0,5.0,,5.0,296.0,5.0,16.0,1485724034.0,3.0,1170792.0,poseidon,condorpool,poseidon-worker-1-container-44-47,inspiral-BBH_INJECTIONS-H1_ID128,/usr/local/bin/pycbc_inspiral,,264.3,0,0,0.1,661045063.0,28374.0,5611.0,26.0,254.2,5.6,1271240.5,2837.4
inspiral-BBH_INJECTIONS-V1_ID130_ID0000139,None,compute,0,1715203246.0,,,1715203251.0,1715203257.0,1715203274.0,146350487.4,1715203256.0,1715203522.0,1715203509.0,1715203512.0,337715.0,1715203522.0,1715203527.0,5.0,,5.0,266.0,5.0,17.0,1509453055.0,3.0,1028218.0,poseidon,condorpool,poseidon-worker-2-container-36-39,inspiral-BBH_INJECTIONS-V1_ID130,/usr/local/bin/pycbc_inspiral,,229.4,0,0,0.1,803391076.0,28374.0,5502.0,26.0,220.1,4.7,1785313.5,2837.4
inspiral-BBH_INJECTIONS-L1_ID129_ID0000138,None,compute,0,1715203246.0,,,1715203251.0,1715203257.0,1715203273.0,151235643.0,1715203256.0,1715203487.0,1715203478.0,1715203481.0,357840.0,1715203487.0,1715203492.0,5.0,,5.0,231.0,5.0,16.0,1488876556.0,3.0,1002289.0,poseidon,condorpool,poseidon-worker-2-container-40-43,inspiral-BBH_INJECTIONS-L1_ID129,/usr/local/bin/pycbc_inspiral,,199.6,0,0,0.0,679912142.0,28374.0,5415.0,26.0,190.3,4.6,1743364.5,2837.4
stage_out_local_condorpool_0_0,None,transfer,0,1715203276.0,,,1715203281.0,,,0.0,1715203281.0,1715203291.0,1715203281.0,1715203286.0,52336.0,1715203291.0,1715203296.0,5.0,,0.0,10.0,5.0,,,5.0,210832.0,poseidon,local,poseidon-submit,pegasus::transfer,/mnt/poseidon-data/poseidon/pegasus-5.1.0panorama/bin/pegasus-transfer,pegasus-kickstart  -n pegasus::transfer -N null -i - -R local  -L pycbc-search -T 2024-03-27T21:26:08+00:00 pegasus-transfer  --threads 2,0.8,0,0,,,,,,,,,
stage_out_local_condorpool_1_0,None,transfer,0,1715203281.0,,,1715203286.0,,,0.0,1715203287.0,1715203301.0,1715203288.0,1715203292.0,104915.0,1715203301.0,1715203306.0,5.0,,1.0,14.0,5.0,,,4.0,422682.0,poseidon,local,poseidon-submit,pegasus::transfer,/mnt/poseidon-data/poseidon/pegasus-5.1.0panorama/bin/pegasus-transfer,pegasus-kickstart  -n pegasus::transfer -N null -i - -R local  -L pycbc-search -T 2024-03-27T21:26:08+00:00 pegasus-transfer  --threads 2,0.5,0,0,,,,,,,,,
optimal_snr_merge_ID127_ID0000136,None,compute,0,1715203286.0,,,1715203291.0,1715203293.0,1715203308.0,142735539.9,1715203292.0,1715203326.0,1715203316.0,1715203319.0,24159.0,1715203326.0,1715203331.0,5.0,,1.0,34.0,5.0,15.0,1379981312.0,3.0,67932.0,poseidon,condorpool,poseidon-worker-2-container-36-39,optimal_snr_merge_ID127,/usr/local/bin/pycbc_merge_inj_hdf,,2.3,0,0,,,,,,,,,
