,anomaly_type,type,is_clustered,ready,pre_script_start,pre_script_end,submit,stage_in_start,stage_in_end,stage_in_effective_bytes_per_sec,execute_start,execute_end,stage_out_start,stage_out_end,stage_out_effective_bytes_per_sec,post_script_start,post_script_end,wms_delay,pre_script_delay,queue_delay,runtime,post_script_delay,stage_in_delay,stage_in_bytes,stage_out_delay,stage_out_bytes,kickstart_user,kickstart_site,kickstart_hostname,kickstart_transformations,kickstart_executables,kickstart_executables_argv,kickstart_executables_cpu_time,kickstart_status,kickstart_executables_exitcode,kickstart_online_iowait,kickstart_online_bytes_read,kickstart_online_bytes_written,kickstart_online_read_system_calls,kickstart_online_write_system_calls,kickstart_online_utime,kickstart_online_stime,kickstart_online_bytes_read_per_second,kickstart_online_bytes_written_per_second
create_dir_eht-difmap_0_condorpool,None,auxiliary,0,1714220222.0,,,1714220223.0,,,0.0,1714220227.0,1714220233.0,,,0.0,1714220233.0,1714220238.0,1.0,,4.0,6.0,5.0,,,,,poseidon,local,poseidon-submit,pegasus::dirmanager,/mnt/poseidon-data/poseidon/pegasus-5.1.0panorama/bin/pegasus-transfer,pegasus-kickstart  -n pegasus::dirmanager -N null -i - -R local  -L eht-difmap -T 2024-04-11T00:03:48+00:00 pegasus-transfer,0.3,0,0,,,,,,,,,
difmapp_ID0000008,cpu_2,compute,0,1714220238.0,,,1714220243.0,1714220258.0,1714220274.0,126642214.8,1714220257.0,1714220318.0,1714220309.0,1714220312.0,857458.0,1714220318.0,1714220323.0,5.0,,14.0,61.0,5.0,16.0,1169895246.0,3.0,2830977.0,poseidon,condorpool,poseidon-worker-1-container-40-43,difmapp,/srv/difmapp,,0.2,0,0,0.0,609258.0,378441.0,8866.0,8496.0,0.1,0.1,12185.2,7568.8
difmapp_ID0000015,cpu_2,compute,0,1714220238.0,,,1714220243.0,1714220258.0,1714220275.0,126262504.8,1714220257.0,1714220303.0,1714220291.0,1714220294.0,704627.0,1714220303.0,1714220308.0,5.0,,14.0,46.0,5.0,17.0,1169368206.0,3.0,2345144.0,poseidon,condorpool,poseidon-worker-2-container-28-31,difmapp,/srv/difmapp,,0.1,0,0,0.0,458893.0,244724.0,6975.0,6668.0,0.0,0.1,22944.7,12236.2
difmapp_ID0000026,None,compute,0,1714220238.0,,,1714220243.0,1714220258.0,1714220284.0,64481169.0,1714220257.0,1714220358.0,1714220346.0,1714220350.0,809621.0,1714220358.0,1714220363.0,5.0,,14.0,101.0,5.0,26.0,1169710926.0,4.0,2657210.0,poseidon,condorpool,poseidon-worker-2-container-32-35,difmapp,/srv/difmapp,,0.9,0,0,0.2,1000855.0,734010.0,16738.0,16236.0,0.3,0.6,9098.7,6672.8
difmapp_ID0000019,cpu_2,compute,0,1714220238.0,,,1714220243.0,1714220258.0,1714220274.0,130096819.0,1714220257.0,1714220303.0,1714220291.0,1714220294.0,714727.0,1714220303.0,1714220308.0,5.0,,14.0,46.0,5.0,16.0,1169388366.0,3.0,2363009.0,poseidon,condorpool,poseidon-worker-2-container-24-27,difmapp,/srv/difmapp,,0.1,0,0,0.0,452951.0,238782.0,6699.0,6392.0,0.0,0.1,22647.5,11939.1
difmapp_ID0000012,cpu_2,compute,0,1714220238.0,,,1714220243.0,1714220258.0,1714220276.0,115083930.7,1714220257.0,1714220323.0,1714220313.0,1714220316.0,877494.0,1714220323.0,1714220328.0,5.0,,14.0,66.0,5.0,18.0,1169929806.0,3.0,2864083.0,poseidon,condorpool,poseidon-worker-2-container-44-47,difmapp,/srv/difmapp,,0.2,0,0,0.0,647585.0,411234.0,10451.0,10060.0,0.1,0.1,10793.1,6853.9
difmapp_ID0000001,cpu_2,compute,0,1714220238.0,,,1714220243.0,1714220258.0,1714220280.0,85230036.0,1714220257.0,1714220318.0,1714220304.0,1714220308.0,835556.0,1714220318.0,1714220323.0,5.0,,14.0,61.0,5.0,22.0,1169846286.0,4.0,2777030.0,poseidon,condorpool,poseidon-worker-2-container-0-3,difmapp,/srv/difmapp,,0.2,0,0,0.0,474159.0,254527.0,6282.0,5954.0,0.1,0.1,15805.3,8484.2
difmapp_ID0000022,cpu_2,compute,0,1714220238.0,,,1714220243.0,1714220258.0,1714220276.0,114143243.6,1714220257.0,1714220348.0,1714220335.0,1714220339.0,757562.0,1714220348.0,1714220353.0,5.0,,14.0,91.0,5.0,18.0,1169710926.0,4.0,2656159.0,poseidon,condorpool,poseidon-worker-2-container-40-43,difmapp,/srv/difmapp,,0.4,0,0,0.0,948528.0,689966.0,17297.0,16822.0,0.2,0.3,9485.3,6899.7
difmapp_ID0000004,cpu_2,compute,0,1714220238.0,,,1714220243.0,1714220258.0,1714220284.0,60118031.4,1714220257.0,1714220318.0,1714220307.0,1714220311.0,834712.0,1714220318.0,1714220323.0,5.0,,14.0,61.0,5.0,26.0,1169794446.0,4.0,2730916.0,poseidon,condorpool,poseidon-worker-1-container-44-47,difmapp,/srv/difmapp,,0.1,0,0,0.0,508714.0,288988.0,7380.0,7052.0,0.0,0.1,16957.1,9632.9
difmap-postprocessing_ID0000017,cpu_2,compute,0,1714220308.0,,,1714220313.0,1714220315.0,1714220331.0,131068230.8,1714220314.0,1714220353.0,1714220342.0,1714220345.0,55858.0,1714220353.0,1714220358.0,5.0,,1.0,39.0,5.0,16.0,1170209787.0,3.0,172536.0,poseidon,condorpool,poseidon-worker-2-container-28-31,difmap-postprocessing,/srv/difmap-postprocessing,,5.6,0,0,0.1,57584059.0,53704.0,27809.0,11.0,3.4,1.5,5758405.9,5370.4
