,anomaly_type,type,is_clustered,ready,pre_script_start,pre_script_end,submit,stage_in_start,stage_in_end,stage_in_effective_bytes_per_sec,execute_start,execute_end,stage_out_start,stage_out_end,stage_out_effective_bytes_per_sec,post_script_start,post_script_end,wms_delay,pre_script_delay,queue_delay,runtime,post_script_delay,stage_in_delay,stage_in_bytes,stage_out_delay,stage_out_bytes,kickstart_user,kickstart_site,kickstart_hostname,kickstart_transformations,kickstart_executables,kickstart_executables_argv,kickstart_executables_cpu_time,kickstart_status,kickstart_executables_exitcode,kickstart_online_iowait,kickstart_online_bytes_read,kickstart_online_bytes_written,kickstart_online_read_system_calls,kickstart_online_write_system_calls,kickstart_online_utime,kickstart_online_stime,kickstart_online_bytes_read_per_second,kickstart_online_bytes_written_per_second
create_dir_eht-difmap_0_condorpool,None,auxiliary,0,1714446428.0,,,1714446429.0,,,0.0,1714446433.0,1714446439.0,,,0.0,1714446439.0,1714446444.0,1.0,,4.0,6.0,5.0,,,,,poseidon,local,poseidon-submit,pegasus::dirmanager,/mnt/poseidon-data/poseidon/pegasus-5.1.0panorama/bin/pegasus-transfer,pegasus-kickstart  -n pegasus::dirmanager -N null -i - -R local  -L eht-difmap -T 2024-04-11T00:03:48+00:00 pegasus-transfer,0.3,0,0,,,,,,,,,
difmapp_ID0000022,hdd_10,compute,0,1714446444.0,,,1714446449.0,1714446466.0,1714446597.0,118488682.0,1714446465.0,1714446890.0,1714446880.0,1714446884.0,803376.0,1714446890.0,1714446895.0,5.0,,16.0,425.0,5.0,131.0,1169710926.0,4.0,2656159.0,poseidon,condorpool,poseidon-worker-2-container-28-31,difmapp,/srv/difmapp,,0.8,0,0,0.0,1244426.0,733320.0,17234.0,15808.0,0.4,0.5,2262.6,6666.5
difmapp_ID0000001,None,compute,0,1714446444.0,,,1714446449.0,1714446466.0,1714446482.0,128564011.7,1714446465.0,1714446604.0,1714446594.0,1714446598.0,816065.0,1714446604.0,1714446609.0,5.0,,16.0,139.0,5.0,16.0,1169846286.0,4.0,2777030.0,poseidon,condorpool,poseidon-worker-1-container-44-47,difmapp,/srv/difmapp,,0.4,0,0,0.0,550003.0,324731.0,7081.0,6732.0,0.1,0.3,13750.1,8118.3
difmapp_ID0000012,hdd_10,compute,0,1714446444.0,,,1714446449.0,1714446466.0,1714446482.0,128464477.2,1714446465.0,1714446604.0,1714446594.0,1714446598.0,838320.0,1714446604.0,1714446609.0,5.0,,16.0,139.0,5.0,16.0,1169929806.0,4.0,2864083.0,poseidon,condorpool,poseidon-worker-1-container-40-43,difmapp,/srv/difmapp,,0.5,0,0,0.0,639055.0,402690.0,8995.0,8604.0,0.2,0.3,10650.9,6711.5
difmapp_ID0000004,None,compute,0,1714446444.0,,,1714446449.0,1714446466.0,1714446594.0,8637581.1,1714446465.0,1714446629.0,1714446617.0,1714446620.0,793575.0,1714446629.0,1714446634.0,5.0,,16.0,164.0,5.0,128.0,1169794446.0,3.0,2730916.0,poseidon,condorpool,poseidon-worker-2-container-0-3,difmapp,/srv/difmapp,,0.3,0,0,0.0,503651.0,281284.0,6276.0,5942.0,0.1,0.2,16788.4,9376.1
difmapp_ID0000026,hdd_10,compute,0,1714446444.0,,,1714446449.0,1714446465.0,1714446482.0,124685457.2,1714446465.0,1714446604.0,1714446594.0,1714446598.0,781114.0,1714446604.0,1714446609.0,5.0,,16.0,139.0,5.0,17.0,1169710926.0,4.0,2657210.0,poseidon,condorpool,poseidon-worker-1-container-36-39,difmapp,/srv/difmapp,,0.9,0,0,0.0,1084755.0,765136.0,17554.0,16850.0,0.4,0.5,5165.5,6376.1
difmapp_ID0000015,hdd_10,compute,0,1714446444.0,,,1714446449.0,1714446466.0,1714446596.0,124381596.6,1714446465.0,1714446624.0,1714446613.0,1714446616.0,697202.0,1714446624.0,1714446629.0,5.0,,16.0,159.0,5.0,130.0,1169368206.0,3.0,2345144.0,poseidon,condorpool,poseidon-worker-2-container-44-47,difmapp,/srv/difmapp,,0.2,0,0,0.0,456042.0,241878.0,5383.0,5076.0,0.1,0.1,22802.1,12093.9
difmapp_ID0000008,hdd_10,compute,0,1714446444.0,,,1714446449.0,1714446466.0,1714446594.0,8485890.4,1714446465.0,1714446644.0,1714446630.0,1714446634.0,843266.0,1714446644.0,1714446649.0,5.0,,16.0,179.0,5.0,128.0,1169895246.0,4.0,2830977.0,poseidon,condorpool,poseidon-worker-2-container-40-43,difmapp,/srv/difmapp,,0.5,0,0,0.0,667769.0,428672.0,9411.0,9014.0,0.2,0.3,11129.5,7144.5
difmapp_ID0000019,hdd_10,compute,0,1714446444.0,,,1714446449.0,1714446466.0,1714446596.0,126659625.0,1714446465.0,1714446624.0,1714446613.0,1714446616.0,711788.0,1714446624.0,1714446629.0,5.0,,16.0,159.0,5.0,130.0,1169388366.0,3.0,2363009.0,poseidon,condorpool,poseidon-worker-2-container-12-15,difmapp,/srv/difmapp,,0.2,0,0,0.0,446317.0,229411.0,4981.0,4668.0,0.0,0.1,22315.8,11470.5
difmap-postprocessing_ID0000014,hdd_10,compute,0,1714446609.0,,,1714446614.0,1714446615.0,1714446631.0,131039816.8,1714446614.0,1714446890.0,1714446880.0,1714446883.0,50981.0,1714446890.0,1714446895.0,5.0,,0.0,276.0,5.0,16.0,1170212667.0,3.0,164597.0,poseidon,condorpool,poseidon-worker-2-container-28-31,difmap-postprocessing,/srv/difmap-postprocessing,,5.4,0,0,0.1,58677394.0,53704.0,28888.0,11.0,3.4,1.5,5867739.4,5370.4
