,anomaly_type,type,is_clustered,ready,pre_script_start,pre_script_end,submit,stage_in_start,stage_in_end,stage_in_effective_bytes_per_sec,execute_start,execute_end,stage_out_start,stage_out_end,stage_out_effective_bytes_per_sec,post_script_start,post_script_end,wms_delay,pre_script_delay,queue_delay,runtime,post_script_delay,stage_in_delay,stage_in_bytes,stage_out_delay,stage_out_bytes,kickstart_user,kickstart_site,kickstart_hostname,kickstart_transformations,kickstart_executables,kickstart_executables_argv,kickstart_executables_cpu_time,kickstart_status,kickstart_executables_exitcode,kickstart_online_iowait,kickstart_online_bytes_read,kickstart_online_bytes_written,kickstart_online_read_system_calls,kickstart_online_write_system_calls,kickstart_online_utime,kickstart_online_stime,kickstart_online_bytes_read_per_second,kickstart_online_bytes_written_per_second
create_dir_eht-difmap_0_condorpool,None,auxiliary,0,1714156802.0,,,1714156803.0,,,0.0,1714156809.0,1714156818.0,,,0.0,1714156818.0,1714156823.0,1.0,,6.0,9.0,5.0,,,,,poseidon,local,poseidon-submit,pegasus::dirmanager,/mnt/poseidon-data/poseidon/pegasus-5.1.0panorama/bin/pegasus-transfer,pegasus-kickstart  -n pegasus::dirmanager -N null -i - -R local  -L eht-difmap -T 2024-04-11T00:03:48+00:00 pegasus-transfer,0.3,0,0,,,,,,,,,
difmapp_ID0000022,None,compute,0,1714156823.0,,,1714156828.0,1714156849.0,1714156866.0,127453875.5,1714156848.0,1714156938.0,1714156924.0,1714156928.0,796311.0,1714156938.0,1714156943.0,5.0,,20.0,90.0,5.0,17.0,1169710926.0,4.0,2656159.0,poseidon,condorpool,poseidon-worker-1-container-40-43,difmapp,/srv/difmapp,,0.9,0,0,0.0,945409.0,686831.0,14906.0,14430.0,0.4,0.5,9454.1,6868.3
difmapp_ID0000001,None,compute,0,1714156823.0,,,1714156828.0,1714156849.0,1714156866.0,124685595.8,1714156848.0,1714156903.0,1714156891.0,1714156894.0,851104.0,1714156903.0,1714156908.0,5.0,,20.0,55.0,5.0,17.0,1169846286.0,3.0,2777030.0,poseidon,condorpool,poseidon-worker-1-container-32-35,difmapp,/srv/difmapp,,0.4,0,0,0.0,558259.0,328884.0,7514.0,7156.0,0.1,0.2,13956.5,8222.1
difmapp_ID0000012,None,compute,0,1714156823.0,,,1714156828.0,1714156849.0,1714156865.0,130822625.8,1714156848.0,1714156913.0,1714156902.0,1714156905.0,867946.0,1714156913.0,1714156918.0,5.0,,20.0,65.0,5.0,16.0,1169929806.0,3.0,2864083.0,poseidon,condorpool,poseidon-worker-2-container-44-47,difmapp,/srv/difmapp,,0.6,0,0,0.0,658859.0,419763.0,9323.0,8926.0,0.2,0.3,10981.0,6996.0
difmapp_ID0000004,None,compute,0,1714156823.0,,,1714156828.0,1714156849.0,1714156865.0,127697914.8,1714156848.0,1714156898.0,1714156889.0,1714156893.0,837527.0,1714156898.0,1714156903.0,5.0,,20.0,50.0,5.0,16.0,1169794446.0,4.0,2730916.0,poseidon,condorpool,poseidon-worker-2-container-36-39,difmapp,/srv/difmapp,,0.3,0,0,0.0,492326.0,271253.0,6099.0,5768.0,0.1,0.2,16410.9,9041.8
difmapp_ID0000026,None,compute,0,1714156823.0,,,1714156828.0,1714156849.0,1714156866.0,131618954.2,1714156848.0,1714156938.0,1714156928.0,1714156931.0,792299.0,1714156938.0,1714156943.0,5.0,,20.0,90.0,5.0,17.0,1169710926.0,3.0,2657210.0,poseidon,condorpool,poseidon-worker-2-container-40-43,difmapp,/srv/difmapp,,0.8,0,0,0.0,1015267.0,749791.0,17037.0,16538.0,0.4,0.5,9229.7,6816.3
difmapp_ID0000015,None,compute,0,1714156823.0,,,1714156828.0,1714156849.0,1714156866.0,126881802.2,1714156848.0,1714156893.0,1714156882.0,1714156885.0,703218.0,1714156893.0,1714156898.0,5.0,,20.0,45.0,5.0,17.0,1169368206.0,3.0,2345144.0,poseidon,condorpool,poseidon-worker-1-container-0-3,difmapp,/srv/difmapp,,0.2,0,0,0.0,466349.0,252250.0,5443.0,5136.0,0.1,0.1,23317.4,12612.5
difmapp_ID0000008,None,compute,0,1714156823.0,,,1714156828.0,1714156849.0,1714156866.0,116832171.2,1714156848.0,1714156913.0,1714156902.0,1714156905.0,863074.0,1714156913.0,1714156918.0,5.0,,20.0,65.0,5.0,17.0,1169895246.0,3.0,2830977.0,poseidon,condorpool,poseidon-worker-2-container-24-27,difmapp,/srv/difmapp,,0.5,0,0,0.0,668015.0,431657.0,9487.0,9096.0,0.2,0.4,11133.6,7194.3
difmapp_ID0000019,None,compute,0,1714156823.0,,,1714156828.0,1714156849.0,1714156866.0,130963155.0,1714156848.0,1714156893.0,1714156883.0,1714156886.0,720403.0,1714156893.0,1714156898.0,5.0,,20.0,45.0,5.0,17.0,1169388366.0,3.0,2363009.0,poseidon,condorpool,poseidon-worker-1-container-44-47,difmapp,/srv/difmapp,,0.2,0,0,0.0,451100.0,236922.0,5187.0,4880.0,0.1,0.1,22555.0,11846.1
difmap-postprocessing_ID0000021,None,compute,0,1714156898.0,,,1714156903.0,1714156904.0,1714156921.0,121079211.2,1714156903.0,1714156943.0,1714156932.0,1714156935.0,50627.0,1714156943.0,1714156948.0,5.0,,0.0,40.0,5.0,17.0,1170209787.0,3.0,158326.0,poseidon,condorpool,poseidon-worker-1-container-0-3,difmap-postprocessing,/srv/difmap-postprocessing,,5.9,0,0,0.0,57527990.0,53704.0,27764.0,11.0,3.3,1.6,5752799.0,5370.4
