,anomaly_type,type,is_clustered,ready,pre_script_start,pre_script_end,submit,stage_in_start,stage_in_end,stage_in_effective_bytes_per_sec,execute_start,execute_end,stage_out_start,stage_out_end,stage_out_effective_bytes_per_sec,post_script_start,post_script_end,wms_delay,pre_script_delay,queue_delay,runtime,post_script_delay,stage_in_delay,stage_in_bytes,stage_out_delay,stage_out_bytes,kickstart_user,kickstart_site,kickstart_hostname,kickstart_transformations,kickstart_executables,kickstart_executables_argv,kickstart_executables_cpu_time,kickstart_status,kickstart_executables_exitcode,kickstart_online_iowait,kickstart_online_bytes_read,kickstart_online_bytes_written,kickstart_online_read_system_calls,kickstart_online_write_system_calls,kickstart_online_utime,kickstart_online_stime,kickstart_online_bytes_read_per_second,kickstart_online_bytes_written_per_second
create_dir_eht-difmap_0_condorpool,None,auxiliary,0,1714409372.0,,,1714409373.0,,,0.0,1714409377.0,1714409383.0,,,0.0,1714409383.0,1714409388.0,1.0,,4.0,6.0,5.0,,,,,poseidon,local,poseidon-submit,pegasus::dirmanager,/mnt/poseidon-data/poseidon/pegasus-5.1.0panorama/bin/pegasus-transfer,pegasus-kickstart  -n pegasus::dirmanager -N null -i - -R local  -L eht-difmap -T 2024-04-11T00:03:48+00:00 pegasus-transfer,0.3,0,0,,,,,,,,,
difmapp_ID0000022,hdd_10,compute,0,1714409388.0,,,1714409393.0,1714409407.0,1714409424.0,125149843.3,1714409406.0,1714409548.0,1714409536.0,1714409539.0,793936.0,1714409548.0,1714409553.0,5.0,,13.0,142.0,5.0,17.0,1169710926.0,3.0,2656159.0,poseidon,condorpool,poseidon-worker-1-container-44-47,difmapp,/srv/difmapp,,0.8,0,0,0.0,1057182.0,734809.0,16664.0,15954.0,0.3,0.5,5034.2,6680.1
difmapp_ID0000001,None,compute,0,1714409388.0,,,1714409393.0,1714409407.0,1714409424.0,123105331.4,1714409406.0,1714409458.0,1714409449.0,1714409452.0,841455.0,1714409458.0,1714409463.0,5.0,,13.0,52.0,5.0,17.0,1169846286.0,3.0,2777030.0,poseidon,condorpool,poseidon-worker-2-container-40-43,difmapp,/srv/difmapp,,0.3,0,0,0.0,479624.0,258548.0,5901.0,5570.0,0.1,0.2,15987.5,8618.3
difmapp_ID0000012,None,compute,0,1714409388.0,,,1714409393.0,1714409407.0,1714409426.0,102008799.8,1714409406.0,1714409473.0,1714409463.0,1714409466.0,853152.0,1714409473.0,1714409478.0,5.0,,13.0,67.0,5.0,19.0,1169929806.0,3.0,2864083.0,poseidon,condorpool,poseidon-worker-2-container-36-39,difmapp,/srv/difmapp,,0.5,0,0,0.0,655742.0,416643.0,9275.0,8878.0,0.2,0.3,10929.0,6944.0
difmapp_ID0000004,None,compute,0,1714409388.0,,,1714409393.0,1714409407.0,1714409425.0,107646447.4,1714409406.0,1714409458.0,1714409448.0,1714409452.0,834662.0,1714409458.0,1714409463.0,5.0,,13.0,52.0,5.0,18.0,1169794446.0,4.0,2730916.0,poseidon,condorpool,poseidon-worker-2-container-44-47,difmapp,/srv/difmapp,,0.3,0,0,0.0,497625.0,277910.0,6154.0,5826.0,0.1,0.1,16587.5,9263.7
difmapp_ID0000026,None,compute,0,1714409388.0,,,1714409393.0,1714409407.0,1714409425.0,107939263.0,1714409406.0,1714409548.0,1714409536.0,1714409539.0,793345.0,1714409548.0,1714409553.0,5.0,,13.0,142.0,5.0,18.0,1169710926.0,3.0,2657210.0,poseidon,condorpool,poseidon-worker-1-container-28-31,difmapp,/srv/difmapp,,0.9,0,0,0.0,1086110.0,765119.0,17523.0,16816.0,0.4,0.5,5172.0,6376.0
difmapp_ID0000015,None,compute,0,1714409388.0,,,1714409393.0,1714409407.0,1714409426.0,99578566.2,1714409406.0,1714409453.0,1714409442.0,1714409445.0,703150.0,1714409453.0,1714409458.0,5.0,,13.0,47.0,5.0,19.0,1169368206.0,3.0,2345144.0,poseidon,condorpool,poseidon-worker-2-container-32-35,difmapp,/srv/difmapp,,0.2,0,0,0.0,468028.0,251120.0,5575.0,5262.0,0.1,0.1,23401.4,12556.0
difmapp_ID0000008,hdd_10,compute,0,1714409388.0,,,1714409393.0,1714409407.0,1714409423.0,128366065.0,1714409406.0,1714409548.0,1714409536.0,1714409539.0,839683.0,1714409548.0,1714409553.0,5.0,,13.0,142.0,5.0,16.0,1169895246.0,3.0,2830977.0,poseidon,condorpool,poseidon-worker-1-container-40-43,difmapp,/srv/difmapp,,0.5,0,0,0.0,670050.0,433681.0,9531.0,9140.0,0.2,0.3,11167.5,7228.0
difmapp_ID0000019,None,compute,0,1714409388.0,,,1714409393.0,1714409407.0,1714409423.0,126579665.1,1714409406.0,1714409548.0,1714409536.0,1714409539.0,704657.0,1714409548.0,1714409553.0,5.0,,13.0,142.0,5.0,16.0,1169388366.0,3.0,2363009.0,poseidon,condorpool,poseidon-worker-1-container-36-39,difmapp,/srv/difmapp,,0.2,0,0,0.0,450895.0,236716.0,5151.0,4844.0,0.1,0.1,22544.8,11835.8
difmap-imgsum_ID0000018,None,compute,0,1714409458.0,,,1714409463.0,1714409464.0,1714409480.0,130986698.8,1714409463.0,1714409523.0,1714409514.0,1714409517.0,79745.0,1714409523.0,1714409528.0,5.0,,0.0,60.0,5.0,16.0,1170436604.0,3.0,249617.0,poseidon,condorpool,poseidon-worker-2-container-44-47,difmap-imgsum,/srv/difmap-imgsum,,27.5,0,0,0.1,290369270.0,19468290.0,154508.0,6199.0,14.7,3.5,5807385.4,389365.8
