,anomaly_type,type,is_clustered,ready,pre_script_start,pre_script_end,submit,stage_in_start,stage_in_end,stage_in_effective_bytes_per_sec,execute_start,execute_end,stage_out_start,stage_out_end,stage_out_effective_bytes_per_sec,post_script_start,post_script_end,wms_delay,pre_script_delay,queue_delay,runtime,post_script_delay,stage_in_delay,stage_in_bytes,stage_out_delay,stage_out_bytes,kickstart_user,kickstart_site,kickstart_hostname,kickstart_transformations,kickstart_executables,kickstart_executables_argv,kickstart_executables_cpu_time,kickstart_status,kickstart_executables_exitcode,kickstart_online_iowait,kickstart_online_bytes_read,kickstart_online_bytes_written,kickstart_online_read_system_calls,kickstart_online_write_system_calls,kickstart_online_utime,kickstart_online_stime,kickstart_online_bytes_read_per_second,kickstart_online_bytes_written_per_second
create_dir_eht-difmap_0_condorpool,None,auxiliary,0,1714275406.0,,,1714275407.0,,,0.0,1714275411.0,1714275417.0,,,0.0,1714275417.0,1714275422.0,1.0,,4.0,6.0,5.0,,,,,poseidon,local,poseidon-submit,pegasus::dirmanager,/mnt/poseidon-data/poseidon/pegasus-5.1.0panorama/bin/pegasus-transfer,pegasus-kickstart  -n pegasus::dirmanager -N null -i - -R local  -L eht-difmap -T 2024-04-11T00:03:48+00:00 pegasus-transfer,0.3,0,0,,,,,,,,,
difmapp_ID0000022,None,compute,0,1714275422.0,,,1714275427.0,1714275446.0,1714275463.0,130101393.2,1714275446.0,1714275712.0,1714275700.0,1714275703.0,782948.0,1714275712.0,1714275717.0,5.0,,19.0,266.0,5.0,17.0,1169710926.0,3.0,2656159.0,poseidon,condorpool,poseidon-worker-1-container-44-47,difmapp,/srv/difmapp,,0.8,0,0,0.0,981585.0,718915.0,16186.0,15702.0,0.4,0.4,9815.9,7189.1
difmapp_ID0000001,None,compute,0,1714275422.0,,,1714275427.0,1714275446.0,1714275473.0,105681423.1,1714275446.0,1714275707.0,1714275697.0,1714275700.0,811118.0,1714275707.0,1714275712.0,5.0,,19.0,261.0,5.0,27.0,1169846286.0,3.0,2777030.0,poseidon,condorpool,poseidon-worker-2-container-44-47,difmapp,/srv/difmapp,,0.3,0,0,0.0,481225.0,261516.0,6030.0,5702.0,0.1,0.2,16040.8,8717.2
difmapp_ID0000012,None,compute,0,1714275422.0,,,1714275427.0,1714275446.0,1714275463.0,130657693.8,1714275446.0,1714275712.0,1714275700.0,1714275703.0,863231.0,1714275712.0,1714275717.0,5.0,,19.0,266.0,5.0,17.0,1169929806.0,3.0,2864083.0,poseidon,condorpool,poseidon-worker-1-container-40-43,difmapp,/srv/difmapp,,0.5,0,0,0.0,657276.0,418172.0,9331.0,8934.0,0.2,0.3,10954.6,6969.5
difmapp_ID0000004,None,compute,0,1714275422.0,,,1714275427.0,1714275446.0,1714275471.0,66701254.2,1714275446.0,1714275707.0,1714275697.0,1714275700.0,795913.0,1714275707.0,1714275712.0,5.0,,19.0,261.0,5.0,25.0,1169794446.0,3.0,2730916.0,poseidon,condorpool,poseidon-worker-2-container-36-39,difmapp,/srv/difmapp,,0.3,0,0,0.0,493098.0,273389.0,6094.0,5766.0,0.1,0.2,16436.6,9113.0
difmapp_ID0000026,None,compute,0,1714275422.0,,,1714275427.0,1714275446.0,1714275474.0,93484441.7,1714275446.0,1714275707.0,1714275697.0,1714275700.0,777444.0,1714275707.0,1714275712.0,5.0,,19.0,261.0,5.0,28.0,1169710926.0,3.0,2657210.0,poseidon,condorpool,poseidon-worker-2-container-32-35,difmapp,/srv/difmapp,,0.9,0,0,0.0,1019316.0,755215.0,17054.0,16558.0,0.3,0.5,9266.5,6865.6
difmapp_ID0000015,hdd_5,compute,0,1714275422.0,,,1714275427.0,1714275446.0,1714275468.0,101475172.8,1714275445.0,1714275712.0,1714275700.0,1714275703.0,694883.0,1714275712.0,1714275717.0,5.0,,18.0,267.0,5.0,22.0,1169368206.0,3.0,2345144.0,poseidon,condorpool,poseidon-worker-1-container-36-39,difmapp,/srv/difmapp,,0.2,0,0,0.0,721880.0,267729.0,6803.0,5592.0,0.1,0.2,1604.2,8924.3
difmapp_ID0000008,hdd_5,compute,0,1714275422.0,,,1714275427.0,1714275446.0,1714275688.0,105745975.0,1714275446.0,1714275737.0,1714275724.0,1714275728.0,816246.0,1714275737.0,1714275742.0,5.0,,19.0,291.0,5.0,242.0,1169895246.0,4.0,2830977.0,poseidon,condorpool,poseidon-worker-2-container-28-31,difmapp,/srv/difmapp,,0.5,0,0,1.2,661416.0,425048.0,9311.0,8920.0,0.2,0.3,11023.6,7084.1
difmapp_ID0000019,None,compute,0,1714275422.0,,,1714275427.0,1714275446.0,1714275471.0,64933028.2,1714275446.0,1714275707.0,1714275697.0,1714275700.0,696308.0,1714275707.0,1714275712.0,5.0,,19.0,261.0,5.0,25.0,1169388366.0,3.0,2363009.0,poseidon,condorpool,poseidon-worker-2-container-40-43,difmapp,/srv/difmapp,,0.2,0,0,0.0,455764.0,237496.0,5134.0,4818.0,0.1,0.1,22788.2,11874.8
difmap-postprocessing_ID0000021,None,compute,0,1714275712.0,,,1714275717.0,1714275719.0,1714275737.0,105050365.2,1714275718.0,1714276247.0,1714276235.0,1714276239.0,46848.0,1714276247.0,1714276253.0,5.0,,1.0,529.0,6.0,18.0,1170209787.0,4.0,158326.0,poseidon,condorpool,poseidon-worker-2-container-44-47,difmap-postprocessing,/srv/difmap-postprocessing,,5.4,0,0,0.1,57606056.0,53704.0,27871.0,11.0,3.4,1.4,5760605.6,5370.4
