,anomaly_type,type,is_clustered,ready,pre_script_start,pre_script_end,submit,stage_in_start,stage_in_end,stage_in_effective_bytes_per_sec,execute_start,execute_end,stage_out_start,stage_out_end,stage_out_effective_bytes_per_sec,post_script_start,post_script_end,wms_delay,pre_script_delay,queue_delay,runtime,post_script_delay,stage_in_delay,stage_in_bytes,stage_out_delay,stage_out_bytes,kickstart_user,kickstart_site,kickstart_hostname,kickstart_transformations,kickstart_executables,kickstart_executables_argv,kickstart_executables_cpu_time,kickstart_status,kickstart_executables_exitcode,kickstart_online_iowait,kickstart_online_bytes_read,kickstart_online_bytes_written,kickstart_online_read_system_calls,kickstart_online_write_system_calls,kickstart_online_utime,kickstart_online_stime,kickstart_online_bytes_read_per_second,kickstart_online_bytes_written_per_second
create_dir_eht-smili_0_condorpool,None,auxiliary,0,1714685618.0,,,1714685619.0,,,0.0,1714685623.0,1714685629.0,,,0.0,1714685629.0,1714685634.0,1.0,,4.0,6.0,5.0,,,,,poseidon,local,poseidon-submit,pegasus::dirmanager,/mnt/poseidon-data/poseidon/pegasus-5.1.0panorama/bin/pegasus-transfer,pegasus-kickstart  -n pegasus::dirmanager -N null -i - -R local  -L eht-smili -T 2024-04-11T00:03:48+00:00 pegasus-transfer,0.3,0,0,,,,,,,,,
smili_imaging_pipeline_ID0000008,None,compute,0,1714685634.0,,,1714685639.0,1714685654.0,1714685675.0,162064392.0,1714685653.0,1714685760.0,1714685750.0,1714685753.0,63864.0,1714685760.0,1714685765.0,5.0,,14.0,107.0,5.0,21.0,2393407551.0,3.0,204480.0,poseidon,condorpool,poseidon-worker-2-container-28-31,smili_imaging_pipeline,/srv/smili_imaging_pipeline,,18.8,0,0,0.1,46769212.0,1205968.0,10855.0,300.0,13.0,2.2,359763.2,20099.5
smili_imaging_pipeline_ID0000006,None,compute,0,1714685634.0,,,1714685639.0,1714685654.0,1714685678.0,137100218.2,1714685653.0,1714685760.0,1714685750.0,1714685754.0,57524.0,1714685760.0,1714685765.0,5.0,,14.0,107.0,5.0,24.0,2393084991.0,4.0,181440.0,poseidon,condorpool,poseidon-worker-1-container-40-43,smili_imaging_pipeline,/srv/smili_imaging_pipeline,,16.9,0,0,0.1,46752485.0,1110974.0,10864.0,264.0,12.7,1.9,359634.5,13887.2
smili_imaging_pipeline_ID0000007,None,compute,0,1714685634.0,,,1714685639.0,1714685654.0,1714685678.0,139484006.6,1714685653.0,1714685765.0,1714685752.0,1714685755.0,62687.0,1714685765.0,1714685770.0,5.0,,14.0,112.0,5.0,24.0,2393407551.0,3.0,198720.0,poseidon,condorpool,poseidon-worker-2-container-20-23,smili_imaging_pipeline,/srv/smili_imaging_pipeline,,18.6,0,0,0.1,46805798.0,1200453.0,10865.0,301.0,13.2,2.1,360044.6,17149.3
smili_imaging_pipeline_ID0000004,None,compute,0,1714685634.0,,,1714685639.0,1714685654.0,1714685677.0,148268873.9,1714685653.0,1714685765.0,1714685752.0,1714685755.0,68256.0,1714685765.0,1714685770.0,5.0,,14.0,112.0,5.0,23.0,2393626431.0,3.0,216000.0,poseidon,condorpool,poseidon-worker-2-container-36-39,smili_imaging_pipeline,/srv/smili_imaging_pipeline,,20.0,0,0,0.1,46860666.0,1416133.0,10895.0,339.0,17.2,2.3,334719.0,20230.5
smili_imaging_pipeline_ID0000005,None,compute,0,1714685634.0,,,1714685639.0,1714685654.0,1714685675.0,163231355.9,1714685653.0,1714685759.0,1714685748.0,1714685751.0,59080.0,1714685759.0,1714685765.0,5.0,,14.0,106.0,6.0,21.0,2393064831.0,3.0,190080.0,poseidon,condorpool,poseidon-worker-2-container-44-47,smili_imaging_pipeline,/srv/smili_imaging_pipeline,,17.2,0,0,0.0,46750255.0,1128949.0,10867.0,267.0,12.5,2.1,359617.3,14111.9
smili_imaging_pipeline_ID0000002,None,compute,0,1714685634.0,,,1714685639.0,1714685654.0,1714685674.0,174472422.0,1714685653.0,1714685760.0,1714685749.0,1714685752.0,63227.0,1714685760.0,1714685765.0,5.0,,14.0,107.0,5.0,20.0,2393491071.0,3.0,201600.0,poseidon,condorpool,poseidon-worker-1-container-44-47,smili_imaging_pipeline,/srv/smili_imaging_pipeline,,18.8,0,0,0.1,46808165.0,1235474.0,10859.0,311.0,13.2,2.2,360062.8,20591.2
smili_imaging_pipeline_ID0000003,None,compute,0,1714685634.0,,,1714685639.0,1714685654.0,1714685674.0,178088733.7,1714685653.0,1714685760.0,1714685749.0,1714685753.0,66980.0,1714685760.0,1714685765.0,5.0,,14.0,107.0,5.0,20.0,2393591871.0,4.0,216000.0,poseidon,condorpool,poseidon-worker-1-container-0-3,smili_imaging_pipeline,/srv/smili_imaging_pipeline,,19.7,0,0,0.1,47092586.0,1307765.0,10884.0,346.0,13.9,2.3,362250.7,18682.4
smili_imaging_pipeline_ID0000001,None,compute,0,1714685634.0,,,1714685639.0,1714685654.0,1714685675.0,178772820.3,1714685654.0,1714685760.0,1714685749.0,1714685752.0,65879.0,1714685760.0,1714685765.0,5.0,,15.0,106.0,5.0,21.0,2393542911.0,3.0,210240.0,poseidon,condorpool,poseidon-worker-1-container-4-7,smili_imaging_pipeline,/srv/smili_imaging_pipeline,,19.0,0,0,0.1,46812719.0,1247464.0,10858.0,314.0,13.5,2.1,360097.8,20791.1
smili_postprocessing_ID0000009,None,compute,0,1714685765.0,,,1714685770.0,1714685771.0,1714685792.0,176021543.2,1714685770.0,1714685815.0,1714685802.0,1714685805.0,94960.0,1714685815.0,1714685820.0,5.0,,0.0,45.0,5.0,21.0,2392955878.0,3.0,306346.0,poseidon,condorpool,poseidon-worker-2-container-36-39,smili_postprocessing,/srv/smili_postprocessing,,4.7,0,0,,,,,,,,,
smili_postprocessing_ID0000011,None,compute,0,1714685765.0,,,1714685770.0,1714685771.0,1714685792.0,169714934.6,1714685771.0,1714685815.0,1714685803.0,1714685806.0,98779.0,1714685815.0,1714685820.0,5.0,,1.0,44.0,5.0,21.0,2392944358.0,3.0,309879.0,poseidon,condorpool,poseidon-worker-2-container-28-31,smili_postprocessing,/srv/smili_postprocessing,,4.6,0,0,,,,,,,,,
smili_postprocessing_ID0000012,None,compute,0,1714685765.0,,,1714685770.0,1714685771.0,1714685792.0,177313339.6,1714685770.0,1714685815.0,1714685802.0,1714685806.0,100850.0,1714685815.0,1714685820.0,5.0,,0.0,45.0,5.0,21.0,2392952998.0,4.0,316811.0,poseidon,condorpool,poseidon-worker-2-container-44-47,smili_postprocessing,/srv/smili_postprocessing,,4.8,0,0,,,,,,,,,
smili_postprocessing_ID0000010,None,compute,0,1714685770.0,,,1714685775.0,1714685776.0,1714685797.0,177036643.4,1714685776.0,1714685815.0,1714685806.0,1714685810.0,97226.0,1714685815.0,1714685820.0,5.0,,1.0,39.0,5.0,21.0,2392947238.0,4.0,301883.0,poseidon,condorpool,poseidon-worker-1-container-44-47,smili_postprocessing,/srv/smili_postprocessing,,4.3,0,0,,,,,,,,,
stage_out_local_condorpool_0_0,None,transfer,0,1714685770.0,,,1714685775.0,,,0.0,1714685776.0,1714685785.0,1714685776.0,1714685780.0,399137.0,1714685785.0,1714685790.0,5.0,,1.0,9.0,5.0,,,4.0,1618560.0,poseidon,local,poseidon-submit,pegasus::transfer,/mnt/poseidon-data/poseidon/pegasus-5.1.0panorama/bin/pegasus-transfer,/home/poseidon/pegasus-5.1.0panorama/bin/../bin/pegasus-kickstart  -n pegasus::transfer -N null -i - -R local  -L eht-smili -T 2024-04-11T00:03:48+00:00 /home/poseidon/pegasus-5.1.0panorama/bin/../bin/pegasus-transfer  --threads 2,2.4,0,0,,,,,,,,,
stage_out_local_condorpool_1_0,None,transfer,0,1714685820.0,,,1714685825.0,,,0.0,1714685825.0,1714685835.0,1714685825.0,1714685829.0,305987.0,1714685835.0,1714685840.0,5.0,,0.0,10.0,5.0,,,4.0,1234919.0,poseidon,local,poseidon-submit,pegasus::transfer,/mnt/poseidon-data/poseidon/pegasus-5.1.0panorama/bin/pegasus-transfer,/home/poseidon/pegasus-5.1.0panorama/bin/../bin/pegasus-kickstart  -n pegasus::transfer -N null -i - -R local  -L eht-smili -T 2024-04-11T00:03:48+00:00 /home/poseidon/pegasus-5.1.0panorama/bin/../bin/pegasus-transfer  --threads 2,0.6,0,0,,,,,,,,,
