,anomaly_type,type,is_clustered,ready,pre_script_start,pre_script_end,submit,stage_in_start,stage_in_end,stage_in_effective_bytes_per_sec,execute_start,execute_end,stage_out_start,stage_out_end,stage_out_effective_bytes_per_sec,post_script_start,post_script_end,wms_delay,pre_script_delay,queue_delay,runtime,post_script_delay,stage_in_delay,stage_in_bytes,stage_out_delay,stage_out_bytes,kickstart_user,kickstart_site,kickstart_hostname,kickstart_transformations,kickstart_executables,kickstart_executables_argv,kickstart_executables_cpu_time,kickstart_status,kickstart_executables_exitcode,kickstart_online_iowait,kickstart_online_bytes_read,kickstart_online_bytes_written,kickstart_online_read_system_calls,kickstart_online_write_system_calls,kickstart_online_utime,kickstart_online_stime,kickstart_online_bytes_read_per_second,kickstart_online_bytes_written_per_second
create_dir_eht-smili_0_condorpool,None,auxiliary,0,1715027219.0,,,1715027220.0,,,0.0,1715027224.0,1715027230.0,,,0.0,1715027230.0,1715027235.0,1.0,,4.0,6.0,5.0,,,,,poseidon,local,poseidon-submit,pegasus::dirmanager,/mnt/poseidon-data/poseidon/pegasus-5.1.0panorama/bin/pegasus-transfer,pegasus-kickstart  -n pegasus::dirmanager -N null -i - -R local  -L eht-smili -T 2024-04-11T00:03:48+00:00 pegasus-transfer,0.2,0,0,,,,,,,,,
smili_imaging_pipeline_ID0000008,hdd_5,compute,0,1715027235.0,,,1715027240.0,1715027260.0,1715027750.0,170896343.5,1715027260.0,1715027836.0,1715027824.0,1715027827.0,71912.0,1715027836.0,1715027841.0,5.0,,20.0,576.0,5.0,490.0,2393407551.0,3.0,204480.0,poseidon,condorpool,poseidon-worker-2-container-44-47,smili_imaging_pipeline,/srv/smili_imaging_pipeline,,19.4,0,0,0.1,46771965.0,1205971.0,10863.0,300.0,13.5,2.2,359784.3,20099.5
smili_imaging_pipeline_ID0000006,None,compute,0,1715027235.0,,,1715027240.0,1715027260.0,1715027750.0,148190333.2,1715027260.0,1715027836.0,1715027823.0,1715027826.0,64268.0,1715027836.0,1715027841.0,5.0,,20.0,576.0,5.0,490.0,2393084991.0,3.0,181440.0,poseidon,condorpool,poseidon-worker-2-container-32-35,smili_imaging_pipeline,/srv/smili_imaging_pipeline,,17.6,0,0,0.1,46755274.0,1106762.0,10866.0,262.0,12.3,2.2,359656.0,15810.9
smili_imaging_pipeline_ID0000007,hdd_5,compute,0,1715027235.0,,,1715027240.0,1715027260.0,1715027750.0,175838545.2,1715027260.0,1715027836.0,1715027824.0,1715027827.0,70251.0,1715027836.0,1715027841.0,5.0,,20.0,576.0,5.0,490.0,2393407551.0,3.0,198720.0,poseidon,condorpool,poseidon-worker-2-container-36-39,smili_imaging_pipeline,/srv/smili_imaging_pipeline,,19.4,0,0,0.1,46803038.0,1200438.0,10865.0,301.0,13.8,2.1,360023.4,20007.3
smili_imaging_pipeline_ID0000004,None,compute,0,1715027235.0,,,1715027240.0,1715027260.0,1715027747.0,4909513.8,1715027260.0,1715027836.0,1715027822.0,1715027825.0,76466.0,1715027836.0,1715027841.0,5.0,,20.0,576.0,5.0,487.0,2393626431.0,3.0,216000.0,poseidon,condorpool,poseidon-worker-2-container-40-43,smili_imaging_pipeline,/srv/smili_imaging_pipeline,,19.7,0,0,0.1,46833894.0,1286357.0,10863.0,325.0,14.1,2.0,360260.7,21439.3
smili_imaging_pipeline_ID0000005,hdd_5,compute,0,1715027235.0,,,1715027240.0,1715027260.0,1715027738.0,145920427.9,1715027260.0,1715027821.0,1715027810.0,1715027813.0,67531.0,1715027821.0,1715027826.0,5.0,,20.0,561.0,5.0,478.0,2393064831.0,3.0,190080.0,poseidon,condorpool,poseidon-worker-1-container-44-47,smili_imaging_pipeline,/srv/smili_imaging_pipeline,,16.9,0,0,0.1,46750236.0,1128942.0,10868.0,267.0,12.4,2.0,359617.2,14111.8
smili_imaging_pipeline_ID0000002,hdd_5,compute,0,1715027235.0,,,1715027240.0,1715027260.0,1715027739.0,150749277.4,1715027260.0,1715027826.0,1715027813.0,1715027816.0,71980.0,1715027826.0,1715027831.0,5.0,,20.0,566.0,5.0,479.0,2393491071.0,3.0,201600.0,poseidon,condorpool,poseidon-worker-1-container-40-43,smili_imaging_pipeline,/srv/smili_imaging_pipeline,,18.7,0,0,0.1,46809571.0,1235473.0,10865.0,311.0,13.0,2.2,360073.6,20591.2
smili_imaging_pipeline_ID0000003,hdd_5,compute,0,1715027235.0,,,1715027240.0,1715027260.0,1715027750.0,140061857.2,1715027260.0,1715027836.0,1715027825.0,1715027828.0,76336.0,1715027836.0,1715027841.0,5.0,,20.0,576.0,5.0,490.0,2393591871.0,3.0,216000.0,poseidon,condorpool,poseidon-worker-2-container-28-31,smili_imaging_pipeline,/srv/smili_imaging_pipeline,,20.1,0,0,0.1,46955905.0,1290874.0,10905.0,321.0,17.4,2.1,335399.3,21514.6
smili_imaging_pipeline_ID0000001,None,compute,0,1715027235.0,,,1715027240.0,1715027260.0,1715027282.0,175334937.9,1715027260.0,1715027811.0,1715027802.0,1715027805.0,67868.0,1715027811.0,1715027816.0,5.0,,20.0,551.0,5.0,22.0,2393542911.0,3.0,210240.0,poseidon,condorpool,poseidon-worker-1-container-32-35,smili_imaging_pipeline,/srv/smili_imaging_pipeline,,18.7,0,0,0.1,47183617.0,1382748.0,12239.0,326.0,16.2,2.2,45809.3,17284.3
smili_postprocessing_ID0000012,None,compute,0,1715027816.0,,,1715027821.0,1715027822.0,1715027843.0,176892880.7,1715027821.0,1715027866.0,1715027853.0,1715027856.0,109602.0,1715027866.0,1715027871.0,5.0,,0.0,45.0,5.0,21.0,2392952998.0,3.0,316811.0,poseidon,condorpool,poseidon-worker-1-container-32-35,smili_postprocessing,/srv/smili_postprocessing,,4.6,0,0,,,,,,,,,
