,anomaly_type,type,is_clustered,ready,pre_script_start,pre_script_end,submit,stage_in_start,stage_in_end,stage_in_effective_bytes_per_sec,execute_start,execute_end,stage_out_start,stage_out_end,stage_out_effective_bytes_per_sec,post_script_start,post_script_end,wms_delay,pre_script_delay,queue_delay,runtime,post_script_delay,stage_in_delay,stage_in_bytes,stage_out_delay,stage_out_bytes,kickstart_user,kickstart_site,kickstart_hostname,kickstart_transformations,kickstart_executables,kickstart_executables_argv,kickstart_executables_cpu_time,kickstart_status,kickstart_executables_exitcode,kickstart_online_iowait,kickstart_online_bytes_read,kickstart_online_bytes_written,kickstart_online_read_system_calls,kickstart_online_write_system_calls,kickstart_online_utime,kickstart_online_stime,kickstart_online_bytes_read_per_second,kickstart_online_bytes_written_per_second
create_dir_eht-smili_0_condorpool,None,auxiliary,0,1714727608.0,,,1714727609.0,,,0.0,1714727613.0,1714727619.0,,,0.0,1714727619.0,1714727624.0,1.0,,4.0,6.0,5.0,,,,,poseidon,local,poseidon-submit,pegasus::dirmanager,/mnt/poseidon-data/poseidon/pegasus-5.1.0panorama/bin/pegasus-transfer,pegasus-kickstart  -n pegasus::dirmanager -N null -i - -R local  -L eht-smili -T 2024-04-11T00:03:48+00:00 pegasus-transfer,0.3,0,0,,,,,,,,,
smili_imaging_pipeline_ID0000008,None,compute,0,1714727624.0,,,1714727629.0,1714727649.0,1714727673.0,144720901.9,1714727649.0,1714727759.0,1714727749.0,1714727752.0,63485.0,1714727759.0,1714727764.0,5.0,,20.0,110.0,5.0,24.0,2393407551.0,3.0,204480.0,poseidon,condorpool,poseidon-worker-2-container-28-31,smili_imaging_pipeline,/srv/smili_imaging_pipeline,,19.2,0,0,0.1,46770574.0,1205972.0,10861.0,300.0,13.4,2.1,359773.6,20099.5
smili_imaging_pipeline_ID0000006,None,compute,0,1714727624.0,,,1714727629.0,1714727649.0,1714727671.0,169716226.4,1714727649.0,1714727754.0,1714727744.0,1714727747.0,56462.0,1714727754.0,1714727759.0,5.0,,20.0,105.0,5.0,22.0,2393084991.0,3.0,181440.0,poseidon,condorpool,poseidon-worker-2-container-44-47,smili_imaging_pipeline,/srv/smili_imaging_pipeline,,17.2,0,0,0.1,46752534.0,1106747.0,10860.0,262.0,12.1,2.0,359634.9,18445.8
smili_imaging_pipeline_ID0000007,None,compute,0,1714727624.0,,,1714727629.0,1714727649.0,1714727674.0,140196662.0,1714727649.0,1714727759.0,1714727749.0,1714727752.0,62457.0,1714727759.0,1714727764.0,5.0,,20.0,110.0,5.0,25.0,2393407551.0,3.0,198720.0,poseidon,condorpool,poseidon-worker-2-container-40-43,smili_imaging_pipeline,/srv/smili_imaging_pipeline,,19.0,0,0,0.1,46803058.0,1200440.0,10866.0,301.0,13.5,2.0,360023.5,17149.1
smili_imaging_pipeline_ID0000004,None,compute,0,1714727624.0,,,1714727629.0,1714727649.0,1714727671.0,172295877.0,1714727649.0,1714727759.0,1714727748.0,1714727751.0,67757.0,1714727759.0,1714727764.0,5.0,,20.0,110.0,5.0,22.0,2393626431.0,3.0,216000.0,poseidon,condorpool,poseidon-worker-2-container-36-39,smili_imaging_pipeline,/srv/smili_imaging_pipeline,,20.7,0,0,0.1,47019782.0,1316785.0,10893.0,355.0,16.8,2.1,335855.6,16459.8
smili_imaging_pipeline_ID0000005,None,compute,0,1714727624.0,,,1714727629.0,1714727649.0,1714727671.0,164816036.9,1714727649.0,1714727754.0,1714727745.0,1714727748.0,60485.0,1714727754.0,1714727759.0,5.0,,20.0,105.0,5.0,22.0,2393064831.0,3.0,190080.0,poseidon,condorpool,poseidon-worker-2-container-32-35,smili_imaging_pipeline,/srv/smili_imaging_pipeline,,17.7,0,0,0.1,46732841.0,1124805.0,10864.0,266.0,12.3,2.2,359483.4,16068.6
smili_imaging_pipeline_ID0000002,None,compute,0,1714727624.0,,,1714727629.0,1714727649.0,1714727672.0,154104153.5,1714727649.0,1714727759.0,1714727748.0,1714727751.0,62946.0,1714727759.0,1714727764.0,5.0,,20.0,110.0,5.0,23.0,2393491071.0,3.0,201600.0,poseidon,condorpool,poseidon-worker-2-container-24-27,smili_imaging_pipeline,/srv/smili_imaging_pipeline,,19.6,0,0,0.1,46836293.0,1362124.0,10897.0,323.0,16.9,2.1,334544.9,19458.9
smili_imaging_pipeline_ID0000003,None,compute,0,1714727624.0,,,1714727629.0,1714727649.0,1714727675.0,133337937.8,1714727649.0,1714727759.0,1714727749.0,1714727753.0,67581.0,1714727759.0,1714727764.0,5.0,,20.0,110.0,5.0,26.0,2393591871.0,4.0,216000.0,poseidon,condorpool,poseidon-worker-1-container-36-39,smili_imaging_pipeline,/srv/smili_imaging_pipeline,,19.3,0,0,0.1,46929176.0,1282653.0,10876.0,319.0,13.7,2.2,360993.7,21377.5
smili_imaging_pipeline_ID0000001,None,compute,0,1714727624.0,,,1714727629.0,1714727649.0,1714727671.0,173702364.9,1714727649.0,1714727759.0,1714727746.0,1714727749.0,66734.0,1714727759.0,1714727764.0,5.0,,20.0,110.0,5.0,22.0,2393542911.0,3.0,210240.0,poseidon,condorpool,poseidon-worker-2-container-0-3,smili_imaging_pipeline,/srv/smili_imaging_pipeline,,19.1,0,0,0.1,46818209.0,1247467.0,10872.0,314.0,13.6,2.0,360140.1,17821.0
smili_postprocessing_ID0000011,None,compute,0,1714727759.0,,,1714727764.0,1714727765.0,1714727786.0,176008443.2,1714727764.0,1714727809.0,1714727796.0,1714727799.0,96562.0,1714727809.0,1714727814.0,5.0,,0.0,45.0,5.0,21.0,2392944358.0,3.0,309879.0,poseidon,condorpool,poseidon-worker-2-container-24-27,smili_postprocessing,/srv/smili_postprocessing,,4.4,0,0,,,,,,,,,
