,anomaly_type,type,is_clustered,ready,pre_script_start,pre_script_end,submit,stage_in_start,stage_in_end,stage_in_effective_bytes_per_sec,execute_start,execute_end,stage_out_start,stage_out_end,stage_out_effective_bytes_per_sec,post_script_start,post_script_end,wms_delay,pre_script_delay,queue_delay,runtime,post_script_delay,stage_in_delay,stage_in_bytes,stage_out_delay,stage_out_bytes,kickstart_user,kickstart_site,kickstart_hostname,kickstart_transformations,kickstart_executables,kickstart_executables_argv,kickstart_executables_cpu_time,kickstart_status,kickstart_executables_exitcode,kickstart_online_iowait,kickstart_online_bytes_read,kickstart_online_bytes_written,kickstart_online_read_system_calls,kickstart_online_write_system_calls,kickstart_online_utime,kickstart_online_stime,kickstart_online_bytes_read_per_second,kickstart_online_bytes_written_per_second
create_dir_eht-smili_0_condorpool,None,auxiliary,0,1714908202.0,,,1714908203.0,,,0.0,1714908209.0,1714908219.0,,,0.0,1714908219.0,1714908224.0,1.0,,6.0,10.0,5.0,,,,,poseidon,local,poseidon-submit,pegasus::dirmanager,/mnt/poseidon-data/poseidon/pegasus-5.1.0panorama/bin/pegasus-transfer,pegasus-kickstart  -n pegasus::dirmanager -N null -i - -R local  -L eht-smili -T 2024-04-11T00:03:48+00:00 pegasus-transfer,0.3,0,0,,,,,,,,,
smili_imaging_pipeline_ID0000008,None,compute,0,1714908224.0,,,1714908229.0,1714908248.0,1714908283.0,88212198.3,1714908247.0,1714908369.0,1714908358.0,1714908361.0,72627.0,1714908369.0,1714908374.0,5.0,,18.0,122.0,5.0,35.0,2393407551.0,3.0,204480.0,poseidon,condorpool,poseidon-worker-2-container-44-47,smili_imaging_pipeline,/srv/smili_imaging_pipeline,,19.4,0,0,0.1,46889499.0,1214325.0,10875.0,315.0,13.5,2.3,360688.5,17347.5
smili_imaging_pipeline_ID0000006,None,compute,0,1714908224.0,,,1714908229.0,1714908248.0,1714908277.0,111175177.8,1714908247.0,1714908359.0,1714908350.0,1714908353.0,59491.0,1714908359.0,1714908364.0,5.0,,18.0,112.0,5.0,29.0,2393084991.0,3.0,181440.0,poseidon,condorpool,poseidon-worker-2-container-40-43,smili_imaging_pipeline,/srv/smili_imaging_pipeline,,16.8,0,0,0.1,46752552.0,1110879.0,10870.0,263.0,12.3,2.0,359635.0,13886.0
smili_imaging_pipeline_ID0000007,None,compute,0,1714908224.0,,,1714908229.0,1714908248.0,1714908280.0,98885359.8,1714908247.0,1714908364.0,1714908353.0,1714908356.0,70795.0,1714908364.0,1714908369.0,5.0,,18.0,117.0,5.0,32.0,2393407551.0,3.0,198720.0,poseidon,condorpool,poseidon-worker-1-container-44-47,smili_imaging_pipeline,/srv/smili_imaging_pipeline,,18.3,0,0,0.1,46803041.0,1200451.0,10867.0,301.0,12.8,2.2,360023.4,20007.5
smili_imaging_pipeline_ID0000004,None,compute,0,1714908224.0,,,1714908229.0,1714908248.0,1714908284.0,83324349.1,1714908247.0,1714908369.0,1714908360.0,1714908363.0,77037.0,1714908369.0,1714908374.0,5.0,,18.0,122.0,5.0,36.0,2393626431.0,3.0,216000.0,poseidon,condorpool,poseidon-worker-2-container-32-35,smili_imaging_pipeline,/srv/smili_imaging_pipeline,,20.2,0,0,0.0,47022521.0,1320867.0,10902.0,356.0,17.3,2.2,335875.1,16510.8
smili_imaging_pipeline_ID0000005,None,compute,0,1714908224.0,,,1714908229.0,1714908248.0,1714908280.0,98674408.1,1714908247.0,1714908364.0,1714908352.0,1714908355.0,67679.0,1714908364.0,1714908369.0,5.0,,18.0,117.0,5.0,32.0,2393064831.0,3.0,190080.0,poseidon,condorpool,poseidon-worker-1-container-40-43,smili_imaging_pipeline,/srv/smili_imaging_pipeline,,17.1,0,0,0.1,46752988.0,1128947.0,10873.0,267.0,12.4,2.2,359638.4,14111.8
smili_imaging_pipeline_ID0000002,None,compute,0,1714908224.0,,,1714908229.0,1714908248.0,1714908283.0,88110743.9,1714908247.0,1714908369.0,1714908358.0,1714908361.0,71547.0,1714908369.0,1714908374.0,5.0,,18.0,122.0,5.0,35.0,2393491071.0,3.0,201600.0,poseidon,condorpool,poseidon-worker-2-container-24-27,smili_imaging_pipeline,/srv/smili_imaging_pipeline,,19.6,0,0,0.1,46806837.0,1235477.0,10857.0,311.0,13.8,2.2,360052.6,20591.3
smili_imaging_pipeline_ID0000003,None,compute,0,1714908224.0,,,1714908229.0,1714908248.0,1714908280.0,98339605.4,1714908247.0,1714908364.0,1714908355.0,1714908358.0,77057.0,1714908364.0,1714908369.0,5.0,,18.0,117.0,5.0,32.0,2393591871.0,3.0,216000.0,poseidon,condorpool,poseidon-worker-2-container-36-39,smili_imaging_pipeline,/srv/smili_imaging_pipeline,,19.8,0,0,0.1,46953155.0,1290876.0,10899.0,321.0,16.9,2.2,335379.7,18441.1
smili_imaging_pipeline_ID0000001,None,compute,0,1714908224.0,,,1714908229.0,1714908248.0,1714908282.0,89123208.6,1714908247.0,1714908369.0,1714908358.0,1714908360.0,74966.0,1714908369.0,1714908374.0,5.0,,18.0,122.0,5.0,34.0,2393542911.0,2.0,210240.0,poseidon,condorpool,poseidon-worker-2-container-20-23,smili_imaging_pipeline,/srv/smili_imaging_pipeline,,19.8,0,0,0.1,47004214.0,1405915.0,10907.0,354.0,17.3,2.2,335744.4,17573.9
smili_postprocessing_ID0000011,None,compute,0,1714908364.0,,,1714908369.0,1714908371.0,1714908392.0,176461178.4,1714908370.0,1714908414.0,1714908402.0,1714908405.0,108208.0,1714908414.0,1714908419.0,5.0,,1.0,44.0,5.0,21.0,2392944358.0,3.0,309879.0,poseidon,condorpool,poseidon-worker-2-container-24-27,smili_postprocessing,/srv/smili_postprocessing,,4.7,0,0,,,,,,,,,
smili_postprocessing_ID0000009,None,compute,0,1714908374.0,,,1714908379.0,1714908380.0,1714908401.0,176346065.2,1714908379.0,1714908424.0,1714908411.0,1714908414.0,108791.0,1714908424.0,1714908429.0,5.0,,0.0,45.0,5.0,21.0,2392955878.0,3.0,306346.0,poseidon,condorpool,poseidon-worker-2-container-36-39,smili_postprocessing,/srv/smili_postprocessing,,4.9,0,0,0.0,47219800.0,429392.0,14953.0,85.0,2.8,1.9,4721980.0,42939.2
smili_postprocessing_ID0000010,None,compute,0,1714908374.0,,,1714908379.0,1714908380.0,1714908401.0,176781625.3,1714908379.0,1714908424.0,1714908412.0,1714908414.0,106917.0,1714908424.0,1714908429.0,5.0,,0.0,45.0,5.0,21.0,2392947238.0,2.0,301883.0,poseidon,condorpool,poseidon-worker-2-container-20-23,smili_postprocessing,/srv/smili_postprocessing,,4.9,0,0,0.1,47195935.0,424928.0,14933.0,84.0,2.9,1.8,4719593.5,42492.8
