,anomaly_type,type,is_clustered,ready,pre_script_start,pre_script_end,submit,stage_in_start,stage_in_end,stage_in_effective_bytes_per_sec,execute_start,execute_end,stage_out_start,stage_out_end,stage_out_effective_bytes_per_sec,post_script_start,post_script_end,wms_delay,pre_script_delay,queue_delay,runtime,post_script_delay,stage_in_delay,stage_in_bytes,stage_out_delay,stage_out_bytes,kickstart_user,kickstart_site,kickstart_hostname,kickstart_transformations,kickstart_executables,kickstart_executables_argv,kickstart_executables_cpu_time,kickstart_status,kickstart_executables_exitcode,kickstart_online_iowait,kickstart_online_bytes_read,kickstart_online_bytes_written,kickstart_online_read_system_calls,kickstart_online_write_system_calls,kickstart_online_utime,kickstart_online_stime,kickstart_online_bytes_read_per_second,kickstart_online_bytes_written_per_second
create_dir_eht-smili_0_condorpool,None,auxiliary,0,1714944515.0,,,1714944516.0,,,0.0,1714944520.0,1714944526.0,,,0.0,1714944526.0,1714944531.0,1.0,,4.0,6.0,5.0,,,,,poseidon,local,poseidon-submit,pegasus::dirmanager,/mnt/poseidon-data/poseidon/pegasus-5.1.0panorama/bin/pegasus-transfer,pegasus-kickstart  -n pegasus::dirmanager -N null -i - -R local  -L eht-smili -T 2024-04-11T00:03:48+00:00 pegasus-transfer,0.2,0,0,,,,,,,,,
smili_imaging_pipeline_ID0000008,None,compute,0,1714944531.0,,,1714944536.0,1714944557.0,1714944578.0,169622117.5,1714944556.0,1714944662.0,1714944652.0,1714944655.0,72919.0,1714944662.0,1714944667.0,5.0,,20.0,106.0,5.0,21.0,2393407551.0,3.0,204480.0,poseidon,condorpool,poseidon-worker-1-container-44-47,smili_imaging_pipeline,/srv/smili_imaging_pipeline,,18.5,0,0,0.0,46773281.0,1214639.0,10862.0,301.0,12.9,2.2,359794.5,20244.0
smili_imaging_pipeline_ID0000006,None,compute,0,1714944531.0,,,1714944536.0,1714944557.0,1714944579.0,168476285.7,1714944556.0,1714944662.0,1714944652.0,1714944655.0,59688.0,1714944662.0,1714944667.0,5.0,,20.0,106.0,5.0,22.0,2393084991.0,3.0,181440.0,poseidon,condorpool,poseidon-worker-2-container-40-43,smili_imaging_pipeline,/srv/smili_imaging_pipeline,,17.6,0,0,0.1,46752506.0,1106782.0,10863.0,263.0,12.3,2.2,359634.7,15811.2
smili_imaging_pipeline_ID0000007,None,compute,0,1714944531.0,,,1714944536.0,1714944557.0,1714944579.0,170510570.9,1714944556.0,1714944667.0,1714944653.0,1714944656.0,70763.0,1714944667.0,1714944672.0,5.0,,20.0,111.0,5.0,22.0,2393407551.0,3.0,198720.0,poseidon,condorpool,poseidon-worker-2-container-36-39,smili_imaging_pipeline,/srv/smili_imaging_pipeline,,19.1,0,0,0.1,46807131.0,1200457.0,10870.0,301.0,13.5,2.1,360054.9,20007.6
smili_imaging_pipeline_ID0000004,None,compute,0,1714944531.0,,,1714944537.0,1714944557.0,1714944581.0,139262776.4,1714944556.0,1714944667.0,1714944656.0,1714944659.0,76532.0,1714944667.0,1714944672.0,6.0,,19.0,111.0,5.0,24.0,2393626431.0,3.0,216000.0,poseidon,condorpool,poseidon-worker-1-container-40-43,smili_imaging_pipeline,/srv/smili_imaging_pipeline,,19.5,0,0,0.1,46832526.0,1286352.0,10863.0,325.0,14.0,2.0,360250.2,21439.2
smili_imaging_pipeline_ID0000005,None,compute,0,1714944531.0,,,1714944537.0,1714944557.0,1714944580.0,153412546.5,1714944556.0,1714944667.0,1714944653.0,1714944656.0,68024.0,1714944667.0,1714944672.0,6.0,,19.0,111.0,5.0,23.0,2393064831.0,3.0,190080.0,poseidon,condorpool,poseidon-worker-2-container-24-27,smili_imaging_pipeline,/srv/smili_imaging_pipeline,,18.0,0,0,0.1,46730080.0,1124814.0,10852.0,266.0,12.3,2.2,359462.2,16068.8
smili_imaging_pipeline_ID0000002,None,compute,0,1714944531.0,,,1714944537.0,1714944557.0,1714944580.0,151140903.4,1714944556.0,1714944667.0,1714944655.0,1714944658.0,71869.0,1714944667.0,1714944672.0,6.0,,19.0,111.0,5.0,23.0,2393491071.0,3.0,201600.0,poseidon,condorpool,poseidon-worker-2-container-32-35,smili_imaging_pipeline,/srv/smili_imaging_pipeline,,19.3,0,0,0.1,46806842.0,1235475.0,10859.0,311.0,13.7,2.1,360052.6,20591.2
smili_imaging_pipeline_ID0000003,None,compute,0,1714944531.0,,,1714944537.0,1714944557.0,1714944580.0,154597745.1,1714944556.0,1714944667.0,1714944655.0,1714944658.0,76600.0,1714944667.0,1714944672.0,6.0,,19.0,111.0,5.0,23.0,2393591871.0,3.0,216000.0,poseidon,condorpool,poseidon-worker-1-container-36-39,smili_imaging_pipeline,/srv/smili_imaging_pipeline,,19.7,0,0,0.0,47092770.0,1307747.0,10886.0,346.0,13.9,2.3,362252.1,18682.1
smili_imaging_pipeline_ID0000001,None,compute,0,1714944531.0,,,1714944537.0,1714944557.0,1714944583.0,126441148.2,1714944556.0,1714944667.0,1714944657.0,1714944660.0,75094.0,1714944667.0,1714944672.0,6.0,,19.0,111.0,5.0,26.0,2393542911.0,3.0,210240.0,poseidon,condorpool,poseidon-worker-2-container-20-23,smili_imaging_pipeline,/srv/smili_imaging_pipeline,,18.6,0,0,0.1,46818386.0,1247480.0,10873.0,314.0,13.2,2.0,360141.4,17821.1
smili_postprocessing_ID0000009,None,compute,0,1714944667.0,,,1714944672.0,1714944673.0,1714944694.0,176435353.0,1714944673.0,1714944717.0,1714944704.0,1714944707.0,106611.0,1714944717.0,1714944722.0,5.0,,1.0,44.0,5.0,21.0,2392955878.0,3.0,306462.0,poseidon,condorpool,poseidon-worker-1-container-36-39,smili_postprocessing,/srv/smili_postprocessing,,4.4,0,0,,,,,,,,,
