,anomaly_type,type,is_clustered,ready,pre_script_start,pre_script_end,submit,stage_in_start,stage_in_end,stage_in_effective_bytes_per_sec,execute_start,execute_end,stage_out_start,stage_out_end,stage_out_effective_bytes_per_sec,post_script_start,post_script_end,wms_delay,pre_script_delay,queue_delay,runtime,post_script_delay,stage_in_delay,stage_in_bytes,stage_out_delay,stage_out_bytes,kickstart_user,kickstart_site,kickstart_hostname,kickstart_transformations,kickstart_executables,kickstart_executables_argv,kickstart_executables_cpu_time,kickstart_status,kickstart_executables_exitcode,kickstart_online_iowait,kickstart_online_bytes_read,kickstart_online_bytes_written,kickstart_online_read_system_calls,kickstart_online_write_system_calls,kickstart_online_utime,kickstart_online_stime,kickstart_online_bytes_read_per_second,kickstart_online_bytes_written_per_second
create_dir_eht-smili_0_condorpool,None,auxiliary,0,1714713459.0,,,1714713460.0,,,0.0,1714713464.0,1714713470.0,,,0.0,1714713470.0,1714713475.0,1.0,,4.0,6.0,5.0,,,,,poseidon,local,poseidon-submit,pegasus::dirmanager,/mnt/poseidon-data/poseidon/pegasus-5.1.0panorama/bin/pegasus-transfer,pegasus-kickstart  -n pegasus::dirmanager -N null -i - -R local  -L eht-smili -T 2024-04-11T00:03:48+00:00 pegasus-transfer,0.3,0,0,,,,,,,,,
smili_imaging_pipeline_ID0000008,None,compute,0,1714713475.0,,,1714713480.0,1714713499.0,1714713523.0,148640862.4,1714713498.0,1714713610.0,1714713597.0,1714713601.0,64639.0,1714713610.0,1714713615.0,5.0,,18.0,112.0,5.0,24.0,2393407551.0,4.0,204480.0,poseidon,condorpool,poseidon-worker-1-container-36-39,smili_imaging_pipeline,/srv/smili_imaging_pipeline,,19.2,0,0,0.1,46770573.0,1205980.0,10858.0,301.0,13.4,2.2,359773.6,20099.7
smili_imaging_pipeline_ID0000006,None,compute,0,1714713475.0,,,1714713480.0,1714713499.0,1714713525.0,127133815.8,1714713498.0,1714713610.0,1714713599.0,1714713602.0,57029.0,1714713610.0,1714713615.0,5.0,,18.0,112.0,5.0,26.0,2393084991.0,3.0,181440.0,poseidon,condorpool,poseidon-worker-1-container-40-43,smili_imaging_pipeline,/srv/smili_imaging_pipeline,,17.8,0,0,0.1,46739193.0,1106811.0,10872.0,263.0,12.2,2.3,359532.3,15811.6
smili_imaging_pipeline_ID0000007,None,compute,0,1714713475.0,,,1714713480.0,1714713499.0,1714713520.0,174531983.2,1714713498.0,1714713605.0,1714713594.0,1714713597.0,63527.0,1714713605.0,1714713610.0,5.0,,18.0,107.0,5.0,21.0,2393407551.0,3.0,198720.0,poseidon,condorpool,poseidon-worker-2-container-40-43,smili_imaging_pipeline,/srv/smili_imaging_pipeline,,18.2,0,0,0.1,46805787.0,1200461.0,10873.0,301.0,12.9,2.1,360044.5,17149.4
smili_imaging_pipeline_ID0000004,None,compute,0,1714713475.0,,,1714713480.0,1714713499.0,1714713523.0,141393105.2,1714713498.0,1714713610.0,1714713598.0,1714713601.0,67623.0,1714713610.0,1714713615.0,5.0,,18.0,112.0,5.0,24.0,2393626431.0,3.0,216000.0,poseidon,condorpool,poseidon-worker-2-container-44-47,smili_imaging_pipeline,/srv/smili_imaging_pipeline,,19.2,0,0,0.1,46831164.0,1286346.0,10860.0,325.0,13.8,1.9,360239.7,18376.4
smili_imaging_pipeline_ID0000005,None,compute,0,1714713475.0,,,1714713480.0,1714713500.0,1714713521.0,176259523.5,1714713499.0,1714713605.0,1714713593.0,1714713597.0,58723.0,1714713605.0,1714713610.0,5.0,,19.0,106.0,5.0,21.0,2393064831.0,4.0,190080.0,poseidon,condorpool,poseidon-worker-1-container-20-23,smili_imaging_pipeline,/srv/smili_imaging_pipeline,,16.8,0,0,0.1,46750248.0,1128948.0,10865.0,267.0,12.5,2.0,359617.3,14111.9
smili_imaging_pipeline_ID0000002,None,compute,0,1714713475.0,,,1714713480.0,1714713500.0,1714713525.0,137133505.4,1714713499.0,1714713610.0,1714713599.0,1714713603.0,63448.0,1714713610.0,1714713615.0,5.0,,19.0,111.0,5.0,25.0,2393491071.0,4.0,201600.0,poseidon,condorpool,poseidon-worker-1-container-32-35,smili_imaging_pipeline,/srv/smili_imaging_pipeline,,19.1,0,0,0.1,46806823.0,1235481.0,10859.0,311.0,13.5,2.0,360052.5,20591.3
smili_imaging_pipeline_ID0000003,None,compute,0,1714713475.0,,,1714713480.0,1714713499.0,1714713523.0,141832566.9,1714713498.0,1714713610.0,1714713599.0,1714713602.0,67951.0,1714713610.0,1714713615.0,5.0,,18.0,112.0,5.0,24.0,2393591871.0,3.0,216000.0,poseidon,condorpool,poseidon-worker-1-container-28-31,smili_imaging_pipeline,/srv/smili_imaging_pipeline,,20.3,0,0,0.1,47116737.0,1315979.0,10908.0,348.0,17.2,2.2,336548.1,16449.7
smili_imaging_pipeline_ID0000001,None,compute,0,1714713475.0,,,1714713480.0,1714713500.0,1714713521.0,175638630.1,1714713499.0,1714713605.0,1714713596.0,1714713599.0,66686.0,1714713605.0,1714713610.0,5.0,,19.0,106.0,5.0,21.0,2393542911.0,3.0,210240.0,poseidon,condorpool,poseidon-worker-1-container-24-27,smili_imaging_pipeline,/srv/smili_imaging_pipeline,,19.4,0,0,0.1,46814283.0,1247459.0,10861.0,314.0,13.7,2.2,360109.9,20791.0
smili_postprocessing_ID0000012,None,compute,0,1714713610.0,,,1714713615.0,1714713616.0,1714713637.0,177254681.8,1714713615.0,1714713660.0,1714713646.0,1714713650.0,98570.0,1714713660.0,1714713665.0,5.0,,0.0,45.0,5.0,21.0,2392952998.0,4.0,316811.0,poseidon,condorpool,poseidon-worker-2-container-40-43,smili_postprocessing,/srv/smili_postprocessing,,4.3,0,0,,,,,,,,,
smili_postprocessing_ID0000009,None,compute,0,1714713615.0,,,1714713620.0,1714713621.0,1714713643.0,168874161.1,1714713621.0,1714713665.0,1714713653.0,1714713657.0,97310.0,1714713665.0,1714713670.0,5.0,,1.0,44.0,5.0,22.0,2392955878.0,4.0,306346.0,poseidon,condorpool,poseidon-worker-1-container-20-23,smili_postprocessing,/srv/smili_postprocessing,,4.8,0,0,,,,,,,,,
smili_postprocessing_ID0000011,None,compute,0,1714713615.0,,,1714713620.0,1714713621.0,1714713642.0,172831020.8,1714713620.0,1714713665.0,1714713653.0,1714713656.0,98158.0,1714713665.0,1714713670.0,5.0,,0.0,45.0,5.0,21.0,2392944358.0,3.0,309879.0,poseidon,condorpool,poseidon-worker-1-container-36-39,smili_postprocessing,/srv/smili_postprocessing,,4.9,0,0,0.1,161868.0,0.0,238.0,0.0,2.7,2.0,16186.8,
smili_postprocessing_ID0000010,None,compute,0,1714713615.0,,,1714713620.0,1714713621.0,1714713643.0,176032496.6,1714713621.0,1714713665.0,1714713653.0,1714713656.0,96123.0,1714713665.0,1714713670.0,5.0,,1.0,44.0,5.0,22.0,2392947238.0,3.0,301883.0,poseidon,condorpool,poseidon-worker-1-container-32-35,smili_postprocessing,/srv/smili_postprocessing,,4.8,0,0,,,,,,,,,
stage_out_local_condorpool_0_0,None,transfer,0,1714713615.0,,,1714713620.0,,,0.0,1714713620.0,1714713630.0,1714713620.0,1714713624.0,400765.0,1714713630.0,1714713635.0,5.0,,0.0,10.0,5.0,,,4.0,1618560.0,poseidon,local,poseidon-submit,pegasus::transfer,/mnt/poseidon-data/poseidon/pegasus-5.1.0panorama/bin/pegasus-transfer,/home/poseidon/pegasus-5.1.0panorama/bin/../bin/pegasus-kickstart  -n pegasus::transfer -N null -i - -R local  -L eht-smili -T 2024-04-11T00:03:48+00:00 /home/poseidon/pegasus-5.1.0panorama/bin/../bin/pegasus-transfer  --threads 2,2.4,0,0,,,,,,,,,
stage_out_local_condorpool_1_0,None,transfer,0,1714713670.0,,,1714713675.0,,,0.0,1714713675.0,1714713685.0,1714713676.0,1714713680.0,305949.0,1714713685.0,1714713691.0,5.0,,0.0,10.0,6.0,,,4.0,1234919.0,poseidon,local,poseidon-submit,pegasus::transfer,/mnt/poseidon-data/poseidon/pegasus-5.1.0panorama/bin/pegasus-transfer,/home/poseidon/pegasus-5.1.0panorama/bin/../bin/pegasus-kickstart  -n pegasus::transfer -N null -i - -R local  -L eht-smili -T 2024-04-11T00:03:48+00:00 /home/poseidon/pegasus-5.1.0panorama/bin/../bin/pegasus-transfer  --threads 2,0.6,0,0,,,,,,,,,
cleanup_eht-smili_0_condorpool,None,auxiliary,0,1714713691.0,,,1714713696.0,,,0.0,1714713696.0,1714713706.0,,,0.0,1714713706.0,1714713711.0,5.0,,0.0,10.0,5.0,,,,,poseidon,local,poseidon-submit,pegasus::cleanup,/mnt/poseidon-data/poseidon/pegasus-5.1.0panorama/bin/pegasus-transfer,pegasus-kickstart  -n pegasus::cleanup -N null -i - -R local  -L eht-smili -T 2024-04-11T00:03:48+00:00 pegasus-transfer,0.3,0,0,,,,,,,,,
