,anomaly_type,type,is_clustered,ready,pre_script_start,pre_script_end,submit,stage_in_start,stage_in_end,stage_in_effective_bytes_per_sec,execute_start,execute_end,stage_out_start,stage_out_end,stage_out_effective_bytes_per_sec,post_script_start,post_script_end,wms_delay,pre_script_delay,queue_delay,runtime,post_script_delay,stage_in_delay,stage_in_bytes,stage_out_delay,stage_out_bytes,kickstart_user,kickstart_site,kickstart_hostname,kickstart_transformations,kickstart_executables,kickstart_executables_argv,kickstart_executables_cpu_time,kickstart_status,kickstart_executables_exitcode,kickstart_online_iowait,kickstart_online_bytes_read,kickstart_online_bytes_written,kickstart_online_read_system_calls,kickstart_online_write_system_calls,kickstart_online_utime,kickstart_online_stime,kickstart_online_bytes_read_per_second,kickstart_online_bytes_written_per_second
create_dir_eht-imaging_0_condorpool,None,auxiliary,0,1714483990.0,,,1714483991.0,,,0.0,1714483995.0,1714484001.0,,,0.0,1714484001.0,1714484006.0,1.0,,4.0,6.0,5.0,,,,,poseidon,local,poseidon-submit,pegasus::dirmanager,/mnt/poseidon-data/poseidon/pegasus-5.1.0panorama/bin/pegasus-transfer,pegasus-kickstart  -n pegasus::dirmanager -N null -i - -R local  -L eht-imaging -T 2024-04-11T00:03:48+00:00 pegasus-transfer,0.3,0,0,,,,,,,,,
eht-imaging_pipeline_ID0000001,None,compute,0,1714484006.0,,,1714484011.0,1714484031.0,1714484048.0,126383799.5,1714484031.0,1714484121.0,1714484111.0,1714484114.0,163988.0,1714484121.0,1714484126.0,5.0,,20.0,90.0,5.0,17.0,1152496270.0,3.0,521049.0,poseidon,condorpool,poseidon-worker-1-container-40-43,eht-imaging_pipeline,/srv/eht-imaging_pipeline,,58.3,0,0,0.1,314222593.0,41757399.0,156765.0,6518.0,45.0,3.3,2856569.0,379612.7
eht-imaging_pipeline_ID0000003,None,compute,0,1714484006.0,,,1714484011.0,1714484031.0,1714484048.0,125671806.0,1714484031.0,1714484136.0,1714484127.0,1714484130.0,174530.0,1714484136.0,1714484141.0,5.0,,20.0,105.0,5.0,17.0,1152899470.0,3.0,553659.0,poseidon,condorpool,poseidon-worker-2-container-20-23,eht-imaging_pipeline,/srv/eht-imaging_pipeline,,75.3,0,0,0.1,307894029.0,39993492.0,153825.0,6457.0,59.1,3.2,2199243.1,285667.8
eht-imaging_pipeline_ID0000005,None,compute,0,1714484006.0,,,1714484011.0,1714484031.0,1714484048.0,129876216.5,1714484031.0,1714484111.0,1714484100.0,1714484104.0,157195.0,1714484111.0,1714484116.0,5.0,,20.0,80.0,5.0,17.0,1151830990.0,4.0,512010.0,poseidon,condorpool,poseidon-worker-2-container-36-39,eht-imaging_pipeline,/srv/eht-imaging_pipeline,,46.8,0,0,0.1,330631239.0,46905610.0,163336.0,6612.0,34.6,3.4,3673680.4,521173.4
eht-imaging_pipeline_ID0000007,None,compute,0,1714484006.0,,,1714484011.0,1714484031.0,1714484048.0,126181055.8,1714484031.0,1714484131.0,1714484118.0,1714484121.0,173270.0,1714484131.0,1714484136.0,5.0,,20.0,100.0,5.0,17.0,1152715150.0,3.0,546081.0,poseidon,condorpool,poseidon-worker-2-container-28-31,eht-imaging_pipeline,/srv/eht-imaging_pipeline,,65.5,0,0,0.1,355060273.0,47329508.0,178452.0,7659.0,53.3,3.5,2731232.9,364073.1
eht-imaging_postprocessing_ID0000006,None,compute,0,1714484116.0,,,1714484121.0,1714484123.0,1714484139.0,128856643.5,1714484122.0,1714484161.0,1714484149.0,1714484152.0,60754.0,1714484161.0,1714484166.0,5.0,,1.0,39.0,5.0,16.0,1151392645.0,3.0,192674.0,poseidon,condorpool,poseidon-worker-1-container-40-43,eht-imaging_postprocessing,/srv/eht-imaging_postprocessing,,5.0,0,0,0.1,58793411.0,246505.0,28681.0,17.0,3.5,1.4,5879341.1,24650.5
eht-imaging_postprocessing_ID0000002,None,compute,0,1714484126.0,,,1714484131.0,1714484132.0,1714484148.0,128623710.5,1714484131.0,1714484171.0,1714484159.0,1714484162.0,57821.0,1714484171.0,1714484176.0,5.0,,0.0,40.0,5.0,16.0,1151392645.0,3.0,179912.0,poseidon,condorpool,poseidon-worker-2-container-28-31,eht-imaging_postprocessing,/srv/eht-imaging_postprocessing,,5.3,0,0,0.1,58696627.0,61620.0,28675.0,13.0,3.4,1.5,5869662.7,6162.0
eht-imaging_postprocessing_ID0000008,None,compute,0,1714484136.0,,,1714484141.0,1714484142.0,1714484158.0,130408283.8,1714484142.0,1714484181.0,1714484169.0,1714484172.0,61274.0,1714484181.0,1714484186.0,5.0,,1.0,39.0,5.0,16.0,1151392645.0,3.0,190041.0,poseidon,condorpool,poseidon-worker-2-container-20-23,eht-imaging_postprocessing,/srv/eht-imaging_postprocessing,,5.3,0,0,0.1,58693881.0,61622.0,28669.0,13.0,3.2,1.6,5869388.1,6162.2
eht-imaging_postprocessing_ID0000004,None,compute,0,1714484141.0,,,1714484146.0,1714484159.0,1714484175.0,130443935.2,1714484158.0,1714484196.0,1714484185.0,1714484188.0,56423.0,1714484196.0,1714484201.0,5.0,,12.0,38.0,5.0,16.0,1151392645.0,3.0,179453.0,poseidon,condorpool,poseidon-worker-1-container-40-43,eht-imaging_postprocessing,/srv/eht-imaging_postprocessing,,4.9,0,0,0.1,58793525.0,233284.0,28681.0,17.0,3.4,1.4,5879352.5,23328.4
stage_out_local_condorpool_0_0,None,transfer,0,1714484141.0,,,1714484146.0,,,0.0,1714484147.0,1714484161.0,1714484147.0,1714484151.0,528520.0,1714484161.0,1714484166.0,5.0,,1.0,14.0,5.0,,,4.0,2132799.0,poseidon,local,poseidon-submit,pegasus::transfer,/mnt/poseidon-data/poseidon/pegasus-5.1.0panorama/bin/pegasus-transfer,/home/poseidon/pegasus-5.1.0panorama/bin/../bin/pegasus-kickstart  -n pegasus::transfer -N null -i - -R local  -L eht-imaging -T 2024-04-11T00:03:48+00:00 /home/poseidon/pegasus-5.1.0panorama/bin/../bin/pegasus-transfer  --threads 2,1.3,0,0,,,,,,,,,
