,anomaly_type,type,is_clustered,ready,pre_script_start,pre_script_end,submit,stage_in_start,stage_in_end,stage_in_effective_bytes_per_sec,execute_start,execute_end,stage_out_start,stage_out_end,stage_out_effective_bytes_per_sec,post_script_start,post_script_end,wms_delay,pre_script_delay,queue_delay,runtime,post_script_delay,stage_in_delay,stage_in_bytes,stage_out_delay,stage_out_bytes,kickstart_user,kickstart_site,kickstart_hostname,kickstart_transformations,kickstart_executables,kickstart_executables_argv,kickstart_executables_cpu_time,kickstart_status,kickstart_executables_exitcode,kickstart_online_iowait,kickstart_online_bytes_read,kickstart_online_bytes_written,kickstart_online_read_system_calls,kickstart_online_write_system_calls,kickstart_online_utime,kickstart_online_stime,kickstart_online_bytes_read_per_second,kickstart_online_bytes_written_per_second
create_dir_eht-imaging_0_condorpool,None,auxiliary,0,1714509770.0,,,1714509771.0,,,0.0,1714509775.0,1714509781.0,,,0.0,1714509781.0,1714509786.0,1.0,,4.0,6.0,5.0,,,,,poseidon,local,poseidon-submit,pegasus::dirmanager,/mnt/poseidon-data/poseidon/pegasus-5.1.0panorama/bin/pegasus-transfer,pegasus-kickstart  -n pegasus::dirmanager -N null -i - -R local  -L eht-imaging -T 2024-04-11T00:03:48+00:00 pegasus-transfer,0.3,0,0,,,,,,,,,
eht-imaging_pipeline_ID0000001,cpu_2,compute,0,1714509786.0,,,1714509791.0,1714509800.0,1714509816.0,128778469.8,1714509799.0,1714509891.0,1714509880.0,1714509883.0,161636.0,1714509891.0,1714509896.0,5.0,,8.0,92.0,5.0,16.0,1152496270.0,3.0,521049.0,poseidon,condorpool,poseidon-worker-2-container-28-31,eht-imaging_pipeline,/srv/eht-imaging_pipeline,,57.5,0,0,0.0,307194108.0,41673993.0,152729.0,6297.0,45.3,2.6,2792673.7,378854.5
eht-imaging_pipeline_ID0000003,None,compute,0,1714509786.0,,,1714509791.0,1714509800.0,1714509816.0,129749332.2,1714509799.0,1714509906.0,1714509894.0,1714509897.0,174565.0,1714509906.0,1714509911.0,5.0,,8.0,107.0,5.0,16.0,1152899470.0,3.0,553659.0,poseidon,condorpool,poseidon-worker-2-container-44-47,eht-imaging_pipeline,/srv/eht-imaging_pipeline,,73.8,0,0,0.0,332783289.0,40327012.0,168688.0,7250.0,59.0,3.3,2377023.5,288050.1
eht-imaging_pipeline_ID0000005,None,compute,0,1714509786.0,,,1714509791.0,1714509800.0,1714509816.0,127897700.8,1714509799.0,1714509876.0,1714509866.0,1714509869.0,158474.0,1714509876.0,1714509881.0,5.0,,8.0,77.0,5.0,16.0,1151830990.0,3.0,512010.0,poseidon,condorpool,poseidon-worker-2-container-20-23,eht-imaging_pipeline,/srv/eht-imaging_pipeline,,43.8,0,0,0.1,305230994.0,46417819.0,136625.0,5337.0,31.6,2.8,3815387.4,580222.7
eht-imaging_pipeline_ID0000007,None,compute,0,1714509786.0,,,1714509791.0,1714509800.0,1714509816.0,129940925.0,1714509799.0,1714509896.0,1714509883.0,1714509886.0,173908.0,1714509896.0,1714509901.0,5.0,,8.0,97.0,5.0,16.0,1152715150.0,3.0,546081.0,poseidon,condorpool,poseidon-worker-1-container-40-43,eht-imaging_pipeline,/srv/eht-imaging_pipeline,,62.5,0,0,0.1,342370785.0,46980847.0,170562.0,7278.0,50.0,3.1,2853089.9,391507.1
eht-imaging_postprocessing_ID0000006,None,compute,0,1714509881.0,,,1714509886.0,1714509887.0,1714509903.0,128409230.8,1714509887.0,1714509926.0,1714509914.0,1714509917.0,60871.0,1714509926.0,1714509931.0,5.0,,1.0,39.0,5.0,16.0,1151392645.0,3.0,192674.0,poseidon,condorpool,poseidon-worker-2-container-20-23,eht-imaging_postprocessing,/srv/eht-imaging_postprocessing,,5.0,0,0,0.1,58793414.0,246505.0,28681.0,17.0,3.5,1.4,5879341.4,24650.5
eht-imaging_postprocessing_ID0000002,cpu_2,compute,0,1714509896.0,,,1714509901.0,1714509902.0,1714509918.0,130164262.8,1714509901.0,1714509941.0,1714509928.0,1714509931.0,56647.0,1714509941.0,1714509946.0,5.0,,0.0,40.0,5.0,16.0,1151392645.0,3.0,179912.0,poseidon,condorpool,poseidon-worker-2-container-28-31,eht-imaging_postprocessing,/srv/eht-imaging_postprocessing,,4.9,0,0,0.0,58793420.0,233743.0,28682.0,17.0,3.4,1.5,5879342.0,23374.3
eht-imaging_postprocessing_ID0000008,None,compute,0,1714509901.0,,,1714509906.0,1714509907.0,1714509923.0,124223694.1,1714509906.0,1714509946.0,1714509934.0,1714509937.0,61259.0,1714509946.0,1714509951.0,5.0,,0.0,40.0,5.0,16.0,1151392645.0,3.0,190041.0,poseidon,condorpool,poseidon-worker-2-container-44-47,eht-imaging_postprocessing,/srv/eht-imaging_postprocessing,,5.3,0,0,0.1,58693882.0,61622.0,28669.0,13.0,3.2,1.7,5869388.2,6162.2
eht-imaging_postprocessing_ID0000004,None,compute,0,1714509911.0,,,1714509916.0,1714509917.0,1714509933.0,128513819.2,1714509916.0,1714509956.0,1714509944.0,1714509947.0,58088.0,1714509956.0,1714509961.0,5.0,,0.0,40.0,5.0,16.0,1151392645.0,3.0,179453.0,poseidon,condorpool,poseidon-worker-1-container-40-43,eht-imaging_postprocessing,/srv/eht-imaging_postprocessing,,5.2,0,0,0.1,58693879.0,61621.0,28670.0,13.0,3.2,1.6,5869387.9,6162.1
stage_out_local_condorpool_0_0,None,transfer,0,1714509911.0,,,1714509916.0,,,0.0,1714509916.0,1714509926.0,1714509916.0,1714509920.0,529235.0,1714509926.0,1714509931.0,5.0,,0.0,10.0,5.0,,,4.0,2132799.0,poseidon,local,poseidon-submit,pegasus::transfer,/mnt/poseidon-data/poseidon/pegasus-5.1.0panorama/bin/pegasus-transfer,/home/poseidon/pegasus-5.1.0panorama/bin/../bin/pegasus-kickstart  -n pegasus::transfer -N null -i - -R local  -L eht-imaging -T 2024-04-11T00:03:48+00:00 /home/poseidon/pegasus-5.1.0panorama/bin/../bin/pegasus-transfer  --threads 2,1.2,0,0,,,,,,,,,
stage_out_local_condorpool_1_0,None,transfer,0,1714509961.0,,,1714509966.0,,,0.0,1714509966.0,1714509976.0,1714509966.0,1714509970.0,183908.0,1714509976.0,1714509981.0,5.0,,0.0,10.0,5.0,,,4.0,742080.0,poseidon,local,poseidon-submit,pegasus::transfer,/mnt/poseidon-data/poseidon/pegasus-5.1.0panorama/bin/pegasus-transfer,/home/poseidon/pegasus-5.1.0panorama/bin/../bin/pegasus-kickstart  -n pegasus::transfer -N null -i - -R local  -L eht-imaging -T 2024-04-11T00:03:48+00:00 /home/poseidon/pegasus-5.1.0panorama/bin/../bin/pegasus-transfer  --threads 2,0.6,0,0,,,,,,,,,
cleanup_eht-imaging_0_condorpool,None,auxiliary,0,1714509981.0,,,1714509986.0,,,0.0,1714509986.0,1714509996.0,,,0.0,1714509996.0,1714510001.0,5.0,,0.0,10.0,5.0,,,,,poseidon,local,poseidon-submit,pegasus::cleanup,/mnt/poseidon-data/poseidon/pegasus-5.1.0panorama/bin/pegasus-transfer,pegasus-kickstart  -n pegasus::cleanup -N null -i - -R local  -L eht-imaging -T 2024-04-11T00:03:48+00:00 pegasus-transfer,0.3,0,0,,,,,,,,,
