,anomaly_type,type,is_clustered,ready,pre_script_start,pre_script_end,submit,stage_in_start,stage_in_end,stage_in_effective_bytes_per_sec,execute_start,execute_end,stage_out_start,stage_out_end,stage_out_effective_bytes_per_sec,post_script_start,post_script_end,wms_delay,pre_script_delay,queue_delay,runtime,post_script_delay,stage_in_delay,stage_in_bytes,stage_out_delay,stage_out_bytes,kickstart_user,kickstart_site,kickstart_hostname,kickstart_transformations,kickstart_executables,kickstart_executables_argv,kickstart_executables_cpu_time,kickstart_status,kickstart_executables_exitcode,kickstart_online_iowait,kickstart_online_bytes_read,kickstart_online_bytes_written,kickstart_online_read_system_calls,kickstart_online_write_system_calls,kickstart_online_utime,kickstart_online_stime,kickstart_online_bytes_read_per_second,kickstart_online_bytes_written_per_second
create_dir_eht-imaging_0_condorpool,None,auxiliary,0,1714551342.0,,,1714551343.0,,,0.0,1714551347.0,1714551353.0,,,0.0,1714551353.0,1714551358.0,1.0,,4.0,6.0,5.0,,,,,poseidon,local,poseidon-submit,pegasus::dirmanager,/mnt/poseidon-data/poseidon/pegasus-5.1.0panorama/bin/pegasus-transfer,pegasus-kickstart  -n pegasus::dirmanager -N null -i - -R local  -L eht-imaging -T 2024-04-11T00:03:48+00:00 pegasus-transfer,0.3,0,0,,,,,,,,,
eht-imaging_pipeline_ID0000001,None,compute,0,1714551358.0,,,1714551363.0,1714551383.0,1714551399.0,128641440.8,1714551382.0,1714551473.0,1714551462.0,1714551466.0,160823.0,1714551473.0,1714551478.0,5.0,,19.0,91.0,5.0,16.0,1152496270.0,4.0,521049.0,poseidon,condorpool,poseidon-worker-1-container-32-35,eht-imaging_pipeline,/srv/eht-imaging_pipeline,,58.5,0,0,0.1,309264282.0,41690474.0,154158.0,6342.0,45.3,2.9,2811493.5,379004.3
eht-imaging_pipeline_ID0000003,None,compute,0,1714551358.0,,,1714551363.0,1714551383.0,1714551399.0,130642258.5,1714551382.0,1714551488.0,1714551477.0,1714551480.0,170955.0,1714551488.0,1714551493.0,5.0,,19.0,106.0,5.0,16.0,1152899470.0,3.0,553659.0,poseidon,condorpool,poseidon-worker-1-container-24-27,eht-imaging_pipeline,/srv/eht-imaging_pipeline,,74.3,0,0,0.0,328419809.0,40276612.0,166037.0,7117.0,59.0,3.5,2345855.8,287690.1
eht-imaging_pipeline_ID0000005,cpu_3,compute,0,1714551358.0,,,1714551363.0,1714551382.0,1714551399.0,123394678.0,1714551381.0,1714551458.0,1714551449.0,1714551452.0,160700.0,1714551458.0,1714551463.0,5.0,,18.0,77.0,5.0,17.0,1151830990.0,3.0,512010.0,poseidon,condorpool,poseidon-worker-1-container-44-47,eht-imaging_pipeline,/srv/eht-imaging_pipeline,,43.0,0,0,0.0,283944667.0,46381158.0,135522.0,5247.0,31.3,2.5,3549308.3,579764.5
eht-imaging_pipeline_ID0000007,None,compute,0,1714551358.0,,,1714551363.0,1714551382.0,1714551398.0,126498514.5,1714551381.0,1714551478.0,1714551465.0,1714551468.0,172743.0,1714551478.0,1714551483.0,5.0,,18.0,97.0,5.0,16.0,1152715150.0,3.0,546081.0,poseidon,condorpool,poseidon-worker-2-container-40-43,eht-imaging_pipeline,/srv/eht-imaging_pipeline,,61.9,0,0,0.1,347084595.0,47020658.0,173530.0,7371.0,49.9,3.1,2892371.6,391838.8
eht-imaging_postprocessing_ID0000006,cpu_3,compute,0,1714551463.0,,,1714551468.0,1714551469.0,1714551485.0,130624714.0,1714551468.0,1714551508.0,1714551496.0,1714551499.0,60872.0,1714551508.0,1714551513.0,5.0,,0.0,40.0,5.0,16.0,1151392645.0,3.0,192674.0,poseidon,condorpool,poseidon-worker-1-container-44-47,eht-imaging_postprocessing,/srv/eht-imaging_postprocessing,,5.2,0,0,0.0,58695151.0,61625.0,28673.0,13.0,3.5,1.4,5869515.1,6162.5
eht-imaging_postprocessing_ID0000002,None,compute,0,1714551478.0,,,1714551483.0,1714551484.0,1714551500.0,126778844.5,1714551483.0,1714551523.0,1714551510.0,1714551513.0,56768.0,1714551523.0,1714551528.0,5.0,,0.0,40.0,5.0,16.0,1151392645.0,3.0,179912.0,poseidon,condorpool,poseidon-worker-2-container-40-43,eht-imaging_postprocessing,/srv/eht-imaging_postprocessing,,4.9,0,0,0.1,58793414.0,233743.0,28682.0,17.0,3.5,1.4,5879341.4,23374.3
eht-imaging_postprocessing_ID0000008,None,compute,0,1714551483.0,,,1714551488.0,1714551489.0,1714551505.0,126376511.0,1714551489.0,1714551528.0,1714551516.0,1714551519.0,61406.0,1714551528.0,1714551533.0,5.0,,1.0,39.0,5.0,16.0,1151392645.0,3.0,190041.0,poseidon,condorpool,poseidon-worker-1-container-32-35,eht-imaging_postprocessing,/srv/eht-imaging_postprocessing,,5.2,0,0,0.0,58699358.0,61622.0,28681.0,13.0,3.4,1.5,5869935.8,6162.2
eht-imaging_postprocessing_ID0000004,None,compute,0,1714551493.0,,,1714551498.0,1714551500.0,1714551516.0,123071044.4,1714551499.0,1714551538.0,1714551527.0,1714551530.0,57993.0,1714551538.0,1714551543.0,5.0,,1.0,39.0,5.0,16.0,1151392645.0,3.0,179453.0,poseidon,condorpool,poseidon-worker-1-container-24-27,eht-imaging_postprocessing,/srv/eht-imaging_postprocessing,,5.2,0,0,0.1,58696622.0,61621.0,28675.0,13.0,3.3,1.6,5869662.2,6162.1
stage_out_local_condorpool_0_0,None,transfer,0,1714551493.0,,,1714551498.0,,,0.0,1714551498.0,1714551508.0,1714551498.0,1714551502.0,529093.0,1714551508.0,1714551513.0,5.0,,0.0,10.0,5.0,,,4.0,2132799.0,poseidon,local,poseidon-submit,pegasus::transfer,/mnt/poseidon-data/poseidon/pegasus-5.1.0panorama/bin/pegasus-transfer,/home/poseidon/pegasus-5.1.0panorama/bin/../bin/pegasus-kickstart  -n pegasus::transfer -N null -i - -R local  -L eht-imaging -T 2024-04-11T00:03:48+00:00 /home/poseidon/pegasus-5.1.0panorama/bin/../bin/pegasus-transfer  --threads 2,1.3,0,0,,,,,,,,,
stage_out_local_condorpool_1_0,None,transfer,0,1714551543.0,,,1714551548.0,,,0.0,1714551548.0,1714551558.0,1714551548.0,1714551552.0,183910.0,1714551558.0,1714551563.0,5.0,,0.0,10.0,5.0,,,4.0,742080.0,poseidon,local,poseidon-submit,pegasus::transfer,/mnt/poseidon-data/poseidon/pegasus-5.1.0panorama/bin/pegasus-transfer,/home/poseidon/pegasus-5.1.0panorama/bin/../bin/pegasus-kickstart  -n pegasus::transfer -N null -i - -R local  -L eht-imaging -T 2024-04-11T00:03:48+00:00 /home/poseidon/pegasus-5.1.0panorama/bin/../bin/pegasus-transfer  --threads 2,0.6,0,0,,,,,,,,,
cleanup_eht-imaging_0_condorpool,None,auxiliary,0,1714551563.0,,,1714551568.0,,,0.0,1714551568.0,1714551578.0,,,0.0,1714551578.0,1714551583.0,5.0,,0.0,10.0,5.0,,,,,poseidon,local,poseidon-submit,pegasus::cleanup,/mnt/poseidon-data/poseidon/pegasus-5.1.0panorama/bin/pegasus-transfer,pegasus-kickstart  -n pegasus::cleanup -N null -i - -R local  -L eht-imaging -T 2024-04-11T00:03:48+00:00 pegasus-transfer,0.3,0,0,,,,,,,,,
