,anomaly_type,type,is_clustered,ready,pre_script_start,pre_script_end,submit,stage_in_start,stage_in_end,stage_in_effective_bytes_per_sec,execute_start,execute_end,stage_out_start,stage_out_end,stage_out_effective_bytes_per_sec,post_script_start,post_script_end,wms_delay,pre_script_delay,queue_delay,runtime,post_script_delay,stage_in_delay,stage_in_bytes,stage_out_delay,stage_out_bytes,kickstart_user,kickstart_site,kickstart_hostname,kickstart_transformations,kickstart_executables,kickstart_executables_argv,kickstart_executables_cpu_time,kickstart_status,kickstart_executables_exitcode,kickstart_online_iowait,kickstart_online_bytes_read,kickstart_online_bytes_written,kickstart_online_read_system_calls,kickstart_online_write_system_calls,kickstart_online_utime,kickstart_online_stime,kickstart_online_bytes_read_per_second,kickstart_online_bytes_written_per_second
create_dir_eht-imaging_0_condorpool,None,auxiliary,0,1714634808.0,,,1714634809.0,,,0.0,1714634813.0,1714634819.0,,,0.0,1714634819.0,1714634824.0,1.0,,4.0,6.0,5.0,,,,,poseidon,local,poseidon-submit,pegasus::dirmanager,/mnt/poseidon-data/poseidon/pegasus-5.1.0panorama/bin/pegasus-transfer,pegasus-kickstart  -n pegasus::dirmanager -N null -i - -R local  -L eht-imaging -T 2024-04-11T00:03:48+00:00 pegasus-transfer,0.3,0,0,,,,,,,,,
eht-imaging_pipeline_ID0000001,None,compute,0,1714634824.0,,,1714634829.0,1714634850.0,1714634866.0,126314731.2,1714634849.0,1714634944.0,1714634932.0,1714634935.0,160909.0,1714634944.0,1714634949.0,5.0,,20.0,95.0,5.0,16.0,1152496270.0,3.0,521049.0,poseidon,condorpool,poseidon-worker-1-container-32-35,eht-imaging_pipeline,/srv/eht-imaging_pipeline,,60.1,0,0,0.0,348466363.0,42357134.0,177256.0,7558.0,48.0,3.7,2903886.4,352976.1
eht-imaging_pipeline_ID0000003,None,compute,0,1714634824.0,,,1714634829.0,1714634849.0,1714634866.0,130607399.5,1714634849.0,1714634954.0,1714634944.0,1714634947.0,174154.0,1714634954.0,1714634959.0,5.0,,20.0,105.0,5.0,17.0,1152899470.0,3.0,553659.0,poseidon,condorpool,poseidon-worker-1-container-40-43,eht-imaging_pipeline,/srv/eht-imaging_pipeline,,74.0,0,0,0.1,328419864.0,40276612.0,166064.0,7117.0,59.0,3.2,2345856.2,287690.1
eht-imaging_pipeline_ID0000005,None,compute,0,1714634824.0,,,1714634829.0,1714634850.0,1714634866.0,129901803.5,1714634849.0,1714634929.0,1714634918.0,1714634922.0,157605.0,1714634929.0,1714634934.0,5.0,,20.0,80.0,5.0,16.0,1151830990.0,4.0,512010.0,poseidon,condorpool,poseidon-worker-1-container-0-3,eht-imaging_pipeline,/srv/eht-imaging_pipeline,,46.8,0,0,0.1,329287560.0,46905883.0,162475.0,6629.0,35.4,2.9,3658750.7,521176.5
eht-imaging_pipeline_ID0000007,None,compute,0,1714634824.0,,,1714634829.0,1714634849.0,1714634866.0,125697717.9,1714634849.0,1714634944.0,1714634932.0,1714634936.0,171711.0,1714634944.0,1714634949.0,5.0,,20.0,95.0,5.0,17.0,1152715150.0,4.0,546081.0,poseidon,condorpool,poseidon-worker-2-container-40-43,eht-imaging_pipeline,/srv/eht-imaging_pipeline,,61.9,0,0,0.1,346753355.0,47036543.0,173173.0,7414.0,49.5,3.3,2889611.3,391971.2
eht-imaging_postprocessing_ID0000006,None,compute,0,1714634934.0,,,1714634939.0,1714634940.0,1714634956.0,130395033.2,1714634939.0,1714634979.0,1714634966.0,1714634969.0,60265.0,1714634979.0,1714634984.0,5.0,,0.0,40.0,5.0,16.0,1151392645.0,3.0,192674.0,poseidon,condorpool,poseidon-worker-1-container-0-3,eht-imaging_postprocessing,/srv/eht-imaging_postprocessing,,5.0,0,0,0.1,58793348.0,246505.0,28681.0,17.0,3.4,1.4,5879334.8,24650.5
eht-imaging_postprocessing_ID0000002,None,compute,0,1714634949.0,,,1714634954.0,1714634955.0,1714634971.0,126295945.0,1714634954.0,1714634994.0,1714634981.0,1714634985.0,56877.0,1714634994.0,1714634999.0,5.0,,0.0,40.0,5.0,16.0,1151392645.0,4.0,179912.0,poseidon,condorpool,poseidon-worker-2-container-40-43,eht-imaging_postprocessing,/srv/eht-imaging_postprocessing,,5.0,0,0,0.1,58793415.0,233743.0,28681.0,17.0,3.5,1.4,5879341.5,23374.3
eht-imaging_postprocessing_ID0000008,None,compute,0,1714634949.0,,,1714634954.0,1714634956.0,1714634972.0,130931917.8,1714634955.0,1714634994.0,1714634982.0,1714634985.0,60994.0,1714634994.0,1714634999.0,5.0,,1.0,39.0,5.0,16.0,1151392645.0,3.0,190041.0,poseidon,condorpool,poseidon-worker-1-container-32-35,eht-imaging_postprocessing,/srv/eht-imaging_postprocessing,,5.0,0,0,0.1,58793411.0,243872.0,28681.0,17.0,3.5,1.4,5879341.1,24387.2
eht-imaging_postprocessing_ID0000004,None,compute,0,1714634959.0,,,1714634964.0,1714634965.0,1714634981.0,130515444.2,1714634964.0,1714635004.0,1714634992.0,1714634995.0,57240.0,1714635004.0,1714635009.0,5.0,,0.0,40.0,5.0,16.0,1151392645.0,3.0,179453.0,poseidon,condorpool,poseidon-worker-1-container-40-43,eht-imaging_postprocessing,/srv/eht-imaging_postprocessing,,5.3,0,0,0.0,58696625.0,61621.0,28675.0,13.0,3.3,1.6,5869662.5,6162.1
stage_out_local_condorpool_0_0,None,transfer,0,1714634959.0,,,1714634964.0,,,0.0,1714634964.0,1714634974.0,1714634964.0,1714634968.0,528539.0,1714634974.0,1714634979.0,5.0,,0.0,10.0,5.0,,,4.0,2132799.0,poseidon,local,poseidon-submit,pegasus::transfer,/mnt/poseidon-data/poseidon/pegasus-5.1.0panorama/bin/pegasus-transfer,/home/poseidon/pegasus-5.1.0panorama/bin/../bin/pegasus-kickstart  -n pegasus::transfer -N null -i - -R local  -L eht-imaging -T 2024-04-11T00:03:48+00:00 /home/poseidon/pegasus-5.1.0panorama/bin/../bin/pegasus-transfer  --threads 2,1.3,0,0,,,,,,,,,
