,anomaly_type,type,is_clustered,ready,pre_script_start,pre_script_end,submit,stage_in_start,stage_in_end,stage_in_effective_bytes_per_sec,execute_start,execute_end,stage_out_start,stage_out_end,stage_out_effective_bytes_per_sec,post_script_start,post_script_end,wms_delay,pre_script_delay,queue_delay,runtime,post_script_delay,stage_in_delay,stage_in_bytes,stage_out_delay,stage_out_bytes,kickstart_user,kickstart_site,kickstart_hostname,kickstart_transformations,kickstart_executables,kickstart_executables_argv,kickstart_executables_cpu_time,kickstart_status,kickstart_executables_exitcode,kickstart_online_iowait,kickstart_online_bytes_read,kickstart_online_bytes_written,kickstart_online_read_system_calls,kickstart_online_write_system_calls,kickstart_online_utime,kickstart_online_stime,kickstart_online_bytes_read_per_second,kickstart_online_bytes_written_per_second
create_dir_eht-imaging_0_condorpool,None,auxiliary,0,1714524092.0,,,1714524093.0,,,0.0,1714524097.0,1714524103.0,,,0.0,1714524103.0,1714524108.0,1.0,,4.0,6.0,5.0,,,,,poseidon,local,poseidon-submit,pegasus::dirmanager,/mnt/poseidon-data/poseidon/pegasus-5.1.0panorama/bin/pegasus-transfer,pegasus-kickstart  -n pegasus::dirmanager -N null -i - -R local  -L eht-imaging -T 2024-04-11T00:03:48+00:00 pegasus-transfer,0.3,0,0,,,,,,,,,
eht-imaging_pipeline_ID0000001,cpu_2,compute,0,1714524108.0,,,1714524113.0,1714524134.0,1714524151.0,129258643.8,1714524133.0,1714524224.0,1714524212.0,1714524216.0,164959.0,1714524224.0,1714524229.0,5.0,,20.0,91.0,5.0,17.0,1152496270.0,4.0,521049.0,poseidon,condorpool,poseidon-worker-1-container-20-23,eht-imaging_pipeline,/srv/eht-imaging_pipeline,,56.3,0,0,0.1,334497873.0,41980697.0,168709.0,7097.0,45.2,2.6,3040889.8,381642.7
eht-imaging_pipeline_ID0000003,cpu_2,compute,0,1714524108.0,,,1714524113.0,1714524133.0,1714524150.0,127453261.2,1714524133.0,1714524234.0,1714524225.0,1714524228.0,174695.0,1714524234.0,1714524239.0,5.0,,20.0,101.0,5.0,17.0,1152899470.0,3.0,553659.0,poseidon,condorpool,poseidon-worker-2-container-40-43,eht-imaging_pipeline,/srv/eht-imaging_pipeline,,70.2,0,0,0.1,313296995.0,39786364.0,139296.0,5810.0,59.4,2.6,2409976.9,306049.0
eht-imaging_pipeline_ID0000005,cpu_2,compute,0,1714524108.0,,,1714524113.0,1714524134.0,1714524150.0,129458208.2,1714524133.0,1714524213.0,1714524202.0,1714524205.0,159092.0,1714524213.0,1714524218.0,5.0,,20.0,80.0,5.0,16.0,1151830990.0,3.0,512010.0,poseidon,condorpool,poseidon-worker-1-container-0-3,eht-imaging_pipeline,/srv/eht-imaging_pipeline,,45.6,0,0,0.1,341507216.0,47060550.0,170036.0,7003.0,35.4,2.8,3794524.6,522895.0
eht-imaging_pipeline_ID0000007,cpu_2,compute,0,1714524108.0,,,1714524113.0,1714524133.0,1714524150.0,128920873.8,1714524133.0,1714524229.0,1714524216.0,1714524219.0,172107.0,1714524229.0,1714524234.0,5.0,,20.0,96.0,5.0,17.0,1152715150.0,3.0,546081.0,poseidon,condorpool,poseidon-worker-1-container-44-47,eht-imaging_pipeline,/srv/eht-imaging_pipeline,,60.2,0,0,0.0,352592965.0,47107496.0,176709.0,7590.0,49.6,2.8,2938274.7,392562.5
eht-imaging_postprocessing_ID0000006,cpu_2,compute,0,1714524218.0,,,1714524224.0,1714524225.0,1714524242.0,128416461.5,1714524225.0,1714524264.0,1714524252.0,1714524255.0,61179.0,1714524264.0,1714524269.0,6.0,,1.0,39.0,5.0,17.0,1151392645.0,3.0,192674.0,poseidon,condorpool,poseidon-worker-1-container-20-23,eht-imaging_postprocessing,/srv/eht-imaging_postprocessing,,4.9,0,0,0.1,58793416.0,246505.0,28682.0,17.0,3.5,1.4,5879341.6,24650.5
eht-imaging_postprocessing_ID0000002,cpu_2,compute,0,1714524229.0,,,1714524234.0,1714524235.0,1714524251.0,128192596.5,1714524234.0,1714524274.0,1714524262.0,1714524265.0,57851.0,1714524274.0,1714524279.0,5.0,,0.0,40.0,5.0,16.0,1151392645.0,3.0,179912.0,poseidon,condorpool,poseidon-worker-2-container-40-43,eht-imaging_postprocessing,/srv/eht-imaging_postprocessing,,4.9,0,0,0.0,58793421.0,233743.0,28682.0,17.0,3.5,1.4,5879342.1,23374.3
eht-imaging_postprocessing_ID0000008,cpu_2,compute,0,1714524234.0,,,1714524239.0,1714524240.0,1714524257.0,128693422.2,1714524240.0,1714524279.0,1714524267.0,1714524270.0,61496.0,1714524279.0,1714524284.0,5.0,,1.0,39.0,5.0,17.0,1151392645.0,3.0,190041.0,poseidon,condorpool,poseidon-worker-1-container-44-47,eht-imaging_postprocessing,/srv/eht-imaging_postprocessing,,5.0,0,0,0.1,58793418.0,243872.0,28682.0,17.0,3.5,1.4,5879341.8,24387.2
eht-imaging_postprocessing_ID0000004,cpu_2,compute,0,1714524239.0,,,1714524244.0,1714524262.0,1714524278.0,129873131.8,1714524262.0,1714524299.0,1714524289.0,1714524292.0,56708.0,1714524299.0,1714524304.0,5.0,,18.0,37.0,5.0,16.0,1151392645.0,3.0,179453.0,poseidon,condorpool,poseidon-worker-1-container-20-23,eht-imaging_postprocessing,/srv/eht-imaging_postprocessing,,4.9,0,0,,,,,,,,,
stage_out_local_condorpool_0_0,None,transfer,0,1714524239.0,,,1714524244.0,,,0.0,1714524245.0,1714524259.0,1714524245.0,1714524250.0,528579.0,1714524259.0,1714524264.0,5.0,,1.0,14.0,5.0,,,5.0,2132799.0,poseidon,local,poseidon-submit,pegasus::transfer,/mnt/poseidon-data/poseidon/pegasus-5.1.0panorama/bin/pegasus-transfer,/home/poseidon/pegasus-5.1.0panorama/bin/../bin/pegasus-kickstart  -n pegasus::transfer -N null -i - -R local  -L eht-imaging -T 2024-04-11T00:03:48+00:00 /home/poseidon/pegasus-5.1.0panorama/bin/../bin/pegasus-transfer  --threads 2,1.3,0,0,,,,,,,,,
stage_out_local_condorpool_1_0,None,transfer,0,1714524304.0,,,1714524309.0,,,0.0,1714524309.0,1714524319.0,1714524310.0,1714524314.0,184125.0,1714524319.0,1714524324.0,5.0,,0.0,10.0,5.0,,,4.0,742080.0,poseidon,local,poseidon-submit,pegasus::transfer,/mnt/poseidon-data/poseidon/pegasus-5.1.0panorama/bin/pegasus-transfer,/home/poseidon/pegasus-5.1.0panorama/bin/../bin/pegasus-kickstart  -n pegasus::transfer -N null -i - -R local  -L eht-imaging -T 2024-04-11T00:03:48+00:00 /home/poseidon/pegasus-5.1.0panorama/bin/../bin/pegasus-transfer  --threads 2,0.6,0,0,,,,,,,,,
cleanup_eht-imaging_0_condorpool,None,auxiliary,0,1714524324.0,,,1714524329.0,,,0.0,1714524329.0,1714524339.0,,,0.0,1714524339.0,1714524344.0,5.0,,0.0,10.0,5.0,,,,,poseidon,local,poseidon-submit,pegasus::cleanup,/mnt/poseidon-data/poseidon/pegasus-5.1.0panorama/bin/pegasus-transfer,pegasus-kickstart  -n pegasus::cleanup -N null -i - -R local  -L eht-imaging -T 2024-04-11T00:03:48+00:00 pegasus-transfer,0.3,0,0,,,,,,,,,
