,anomaly_type,type,is_clustered,ready,pre_script_start,pre_script_end,submit,stage_in_start,stage_in_end,stage_in_effective_bytes_per_sec,execute_start,execute_end,stage_out_start,stage_out_end,stage_out_effective_bytes_per_sec,post_script_start,post_script_end,wms_delay,pre_script_delay,queue_delay,runtime,post_script_delay,stage_in_delay,stage_in_bytes,stage_out_delay,stage_out_bytes,kickstart_user,kickstart_site,kickstart_hostname,kickstart_transformations,kickstart_executables,kickstart_executables_argv,kickstart_executables_cpu_time,kickstart_status,kickstart_executables_exitcode,kickstart_online_iowait,kickstart_online_bytes_read,kickstart_online_bytes_written,kickstart_online_read_system_calls,kickstart_online_write_system_calls,kickstart_online_utime,kickstart_online_stime,kickstart_online_bytes_read_per_second,kickstart_online_bytes_written_per_second
create_dir_eht-imaging_0_condorpool,None,auxiliary,0,1714481755.0,,,1714481756.0,,,0.0,1714481760.0,1714481766.0,,,0.0,1714481766.0,1714481771.0,1.0,,4.0,6.0,5.0,,,,,poseidon,local,poseidon-submit,pegasus::dirmanager,/mnt/poseidon-data/poseidon/pegasus-5.1.0panorama/bin/pegasus-transfer,pegasus-kickstart  -n pegasus::dirmanager -N null -i - -R local  -L eht-imaging -T 2024-04-11T00:03:48+00:00 pegasus-transfer,0.3,0,0,,,,,,,,,
eht-imaging_pipeline_ID0000001,None,compute,0,1714481771.0,,,1714481776.0,1714481796.0,1714481813.0,125252995.3,1714481796.0,1714481891.0,1714481877.0,1714481880.0,161069.0,1714481891.0,1714481896.0,5.0,,20.0,95.0,5.0,17.0,1152496270.0,3.0,521049.0,poseidon,condorpool,poseidon-worker-2-container-40-43,eht-imaging_pipeline,/srv/eht-imaging_pipeline,,59.4,0,0,0.1,303984167.0,41631881.0,150636.0,6207.0,45.5,3.0,2763492.4,378471.6
eht-imaging_pipeline_ID0000003,None,compute,0,1714481771.0,,,1714481776.0,1714481796.0,1714481813.0,128578350.5,1714481796.0,1714481901.0,1714481892.0,1714481895.0,172413.0,1714481901.0,1714481906.0,5.0,,20.0,105.0,5.0,17.0,1152899470.0,3.0,553659.0,poseidon,condorpool,poseidon-worker-2-container-32-35,eht-imaging_pipeline,/srv/eht-imaging_pipeline,,75.9,0,0,0.0,308000599.0,40033090.0,154098.0,6497.0,59.6,3.3,2200004.3,285950.6
eht-imaging_pipeline_ID0000005,None,compute,0,1714481771.0,,,1714481776.0,1714481796.0,1714481813.0,129829964.5,1714481796.0,1714481876.0,1714481863.0,1714481866.0,159384.0,1714481876.0,1714481881.0,5.0,,20.0,80.0,5.0,17.0,1151830990.0,3.0,512010.0,poseidon,condorpool,poseidon-worker-2-container-44-47,eht-imaging_pipeline,/srv/eht-imaging_pipeline,,44.0,0,0,0.1,295363242.0,46413267.0,136523.0,5329.0,31.6,2.8,3692040.5,580165.8
eht-imaging_pipeline_ID0000007,None,compute,0,1714481771.0,,,1714481776.0,1714481796.0,1714481813.0,126417226.0,1714481796.0,1714481891.0,1714481879.0,1714481882.0,174228.0,1714481891.0,1714481896.0,5.0,,20.0,95.0,5.0,17.0,1152715150.0,3.0,546081.0,poseidon,condorpool,poseidon-worker-1-container-40-43,eht-imaging_pipeline,/srv/eht-imaging_pipeline,,61.9,0,0,0.1,346748265.0,47034098.0,173141.0,7404.0,50.0,3.0,2889568.9,391950.8
eht-imaging_postprocessing_ID0000006,None,compute,0,1714481881.0,,,1714481886.0,1714481887.0,1714481903.0,130033394.0,1714481886.0,1714481926.0,1714481913.0,1714481916.0,60706.0,1714481926.0,1714481931.0,5.0,,0.0,40.0,5.0,16.0,1151392645.0,3.0,192674.0,poseidon,condorpool,poseidon-worker-2-container-44-47,eht-imaging_postprocessing,/srv/eht-imaging_postprocessing,,5.0,0,0,0.1,58793413.0,246505.0,28681.0,17.0,3.5,1.4,5879341.3,24650.5
eht-imaging_postprocessing_ID0000002,None,compute,0,1714481896.0,,,1714481901.0,1714481902.0,1714481918.0,126217605.8,1714481901.0,1714481941.0,1714481929.0,1714481932.0,57875.0,1714481941.0,1714481946.0,5.0,,0.0,40.0,5.0,16.0,1151392645.0,3.0,179912.0,poseidon,condorpool,poseidon-worker-2-container-40-43,eht-imaging_postprocessing,/srv/eht-imaging_postprocessing,,5.3,0,0,0.0,58693880.0,61620.0,28669.0,13.0,3.2,1.7,5869388.0,6162.0
eht-imaging_postprocessing_ID0000008,None,compute,0,1714481896.0,,,1714481901.0,1714481902.0,1714481918.0,128303810.2,1714481901.0,1714481941.0,1714481929.0,1714481932.0,59986.0,1714481941.0,1714481946.0,5.0,,0.0,40.0,5.0,16.0,1151392645.0,3.0,190041.0,poseidon,condorpool,poseidon-worker-2-container-32-35,eht-imaging_postprocessing,/srv/eht-imaging_postprocessing,,5.0,0,0,0.1,58793412.0,243872.0,28681.0,17.0,3.5,1.4,5879341.2,24387.2
eht-imaging_postprocessing_ID0000004,None,compute,0,1714481906.0,,,1714481911.0,1714481912.0,1714481929.0,125770421.7,1714481911.0,1714481951.0,1714481939.0,1714481942.0,58038.0,1714481951.0,1714481956.0,5.0,,0.0,40.0,5.0,17.0,1151392645.0,3.0,179453.0,poseidon,condorpool,poseidon-worker-1-container-40-43,eht-imaging_postprocessing,/srv/eht-imaging_postprocessing,,5.0,0,0,0.1,58793410.0,233284.0,28681.0,17.0,3.6,1.3,5879341.0,23328.4
stage_out_local_condorpool_0_0,None,transfer,0,1714481906.0,,,1714481911.0,,,0.0,1714481911.0,1714481921.0,1714481911.0,1714481915.0,528214.0,1714481921.0,1714481926.0,5.0,,0.0,10.0,5.0,,,4.0,2132799.0,poseidon,local,poseidon-submit,pegasus::transfer,/mnt/poseidon-data/poseidon/pegasus-5.1.0panorama/bin/pegasus-transfer,/home/poseidon/pegasus-5.1.0panorama/bin/../bin/pegasus-kickstart  -n pegasus::transfer -N null -i - -R local  -L eht-imaging -T 2024-04-11T00:03:48+00:00 /home/poseidon/pegasus-5.1.0panorama/bin/../bin/pegasus-transfer  --threads 2,1.3,0,0,,,,,,,,,
stage_out_local_condorpool_1_0,None,transfer,0,1714481956.0,,,1714481961.0,,,0.0,1714481961.0,1714481971.0,1714481961.0,1714481965.0,183919.0,1714481971.0,1714481976.0,5.0,,0.0,10.0,5.0,,,4.0,742080.0,poseidon,local,poseidon-submit,pegasus::transfer,/mnt/poseidon-data/poseidon/pegasus-5.1.0panorama/bin/pegasus-transfer,/home/poseidon/pegasus-5.1.0panorama/bin/../bin/pegasus-kickstart  -n pegasus::transfer -N null -i - -R local  -L eht-imaging -T 2024-04-11T00:03:48+00:00 /home/poseidon/pegasus-5.1.0panorama/bin/../bin/pegasus-transfer  --threads 2,0.6,0,0,,,,,,,,,
cleanup_eht-imaging_0_condorpool,None,auxiliary,0,1714481976.0,,,1714481981.0,,,0.0,1714481981.0,1714481991.0,,,0.0,1714481991.0,1714481996.0,5.0,,0.0,10.0,5.0,,,,,poseidon,local,poseidon-submit,pegasus::cleanup,/mnt/poseidon-data/poseidon/pegasus-5.1.0panorama/bin/pegasus-transfer,pegasus-kickstart  -n pegasus::cleanup -N null -i - -R local  -L eht-imaging -T 2024-04-11T00:03:48+00:00 pegasus-transfer,0.3,0,0,,,,,,,,,
