,anomaly_type,type,is_clustered,ready,pre_script_start,pre_script_end,submit,stage_in_start,stage_in_end,stage_in_effective_bytes_per_sec,execute_start,execute_end,stage_out_start,stage_out_end,stage_out_effective_bytes_per_sec,post_script_start,post_script_end,wms_delay,pre_script_delay,queue_delay,runtime,post_script_delay,stage_in_delay,stage_in_bytes,stage_out_delay,stage_out_bytes,kickstart_user,kickstart_site,kickstart_hostname,kickstart_transformations,kickstart_executables,kickstart_executables_argv,kickstart_executables_cpu_time,kickstart_status,kickstart_executables_exitcode,kickstart_online_iowait,kickstart_online_bytes_read,kickstart_online_bytes_written,kickstart_online_read_system_calls,kickstart_online_write_system_calls,kickstart_online_utime,kickstart_online_stime,kickstart_online_bytes_read_per_second,kickstart_online_bytes_written_per_second
create_dir_eht-imaging_0_condorpool,None,auxiliary,0,1714540682.0,,,1714540683.0,,,0.0,1714540687.0,1714540693.0,,,0.0,1714540693.0,1714540698.0,1.0,,4.0,6.0,5.0,,,,,poseidon,local,poseidon-submit,pegasus::dirmanager,/mnt/poseidon-data/poseidon/pegasus-5.1.0panorama/bin/pegasus-transfer,pegasus-kickstart  -n pegasus::dirmanager -N null -i - -R local  -L eht-imaging -T 2024-04-11T00:03:48+00:00 pegasus-transfer,0.3,0,0,,,,,,,,,
eht-imaging_pipeline_ID0000001,None,compute,0,1714540698.0,,,1714540703.0,1714540722.0,1714540739.0,125154446.6,1714540721.0,1714540813.0,1714540801.0,1714540804.0,160811.0,1714540813.0,1714540818.0,5.0,,18.0,92.0,5.0,17.0,1152496270.0,3.0,521049.0,poseidon,condorpool,poseidon-worker-1-container-44-47,eht-imaging_pipeline,/srv/eht-imaging_pipeline,,57.2,0,0,0.1,334282004.0,41964573.0,168336.0,7060.0,45.1,3.0,3038927.3,381496.1
eht-imaging_pipeline_ID0000003,None,compute,0,1714540698.0,,,1714540703.0,1714540722.0,1714540739.0,130163122.0,1714540721.0,1714540828.0,1714540814.0,1714540818.0,172972.0,1714540828.0,1714540833.0,5.0,,18.0,107.0,5.0,17.0,1152899470.0,4.0,553659.0,poseidon,condorpool,poseidon-worker-2-container-40-43,eht-imaging_pipeline,/srv/eht-imaging_pipeline,,72.3,0,0,0.1,376595406.0,40535505.0,177047.0,7714.0,62.6,3.2,2689967.2,289539.3
eht-imaging_pipeline_ID0000005,None,compute,0,1714540698.0,,,1714540703.0,1714540722.0,1714540739.0,128947579.5,1714540721.0,1714540803.0,1714540789.0,1714540793.0,157952.0,1714540803.0,1714540808.0,5.0,,18.0,82.0,5.0,17.0,1151830990.0,4.0,512010.0,poseidon,condorpool,poseidon-worker-2-container-36-39,eht-imaging_pipeline,/srv/eht-imaging_pipeline,,45.3,0,0,0.1,349757418.0,47159772.0,174742.0,7267.0,34.0,3.5,3886193.5,523997.5
eht-imaging_pipeline_ID0000007,None,compute,0,1714540698.0,,,1714540703.0,1714540722.0,1714540739.0,128716702.0,1714540721.0,1714540818.0,1714540806.0,1714540809.0,172033.0,1714540818.0,1714540823.0,5.0,,18.0,97.0,5.0,17.0,1152715150.0,3.0,546081.0,poseidon,condorpool,poseidon-worker-2-container-28-31,eht-imaging_pipeline,/srv/eht-imaging_pipeline,,62.9,0,0,0.0,334982533.0,46871492.0,166051.0,7027.0,49.5,3.3,2791521.1,390595.8
eht-imaging_postprocessing_ID0000006,None,compute,0,1714540808.0,,,1714540813.0,1714540814.0,1714540830.0,130397021.2,1714540814.0,1714540853.0,1714540841.0,1714540844.0,60388.0,1714540853.0,1714540858.0,5.0,,1.0,39.0,5.0,16.0,1151392645.0,3.0,192674.0,poseidon,condorpool,poseidon-worker-1-container-44-47,eht-imaging_postprocessing,/srv/eht-imaging_postprocessing,,5.2,0,0,0.0,58693878.0,61625.0,28669.0,13.0,3.2,1.6,5869387.8,6162.5
eht-imaging_postprocessing_ID0000002,None,compute,0,1714540818.0,,,1714540823.0,1714540824.0,1714540840.0,126763848.0,1714540823.0,1714540863.0,1714540850.0,1714540853.0,57120.0,1714540863.0,1714540868.0,5.0,,0.0,40.0,5.0,16.0,1151392645.0,3.0,179912.0,poseidon,condorpool,poseidon-worker-2-container-28-31,eht-imaging_postprocessing,/srv/eht-imaging_postprocessing,,5.0,0,0,0.1,58797525.0,233743.0,28690.0,17.0,3.5,1.4,5879752.5,23374.3
eht-imaging_postprocessing_ID0000008,None,compute,0,1714540823.0,,,1714540828.0,1714540829.0,1714540845.0,128413628.0,1714540828.0,1714540868.0,1714540855.0,1714540859.0,61405.0,1714540868.0,1714540873.0,5.0,,0.0,40.0,5.0,16.0,1151392645.0,4.0,190041.0,poseidon,condorpool,poseidon-worker-2-container-40-43,eht-imaging_postprocessing,/srv/eht-imaging_postprocessing,,5.2,0,0,0.1,58693880.0,61622.0,28669.0,13.0,3.4,1.5,5869388.0,6162.2
eht-imaging_postprocessing_ID0000004,None,compute,0,1714540833.0,,,1714540838.0,1714540851.0,1714540867.0,130340414.0,1714540850.0,1714540888.0,1714540877.0,1714540880.0,56361.0,1714540888.0,1714540893.0,5.0,,12.0,38.0,5.0,16.0,1151392645.0,3.0,179453.0,poseidon,condorpool,poseidon-worker-1-container-44-47,eht-imaging_postprocessing,/srv/eht-imaging_postprocessing,,5.0,0,0,0.1,58793522.0,233284.0,28681.0,17.0,3.6,1.3,5879352.2,23328.4
stage_out_local_condorpool_0_0,None,transfer,0,1714540833.0,,,1714540838.0,,,0.0,1714540838.0,1714540848.0,1714540838.0,1714540842.0,528850.0,1714540848.0,1714540853.0,5.0,,0.0,10.0,5.0,,,4.0,2132799.0,poseidon,local,poseidon-submit,pegasus::transfer,/mnt/poseidon-data/poseidon/pegasus-5.1.0panorama/bin/pegasus-transfer,/home/poseidon/pegasus-5.1.0panorama/bin/../bin/pegasus-kickstart  -n pegasus::transfer -N null -i - -R local  -L eht-imaging -T 2024-04-11T00:03:48+00:00 /home/poseidon/pegasus-5.1.0panorama/bin/../bin/pegasus-transfer  --threads 2,1.3,0,0,,,,,,,,,
