,anomaly_type,type,is_clustered,ready,pre_script_start,pre_script_end,submit,stage_in_start,stage_in_end,stage_in_effective_bytes_per_sec,execute_start,execute_end,stage_out_start,stage_out_end,stage_out_effective_bytes_per_sec,post_script_start,post_script_end,wms_delay,pre_script_delay,queue_delay,runtime,post_script_delay,stage_in_delay,stage_in_bytes,stage_out_delay,stage_out_bytes,kickstart_user,kickstart_site,kickstart_hostname,kickstart_transformations,kickstart_executables,kickstart_executables_argv,kickstart_executables_cpu_time,kickstart_status,kickstart_executables_exitcode,kickstart_online_iowait,kickstart_online_bytes_read,kickstart_online_bytes_written,kickstart_online_read_system_calls,kickstart_online_write_system_calls,kickstart_online_utime,kickstart_online_stime,kickstart_online_bytes_read_per_second,kickstart_online_bytes_written_per_second
create_dir_eht-imaging_0_condorpool,None,auxiliary,0,1714473706.0,,,1714473707.0,,,0.0,1714473711.0,1714473717.0,,,0.0,1714473717.0,1714473722.0,1.0,,4.0,6.0,5.0,,,,,poseidon,local,poseidon-submit,pegasus::dirmanager,/mnt/poseidon-data/poseidon/pegasus-5.1.0panorama/bin/pegasus-transfer,pegasus-kickstart  -n pegasus::dirmanager -N null -i - -R local  -L eht-imaging -T 2024-04-11T00:03:48+00:00 pegasus-transfer,0.3,0,0,,,,,,,,,
eht-imaging_pipeline_ID0000001,None,compute,0,1714473722.0,,,1714473727.0,1714473732.0,1714473749.0,130352392.5,1714473732.0,1714473822.0,1714473813.0,1714473816.0,161263.0,1714473822.0,1714473827.0,5.0,,5.0,90.0,5.0,17.0,1152496270.0,3.0,521049.0,poseidon,condorpool,poseidon-worker-2-container-36-39,eht-imaging_pipeline,/srv/eht-imaging_pipeline,,59.6,0,0,0.1,299955454.0,41582411.0,148337.0,6075.0,45.1,3.0,2726867.8,378021.9
eht-imaging_pipeline_ID0000003,None,compute,0,1714473722.0,,,1714473727.0,1714473732.0,1714473749.0,128929492.5,1714473732.0,1714473837.0,1714473825.0,1714473828.0,173347.0,1714473837.0,1714473842.0,5.0,,5.0,105.0,5.0,17.0,1152899470.0,3.0,553659.0,poseidon,condorpool,poseidon-worker-2-container-28-31,eht-imaging_pipeline,/srv/eht-imaging_pipeline,,72.7,0,0,0.1,365302091.0,40482644.0,175582.0,7641.0,60.8,3.1,2609300.6,289161.7
eht-imaging_pipeline_ID0000005,None,compute,0,1714473722.0,,,1714473727.0,1714473732.0,1714473749.0,130565729.8,1714473732.0,1714473812.0,1714473799.0,1714473802.0,158682.0,1714473812.0,1714473817.0,5.0,,5.0,80.0,5.0,17.0,1151830990.0,3.0,512010.0,poseidon,condorpool,poseidon-worker-2-container-40-43,eht-imaging_pipeline,/srv/eht-imaging_pipeline,,44.5,0,0,0.1,361387796.0,47385961.0,175807.0,7339.0,34.8,3.1,4015420.0,526510.7
eht-imaging_pipeline_ID0000007,None,compute,0,1714473722.0,,,1714473727.0,1714473732.0,1714473748.0,129944439.0,1714473732.0,1714473827.0,1714473815.0,1714473818.0,172228.0,1714473827.0,1714473832.0,5.0,,5.0,95.0,5.0,16.0,1152715150.0,3.0,546081.0,poseidon,condorpool,poseidon-worker-1-container-44-47,eht-imaging_pipeline,/srv/eht-imaging_pipeline,,61.8,0,0,0.1,342603054.0,46986841.0,170873.0,7280.0,49.8,3.0,2855025.4,391557.0
eht-imaging_postprocessing_ID0000006,None,compute,0,1714473817.0,,,1714473822.0,1714473823.0,1714473839.0,130486316.8,1714473823.0,1714473862.0,1714473850.0,1714473853.0,60259.0,1714473862.0,1714473867.0,5.0,,1.0,39.0,5.0,16.0,1151392645.0,3.0,192674.0,poseidon,condorpool,poseidon-worker-2-container-36-39,eht-imaging_postprocessing,/srv/eht-imaging_postprocessing,,5.3,0,0,0.0,58693882.0,61625.0,28669.0,13.0,3.3,1.6,5869388.2,6162.5
eht-imaging_postprocessing_ID0000002,None,compute,0,1714473827.0,,,1714473832.0,1714473833.0,1714473849.0,130280990.0,1714473832.0,1714473873.0,1714473859.0,1714473862.0,57885.0,1714473873.0,1714473878.0,5.0,,0.0,41.0,5.0,16.0,1151392645.0,3.0,179912.0,poseidon,condorpool,poseidon-worker-1-container-44-47,eht-imaging_postprocessing,/srv/eht-imaging_postprocessing,,5.1,0,0,0.1,58793409.0,61620.0,28681.0,13.0,3.4,1.5,5879340.9,6162.0
eht-imaging_postprocessing_ID0000008,None,compute,0,1714473832.0,,,1714473837.0,1714473838.0,1714473854.0,130592675.8,1714473837.0,1714473878.0,1714473865.0,1714473868.0,61291.0,1714473878.0,1714473883.0,5.0,,0.0,41.0,5.0,16.0,1151392645.0,3.0,190041.0,poseidon,condorpool,poseidon-worker-2-container-28-31,eht-imaging_postprocessing,/srv/eht-imaging_postprocessing,,5.4,0,0,0.0,57613514.0,53704.0,27647.0,11.0,3.3,1.5,5761351.4,5370.4
eht-imaging_postprocessing_ID0000004,None,compute,0,1714473842.0,,,1714473847.0,1714473860.0,1714473876.0,129777201.8,1714473859.0,1714473898.0,1714473886.0,1714473889.0,56288.0,1714473898.0,1714473903.0,5.0,,12.0,39.0,5.0,16.0,1151392645.0,3.0,179453.0,poseidon,condorpool,poseidon-worker-2-container-36-39,eht-imaging_postprocessing,/srv/eht-imaging_postprocessing,,5.0,0,0,0.1,58793526.0,233284.0,28682.0,17.0,3.5,1.4,5879352.6,23328.4
stage_out_local_condorpool_0_0,None,transfer,0,1714473842.0,,,1714473847.0,,,0.0,1714473847.0,1714473857.0,1714473847.0,1714473851.0,528994.0,1714473857.0,1714473862.0,5.0,,0.0,10.0,5.0,,,4.0,2132799.0,poseidon,local,poseidon-submit,pegasus::transfer,/mnt/poseidon-data/poseidon/pegasus-5.1.0panorama/bin/pegasus-transfer,/home/poseidon/pegasus-5.1.0panorama/bin/../bin/pegasus-kickstart  -n pegasus::transfer -N null -i - -R local  -L eht-imaging -T 2024-04-11T00:03:48+00:00 /home/poseidon/pegasus-5.1.0panorama/bin/../bin/pegasus-transfer  --threads 2,1.3,0,0,,,,,,,,,
