,anomaly_type,type,is_clustered,ready,pre_script_start,pre_script_end,submit,stage_in_start,stage_in_end,stage_in_effective_bytes_per_sec,execute_start,execute_end,stage_out_start,stage_out_end,stage_out_effective_bytes_per_sec,post_script_start,post_script_end,wms_delay,pre_script_delay,queue_delay,runtime,post_script_delay,stage_in_delay,stage_in_bytes,stage_out_delay,stage_out_bytes,kickstart_user,kickstart_site,kickstart_hostname,kickstart_transformations,kickstart_executables,kickstart_executables_argv,kickstart_executables_cpu_time,kickstart_status,kickstart_executables_exitcode,kickstart_online_iowait,kickstart_online_bytes_read,kickstart_online_bytes_written,kickstart_online_read_system_calls,kickstart_online_write_system_calls,kickstart_online_utime,kickstart_online_stime,kickstart_online_bytes_read_per_second,kickstart_online_bytes_written_per_second
create_dir_pycbc-inference_0_condorpool,None,auxiliary,0,1712451473.0,,,1712451474.0,,,0.0,1712451478.0,1712451484.0,,,0.0,1712451484.0,1712451489.0,1.0,,4.0,6.0,5.0,,,,,poseidon,local,poseidon-submit,pegasus::dirmanager,/mnt/poseidon-data/poseidon/pegasus-5.1.0panorama/bin/pegasus-transfer,pegasus-kickstart  -n pegasus::dirmanager -N null -i - -R local  -L pycbc-inference -T 2024-03-26T22:56:52+00:00 pegasus-transfer,0.3,0,0,,,,,,,,,
inference_ID1_ID0000001,None,compute,0,1712451489.0,,,1712451494.0,1712451514.0,1712451532.0,129643437.9,1712451514.0,1712451609.0,1712451593.0,1712451599.0,56432396.0,1712451609.0,1712451614.0,5.0,,20.0,95.0,5.0,18.0,1564500734.0,6.0,346480699.0,poseidon,condorpool,poseidon-worker-1-container-44-47,inference_ID1,/usr/local/bin/pycbc_inference,,55.9,0,0,0.0,1531731170.0,723319046.0,49085.0,21020.0,45.5,4.4,15317311.7,7233190.5
page_versioning_ID8_ID0000008,cpu_3,compute,0,1712451489.0,,,1712451494.0,1712451514.0,1712451522.0,176442198.0,1712451514.0,1712451554.0,1712451541.0,1712451545.0,1691.0,1712451554.0,1712451559.0,5.0,,20.0,40.0,5.0,8.0,1379880960.0,4.0,5344.0,poseidon,condorpool,poseidon-worker-2-container-40-43,page_versioning_ID8,/usr/local/bin/pycbc_page_versioning,,13.7,0,0,0.1,208251892.0,263165.0,36209.0,221.0,2.0,1.3,10412594.6,13158.2
plot_prior_ID6_ID0000006,None,compute,0,1712451489.0,,,1712451494.0,1712451514.0,1712451530.0,137524169.2,1712451514.0,1712451554.0,1712451544.0,1712451547.0,43002.0,1712451554.0,1712451559.0,5.0,,20.0,40.0,5.0,16.0,1379884044.0,3.0,134199.0,poseidon,condorpool,poseidon-worker-1-container-16-19,plot_prior_ID6,/usr/local/bin/pycbc_inference_plot_prior,,8.9,0,0,0.1,36209711.0,63083.0,8321.0,34.0,3.6,1.3,3620971.1,6308.3
extract_posterior_ID2_ID0000002,cpu_3,compute,0,1712451614.0,,,1712451619.0,1712451620.0,1712451637.0,151056553.7,1712451619.0,1712451659.0,1712451647.0,1712451653.0,56649343.0,1712451659.0,1712451664.0,5.0,,0.0,40.0,5.0,17.0,1726361659.0,6.0,346480075.0,poseidon,condorpool,poseidon-worker-2-container-40-43,extract_posterior_ID2,/usr/local/bin/pycbc_inference_extract_samples,,2.3,0,0,,,,,,,,,
plot_spectrum_ID7_ID0000007,None,compute,0,1712451614.0,,,1712451619.0,1712451620.0,1712451638.0,143725664.5,1712451619.0,1712451659.0,1712451647.0,1712451650.0,61249.0,1712451659.0,1712451664.0,5.0,,0.0,40.0,5.0,18.0,1726361659.0,3.0,192576.0,poseidon,condorpool,poseidon-worker-1-container-44-47,plot_spectrum_ID7,/usr/local/bin/pycbc_plot_psd_file,,3.7,0,0,,,,,,,,,
stage_out_local_condorpool_0_0,None,transfer,0,1712451614.0,,,1712451619.0,,,0.0,1712451619.0,1712451634.0,1712451619.0,1712451623.0,86043323.0,1712451634.0,1712451639.0,5.0,,0.0,15.0,5.0,,,4.0,346620242.0,poseidon,local,poseidon-submit,pegasus::transfer,/mnt/poseidon-data/poseidon/pegasus-5.1.0panorama/bin/pegasus-transfer,/home/poseidon/pegasus-5.1.0panorama/bin/../bin/pegasus-kickstart  -n pegasus::transfer -N null -i - -R local  -L pycbc-inference -T 2024-03-26T22:56:52+00:00 /home/poseidon/pegasus-5.1.0panorama/bin/../bin/pegasus-transfer  --threads 2,1.3,0,0,,,,,,,,,
register_condorpool_0_0,None,auxiliary,0,1712451639.0,,,1712451644.0,,,0.0,1712451644.0,1712451649.0,,,0.0,1712451649.0,1712451654.0,5.0,,0.0,5.0,5.0,,,,,poseidon,local,poseidon-submit,pegasus::rc-client,/mnt/poseidon-data/poseidon/pegasus-5.1.0panorama/bin/pegasus-rc-client,"-n pegasus::rc-client -N null -R local  -L pycbc-inference -T 2024-03-26T22:56:52+00:00 /home/poseidon/pegasus-5.1.0panorama/bin/pegasus-rc-client --prefix pegasus.catalog.replica.output --conf /mnt/poseidon-data/poseidon/workflows/pycbc/inference/poseidon/submit/poseidon/pegasus/pycbc-inference/run0226/pegasus.8761627379335143337.properties -v --meta /mnt/poseidon-data/poseidon/workflows/pycbc/inference/poseidon/submit/poseidon/pegasus/pycbc-inference/run0226/00/00/plot_prior_ID6_ID0000006.meta,/mnt/poseidon-data/poseidon/workflows/pycbc/inference/poseidon/submit/poseidon/pegasus/pycbc-inference/run0226/00/00/page_versioning_ID8_ID0000008.meta,/mnt/poseidon-data/poseidon/workflows/pycbc/inference/poseidon/submit/poseidon/pegasus/pycbc-inference/run0226/00/00/inference_ID1_ID0000001.meta --insert /mnt/poseidon-data/poseidon/workflows/pycbc/inference/poseidon/submit/poseidon/pegasus/pycbc-inference/run0226/00/00/register_condorpool_0_0.in",2.9,0,0,,,,,,,,,
stage_out_local_condorpool_1_0,None,transfer,0,1712451664.0,,,1712451669.0,,,0.0,1712451669.0,1712451679.0,1712451670.0,1712451674.0,86082784.0,1712451679.0,1712451684.0,5.0,,0.0,10.0,5.0,,,4.0,346672651.0,poseidon,local,poseidon-submit,pegasus::transfer,/mnt/poseidon-data/poseidon/pegasus-5.1.0panorama/bin/pegasus-transfer,/home/poseidon/pegasus-5.1.0panorama/bin/../bin/pegasus-kickstart  -n pegasus::transfer -N null -i - -R local  -L pycbc-inference -T 2024-03-26T22:56:52+00:00 /home/poseidon/pegasus-5.1.0panorama/bin/../bin/pegasus-transfer  --threads 2,1.2,0,0,,,,,,,,,
plot_posterior_summary_ID4_ID0000004,cpu_3,compute,0,1712451664.0,,,1712451669.0,1712451670.0,1712451688.0,143155676.9,1712451670.0,1712451710.0,1712451698.0,1712451701.0,22765.0,1712451710.0,1712451715.0,5.0,,1.0,40.0,5.0,18.0,1726364119.0,3.0,70371.0,poseidon,condorpool,poseidon-worker-2-container-40-43,plot_posterior_summary_ID4,/usr/local/bin/pycbc_inference_plot_posterior,,3.8,0,0,,,,,,,,,
table_summary_ID3_ID0000003,None,compute,0,1712451664.0,,,1712451669.0,1712451670.0,1712451688.0,149719072.2,1712451670.0,1712451710.0,1712451697.0,1712451700.0,1018.0,1712451710.0,1712451715.0,5.0,,1.0,40.0,5.0,18.0,1726361035.0,3.0,3211.0,poseidon,condorpool,poseidon-worker-1-container-44-47,table_summary_ID3,/usr/local/bin/pycbc_inference_table_summary,,2.8,0,0,,,,,,,,,
plot_posterior_ID5_ID0000005,None,compute,0,1712451664.0,,,1712451669.0,1712451671.0,1712451688.0,150834888.0,1712451670.0,1712451710.0,1712451699.0,1712451702.0,45516.0,1712451710.0,1712451715.0,5.0,,1.0,40.0,5.0,17.0,1726364119.0,3.0,142265.0,poseidon,condorpool,poseidon-worker-1-container-44-47,plot_posterior_ID5,/usr/local/bin/pycbc_inference_plot_posterior,,5.3,0,0,0.0,37467063.0,63083.0,9401.0,34.0,3.6,1.2,3746706.3,6308.3
register_condorpool_1_0,None,auxiliary,0,1712451684.0,,,1712451690.0,,,0.0,1712451690.0,1712451695.0,,,0.0,1712451695.0,1712451700.0,6.0,,0.0,5.0,5.0,,,,,poseidon,local,poseidon-submit,pegasus::rc-client,/mnt/poseidon-data/poseidon/pegasus-5.1.0panorama/bin/pegasus-rc-client,"-n pegasus::rc-client -N null -R local  -L pycbc-inference -T 2024-03-26T22:56:52+00:00 /home/poseidon/pegasus-5.1.0panorama/bin/pegasus-rc-client --prefix pegasus.catalog.replica.output --conf /mnt/poseidon-data/poseidon/workflows/pycbc/inference/poseidon/submit/poseidon/pegasus/pycbc-inference/run0226/pegasus.8761627379335143337.properties -v --meta /mnt/poseidon-data/poseidon/workflows/pycbc/inference/poseidon/submit/poseidon/pegasus/pycbc-inference/run0226/00/00/plot_spectrum_ID7_ID0000007.meta,/mnt/poseidon-data/poseidon/workflows/pycbc/inference/poseidon/submit/poseidon/pegasus/pycbc-inference/run0226/00/00/extract_posterior_ID2_ID0000002.meta --insert /mnt/poseidon-data/poseidon/workflows/pycbc/inference/poseidon/submit/poseidon/pegasus/pycbc-inference/run0226/00/00/register_condorpool_1_0.in",2.8,0,0,,,,,,,,,
results_page_ID9_ID0000009,None,compute,0,1712451715.0,,,1712451720.0,1712451721.0,1712451729.0,176612522.0,1712451720.0,1712451750.0,,,0.0,1712451750.0,1712451755.0,5.0,,0.0,30.0,5.0,8.0,1379880960.0,,,poseidon,condorpool,poseidon-worker-1-container-44-47,results_page_ID9,/usr/local/bin/pycbc_make_html_page,,12.5,0,0,0.0,37474023.0,6279492.0,10706.0,413.0,8.2,1.7,1873701.1,313974.6
stage_out_local_condorpool_2_0,None,transfer,0,1712451715.0,,,1712451720.0,,,0.0,1712451720.0,1712451730.0,1712451720.0,1712451724.0,53569.0,1712451730.0,1712451735.0,5.0,,0.0,10.0,5.0,,,4.0,215847.0,poseidon,local,poseidon-submit,pegasus::transfer,/mnt/poseidon-data/poseidon/pegasus-5.1.0panorama/bin/pegasus-transfer,/home/poseidon/pegasus-5.1.0panorama/bin/../bin/pegasus-kickstart  -n pegasus::transfer -N null -i - -R local  -L pycbc-inference -T 2024-03-26T22:56:52+00:00 /home/poseidon/pegasus-5.1.0panorama/bin/../bin/pegasus-transfer  --threads 2,0.5,0,0,,,,,,,,,
