,anomaly_type,type,is_clustered,ready,pre_script_start,pre_script_end,submit,stage_in_start,stage_in_end,stage_in_effective_bytes_per_sec,execute_start,execute_end,stage_out_start,stage_out_end,stage_out_effective_bytes_per_sec,post_script_start,post_script_end,wms_delay,pre_script_delay,queue_delay,runtime,post_script_delay,stage_in_delay,stage_in_bytes,stage_out_delay,stage_out_bytes,kickstart_user,kickstart_site,kickstart_hostname,kickstart_transformations,kickstart_executables,kickstart_executables_argv,kickstart_executables_cpu_time,kickstart_status,kickstart_executables_exitcode,kickstart_online_iowait,kickstart_online_bytes_read,kickstart_online_bytes_written,kickstart_online_read_system_calls,kickstart_online_write_system_calls,kickstart_online_utime,kickstart_online_stime,kickstart_online_bytes_read_per_second,kickstart_online_bytes_written_per_second
create_dir_pycbc-inference_0_condorpool,None,auxiliary,0,1712534927.0,,,1712534928.0,,,0.0,1712534933.0,1712534943.0,,,0.0,1712534943.0,1712534948.0,1.0,,5.0,10.0,5.0,,,,,poseidon,local,poseidon-submit,pegasus::dirmanager,/mnt/poseidon-data/poseidon/pegasus-5.1.0panorama/bin/pegasus-transfer,pegasus-kickstart  -n pegasus::dirmanager -N null -i - -R local  -L pycbc-inference -T 2024-03-26T22:56:52+00:00 pegasus-transfer,0.2,0,0,,,,,,,,,
inference_ID1_ID0000001,hdd_5,compute,0,1712534948.0,,,1712534953.0,1712534968.0,1712534985.0,138083269.5,1712534967.0,1712535363.0,1712535346.0,1712535353.0,54820688.0,1712535363.0,1712535368.0,5.0,,14.0,396.0,5.0,17.0,1564500734.0,7.0,346490939.0,poseidon,condorpool,poseidon-worker-2-container-40-43,inference_ID1,/usr/local/bin/pycbc_inference,,56.5,0,0,0.1,1533309227.0,724892368.0,52802.0,22852.0,51.1,4.2,13939174.8,6589930.6
page_versioning_ID8_ID0000008,hdd_5,compute,0,1712534948.0,,,1712534953.0,1712534968.0,1712534976.0,175526112.0,1712534967.0,1712535358.0,1712535346.0,1712535350.0,1624.0,1712535358.0,1712535363.0,5.0,,14.0,391.0,5.0,8.0,1379880960.0,4.0,5344.0,poseidon,condorpool,poseidon-worker-2-container-36-39,page_versioning_ID8,/usr/local/bin/pycbc_page_versioning,,14.1,0,0,0.0,218065109.0,263831.0,37752.0,222.0,2.4,1.6,10903255.4,13191.5
plot_prior_ID6_ID0000006,hdd_5,compute,0,1712534948.0,,,1712534953.0,1712534968.0,1712534988.0,135731682.3,1712534967.0,1712535258.0,1712535249.0,1712535252.0,41080.0,1712535258.0,1712535263.0,5.0,,14.0,291.0,5.0,20.0,1379884044.0,3.0,131527.0,poseidon,condorpool,poseidon-worker-1-container-44-47,plot_prior_ID6,/usr/local/bin/pycbc_inference_plot_prior,,9.2,0,0,0.0,36029017.0,63083.0,8195.0,34.0,3.4,1.5,3602901.7,6308.3
extract_posterior_ID2_ID0000002,hdd_5,compute,0,1712535368.0,,,1712535373.0,1712535374.0,1712535396.0,143849471.7,1712535373.0,1712535803.0,1712535787.0,1712535793.0,56453530.0,1712535803.0,1712535808.0,5.0,,0.0,430.0,5.0,22.0,1726371899.0,6.0,346490331.0,poseidon,condorpool,poseidon-worker-1-container-44-47,extract_posterior_ID2,/usr/local/bin/pycbc_inference_extract_samples,,2.4,0,0,,,,,,,,,
plot_spectrum_ID7_ID0000007,hdd_5,compute,0,1712535368.0,,,1712535373.0,1712535374.0,1712535396.0,143870052.6,1712535373.0,1712535733.0,1712535721.0,1712535724.0,60199.0,1712535733.0,1712535738.0,5.0,,0.0,360.0,5.0,22.0,1726371899.0,3.0,192576.0,poseidon,condorpool,poseidon-worker-2-container-40-43,plot_spectrum_ID7,/usr/local/bin/pycbc_plot_psd_file,,3.7,0,0,,,,,,,,,
stage_out_local_condorpool_0_0,None,transfer,0,1712535368.0,,,1712535373.0,,,0.0,1712535373.0,1712535383.0,1712535373.0,1712535377.0,85889156.0,1712535383.0,1712535388.0,5.0,,0.0,10.0,5.0,,,4.0,346627810.0,poseidon,local,poseidon-submit,pegasus::transfer,/mnt/poseidon-data/poseidon/pegasus-5.1.0panorama/bin/pegasus-transfer,/home/poseidon/pegasus-5.1.0panorama/bin/../bin/pegasus-kickstart  -n pegasus::transfer -N null -i - -R local  -L pycbc-inference -T 2024-03-26T22:56:52+00:00 /home/poseidon/pegasus-5.1.0panorama/bin/../bin/pegasus-transfer  --threads 2,1.3,0,0,,,,,,,,,
register_condorpool_0_0,None,auxiliary,0,1712535388.0,,,1712535393.0,,,0.0,1712535393.0,1712535398.0,,,0.0,1712535398.0,1712535403.0,5.0,,0.0,5.0,5.0,,,,,poseidon,local,poseidon-submit,pegasus::rc-client,/mnt/poseidon-data/poseidon/pegasus-5.1.0panorama/bin/pegasus-rc-client,"-n pegasus::rc-client -N null -R local  -L pycbc-inference -T 2024-03-26T22:56:52+00:00 /home/poseidon/pegasus-5.1.0panorama/bin/pegasus-rc-client --prefix pegasus.catalog.replica.output --conf /mnt/poseidon-data/poseidon/workflows/pycbc/inference/poseidon/submit/poseidon/pegasus/pycbc-inference/run0357/pegasus.2368784540456900664.properties -v --meta /mnt/poseidon-data/poseidon/workflows/pycbc/inference/poseidon/submit/poseidon/pegasus/pycbc-inference/run0357/00/00/plot_prior_ID6_ID0000006.meta,/mnt/poseidon-data/poseidon/workflows/pycbc/inference/poseidon/submit/poseidon/pegasus/pycbc-inference/run0357/00/00/page_versioning_ID8_ID0000008.meta,/mnt/poseidon-data/poseidon/workflows/pycbc/inference/poseidon/submit/poseidon/pegasus/pycbc-inference/run0357/00/00/inference_ID1_ID0000001.meta --insert /mnt/poseidon-data/poseidon/workflows/pycbc/inference/poseidon/submit/poseidon/pegasus/pycbc-inference/run0357/00/00/register_condorpool_0_0.in",2.8,0,0,,,,,,,,,
stage_out_local_condorpool_1_0,None,transfer,0,1712535808.0,,,1712535813.0,,,0.0,1712535813.0,1712535823.0,1712535813.0,1712535817.0,85979105.0,1712535823.0,1712535828.0,5.0,,0.0,10.0,5.0,,,4.0,346682907.0,poseidon,local,poseidon-submit,pegasus::transfer,/mnt/poseidon-data/poseidon/pegasus-5.1.0panorama/bin/pegasus-transfer,/home/poseidon/pegasus-5.1.0panorama/bin/../bin/pegasus-kickstart  -n pegasus::transfer -N null -i - -R local  -L pycbc-inference -T 2024-03-26T22:56:52+00:00 /home/poseidon/pegasus-5.1.0panorama/bin/../bin/pegasus-transfer  --threads 2,1.3,0,0,,,,,,,,,
plot_posterior_summary_ID4_ID0000004,hdd_5,compute,0,1712535808.0,,,1712535813.0,1712535814.0,1712535868.0,62234175.3,1712535813.0,1712536519.0,1712536508.0,1712536511.0,20329.0,1712536519.0,1712536524.0,5.0,,0.0,706.0,5.0,54.0,1726374375.0,3.0,66985.0,poseidon,condorpool,poseidon-worker-1-container-44-47,plot_posterior_summary_ID4,/usr/local/bin/pycbc_inference_plot_posterior,,4.2,0,0,,,,,,,,,
table_summary_ID3_ID0000003,hdd_5,compute,0,1712535808.0,,,1712535813.0,1712535814.0,1712535836.0,152144050.1,1712535813.0,1712536174.0,1712536161.0,1712536164.0,1022.0,1712536174.0,1712536179.0,5.0,,0.0,361.0,5.0,22.0,1726371291.0,3.0,3214.0,poseidon,condorpool,poseidon-worker-2-container-40-43,table_summary_ID3,/usr/local/bin/pycbc_inference_table_summary,,2.8,0,0,,,,,,,,,
plot_posterior_ID5_ID0000005,hdd_5,compute,0,1712535808.0,,,1712535813.0,1712535814.0,1712535884.0,39226642.9,1712535813.0,1712536519.0,1712536508.0,1712536511.0,43780.0,1712536519.0,1712536524.0,5.0,,0.0,706.0,5.0,70.0,1726374375.0,3.0,144709.0,poseidon,condorpool,poseidon-worker-1-container-44-47,plot_posterior_ID5,/usr/local/bin/pycbc_inference_plot_posterior,,5.6,0,0,0.0,36699371.0,63083.0,8641.0,34.0,3.4,1.4,3669937.1,6308.3
register_condorpool_1_0,None,auxiliary,0,1712535828.0,,,1712535833.0,,,0.0,1712535833.0,1712535838.0,,,0.0,1712535838.0,1712535843.0,5.0,,0.0,5.0,5.0,,,,,poseidon,local,poseidon-submit,pegasus::rc-client,/mnt/poseidon-data/poseidon/pegasus-5.1.0panorama/bin/pegasus-rc-client,"-n pegasus::rc-client -N null -R local  -L pycbc-inference -T 2024-03-26T22:56:52+00:00 /home/poseidon/pegasus-5.1.0panorama/bin/pegasus-rc-client --prefix pegasus.catalog.replica.output --conf /mnt/poseidon-data/poseidon/workflows/pycbc/inference/poseidon/submit/poseidon/pegasus/pycbc-inference/run0357/pegasus.2368784540456900664.properties -v --meta /mnt/poseidon-data/poseidon/workflows/pycbc/inference/poseidon/submit/poseidon/pegasus/pycbc-inference/run0357/00/00/plot_spectrum_ID7_ID0000007.meta,/mnt/poseidon-data/poseidon/workflows/pycbc/inference/poseidon/submit/poseidon/pegasus/pycbc-inference/run0357/00/00/extract_posterior_ID2_ID0000002.meta --insert /mnt/poseidon-data/poseidon/workflows/pycbc/inference/poseidon/submit/poseidon/pegasus/pycbc-inference/run0357/00/00/register_condorpool_1_0.in",2.8,0,0,,,,,,,,,
results_page_ID9_ID0000009,hdd_5,compute,0,1712536524.0,,,1712536529.0,1712536531.0,1712536539.0,164497621.0,1712536530.0,1712536559.0,,,0.0,1712536559.0,1712536564.0,5.0,,1.0,29.0,5.0,8.0,1379880960.0,,,poseidon,condorpool,poseidon-worker-1-container-44-47,results_page_ID9,/usr/local/bin/pycbc_make_html_page,,12.5,0,0,0.0,37475250.0,6279492.0,10704.0,413.0,8.2,1.6,1873762.5,313974.6
stage_out_local_condorpool_2_0,None,transfer,0,1712536524.0,,,1712536529.0,,,0.0,1712536529.0,1712536539.0,1712536530.0,1712536534.0,53368.0,1712536539.0,1712536544.0,5.0,,0.0,10.0,5.0,,,4.0,214908.0,poseidon,local,poseidon-submit,pegasus::transfer,/mnt/poseidon-data/poseidon/pegasus-5.1.0panorama/bin/pegasus-transfer,/home/poseidon/pegasus-5.1.0panorama/bin/../bin/pegasus-kickstart  -n pegasus::transfer -N null -i - -R local  -L pycbc-inference -T 2024-03-26T22:56:52+00:00 /home/poseidon/pegasus-5.1.0panorama/bin/../bin/pegasus-transfer  --threads 2,0.5,0,0,,,,,,,,,
register_condorpool_2_0,None,auxiliary,0,1712536544.0,,,1712536549.0,,,0.0,1712536549.0,1712536554.0,,,0.0,1712536554.0,1712536559.0,5.0,,0.0,5.0,5.0,,,,,poseidon,local,poseidon-submit,pegasus::rc-client,/mnt/poseidon-data/poseidon/pegasus-5.1.0panorama/bin/pegasus-rc-client,"-n pegasus::rc-client -N null -R local  -L pycbc-inference -T 2024-03-26T22:56:52+00:00 /home/poseidon/pegasus-5.1.0panorama/bin/pegasus-rc-client --prefix pegasus.catalog.replica.output --conf /mnt/poseidon-data/poseidon/workflows/pycbc/inference/poseidon/submit/poseidon/pegasus/pycbc-inference/run0357/pegasus.2368784540456900664.properties -v --meta /mnt/poseidon-data/poseidon/workflows/pycbc/inference/poseidon/submit/poseidon/pegasus/pycbc-inference/run0357/00/00/table_summary_ID3_ID0000003.meta,/mnt/poseidon-data/poseidon/workflows/pycbc/inference/poseidon/submit/poseidon/pegasus/pycbc-inference/run0357/00/00/plot_posterior_summary_ID4_ID0000004.meta,/mnt/poseidon-data/poseidon/workflows/pycbc/inference/poseidon/submit/poseidon/pegasus/pycbc-inference/run0357/00/00/plot_posterior_ID5_ID0000005.meta --insert /mnt/poseidon-data/poseidon/workflows/pycbc/inference/poseidon/submit/poseidon/pegasus/pycbc-inference/run0357/00/00/register_condorpool_2_0.in",2.8,0,0,,,,,,,,,
cleanup_pycbc-inference_0_condorpool,None,auxiliary,0,1712536564.0,,,1712536569.0,,,0.0,1712536569.0,1712536579.0,,,0.0,1712536579.0,1712536584.0,5.0,,0.0,10.0,5.0,,,,,poseidon,local,poseidon-submit,pegasus::cleanup,/mnt/poseidon-data/poseidon/pegasus-5.1.0panorama/bin/pegasus-transfer,pegasus-kickstart  -n pegasus::cleanup -N null -i - -R local  -L pycbc-inference -T 2024-03-26T22:56:52+00:00 pegasus-transfer,0.3,0,0,,,,,,,,,
