,anomaly_type,type,is_clustered,ready,pre_script_start,pre_script_end,submit,stage_in_start,stage_in_end,stage_in_effective_bytes_per_sec,execute_start,execute_end,stage_out_start,stage_out_end,stage_out_effective_bytes_per_sec,post_script_start,post_script_end,wms_delay,pre_script_delay,queue_delay,runtime,post_script_delay,stage_in_delay,stage_in_bytes,stage_out_delay,stage_out_bytes,kickstart_user,kickstart_site,kickstart_hostname,kickstart_transformations,kickstart_executables,kickstart_executables_argv,kickstart_executables_cpu_time,kickstart_status,kickstart_executables_exitcode,kickstart_online_iowait,kickstart_online_bytes_read,kickstart_online_bytes_written,kickstart_online_read_system_calls,kickstart_online_write_system_calls,kickstart_online_utime,kickstart_online_stime,kickstart_online_bytes_read_per_second,kickstart_online_bytes_written_per_second
create_dir_pycbc-inference_0_condorpool,None,auxiliary,0,1712521376.0,,,1712521377.0,,,0.0,1712521381.0,1712521387.0,,,0.0,1712521387.0,1712521392.0,1.0,,4.0,6.0,5.0,,,,,poseidon,local,poseidon-submit,pegasus::dirmanager,/mnt/poseidon-data/poseidon/pegasus-5.1.0panorama/bin/pegasus-transfer,pegasus-kickstart  -n pegasus::dirmanager -N null -i - -R local  -L pycbc-inference -T 2024-03-26T22:56:52+00:00 pegasus-transfer,0.3,0,0,,,,,,,,,
inference_ID1_ID0000001,None,compute,0,1712521392.0,,,1712521397.0,1712521416.0,1712521434.0,138852843.6,1712521415.0,1712521512.0,1712521496.0,1712521502.0,56288984.0,1712521512.0,1712521517.0,5.0,,18.0,97.0,5.0,18.0,1564500734.0,6.0,346499403.0,poseidon,condorpool,poseidon-worker-2-container-44-47,inference_ID1,/usr/local/bin/pycbc_inference,,58.1,0,0,0.0,1533194751.0,724776725.0,52763.0,22719.0,52.0,4.8,13938134.1,6588879.3
page_versioning_ID8_ID0000008,None,compute,0,1712521392.0,,,1712521397.0,1712521416.0,1712521424.0,171580755.0,1712521415.0,1712521457.0,1712521444.0,1712521447.0,1670.0,1712521457.0,1712521462.0,5.0,,18.0,42.0,5.0,8.0,1379880960.0,3.0,5344.0,poseidon,condorpool,poseidon-worker-1-container-44-47,page_versioning_ID8,/usr/local/bin/pycbc_page_versioning,,13.9,0,0,0.0,198511038.0,234791.0,34208.0,195.0,1.7,1.3,9925551.9,11739.5
plot_prior_ID6_ID0000006,None,compute,0,1712521392.0,,,1712521397.0,1712521416.0,1712521432.0,129013709.0,1712521415.0,1712521457.0,1712521447.0,1712521450.0,43361.0,1712521457.0,1712521462.0,5.0,,18.0,42.0,5.0,16.0,1379884044.0,3.0,135638.0,poseidon,condorpool,poseidon-worker-2-container-40-43,plot_prior_ID6,/usr/local/bin/pycbc_inference_plot_prior,,8.9,0,0,0.1,36212450.0,63083.0,8332.0,34.0,3.6,1.2,3621245.0,6308.3
extract_posterior_ID2_ID0000002,None,compute,0,1712521517.0,,,1712521522.0,1712521524.0,1712521541.0,143437750.8,1712521523.0,1712521567.0,1712521552.0,1712521558.0,56818149.0,1712521567.0,1712521572.0,5.0,,1.0,44.0,5.0,17.0,1726380363.0,6.0,346498755.0,poseidon,condorpool,poseidon-worker-2-container-44-47,extract_posterior_ID2,/usr/local/bin/pycbc_inference_extract_samples,,2.6,0,0,,,,,,,,,
plot_spectrum_ID7_ID0000007,None,compute,0,1712521517.0,,,1712521522.0,1712521524.0,1712521541.0,149242530.2,1712521523.0,1712521562.0,1712521551.0,1712521554.0,60094.0,1712521562.0,1712521567.0,5.0,,1.0,39.0,5.0,17.0,1726380363.0,3.0,192576.0,poseidon,condorpool,poseidon-worker-1-container-44-47,plot_spectrum_ID7,/usr/local/bin/pycbc_plot_psd_file,,3.7,0,0,,,,,,,,,
stage_out_local_condorpool_0_0,None,transfer,0,1712521517.0,,,1712521522.0,,,0.0,1712521522.0,1712521532.0,1712521523.0,1712521527.0,85967273.0,1712521532.0,1712521537.0,5.0,,0.0,10.0,5.0,,,4.0,346640385.0,poseidon,local,poseidon-submit,pegasus::transfer,/mnt/poseidon-data/poseidon/pegasus-5.1.0panorama/bin/pegasus-transfer,/home/poseidon/pegasus-5.1.0panorama/bin/../bin/pegasus-kickstart  -n pegasus::transfer -N null -i - -R local  -L pycbc-inference -T 2024-03-26T22:56:52+00:00 /home/poseidon/pegasus-5.1.0panorama/bin/../bin/pegasus-transfer  --threads 2,1.4,0,0,,,,,,,,,
register_condorpool_0_0,None,auxiliary,0,1712521537.0,,,1712521542.0,,,0.0,1712521542.0,1712521547.0,,,0.0,1712521547.0,1712521552.0,5.0,,0.0,5.0,5.0,,,,,poseidon,local,poseidon-submit,pegasus::rc-client,/mnt/poseidon-data/poseidon/pegasus-5.1.0panorama/bin/pegasus-rc-client,"-n pegasus::rc-client -N null -R local  -L pycbc-inference -T 2024-03-26T22:56:52+00:00 /home/poseidon/pegasus-5.1.0panorama/bin/pegasus-rc-client --prefix pegasus.catalog.replica.output --conf /mnt/poseidon-data/poseidon/workflows/pycbc/inference/poseidon/submit/poseidon/pegasus/pycbc-inference/run0343/pegasus.12082108013173948887.properties -v --meta /mnt/poseidon-data/poseidon/workflows/pycbc/inference/poseidon/submit/poseidon/pegasus/pycbc-inference/run0343/00/00/page_versioning_ID8_ID0000008.meta,/mnt/poseidon-data/poseidon/workflows/pycbc/inference/poseidon/submit/poseidon/pegasus/pycbc-inference/run0343/00/00/inference_ID1_ID0000001.meta,/mnt/poseidon-data/poseidon/workflows/pycbc/inference/poseidon/submit/poseidon/pegasus/pycbc-inference/run0343/00/00/plot_prior_ID6_ID0000006.meta --insert /mnt/poseidon-data/poseidon/workflows/pycbc/inference/poseidon/submit/poseidon/pegasus/pycbc-inference/run0343/00/00/register_condorpool_0_0.in",2.8,0,0,,,,,,,,,
stage_out_local_condorpool_1_0,None,transfer,0,1712521572.0,,,1712521577.0,,,0.0,1712521577.0,1712521587.0,1712521578.0,1712521582.0,85957987.0,1712521587.0,1712521592.0,5.0,,0.0,10.0,5.0,,,4.0,346691331.0,poseidon,local,poseidon-submit,pegasus::transfer,/mnt/poseidon-data/poseidon/pegasus-5.1.0panorama/bin/pegasus-transfer,/home/poseidon/pegasus-5.1.0panorama/bin/../bin/pegasus-kickstart  -n pegasus::transfer -N null -i - -R local  -L pycbc-inference -T 2024-03-26T22:56:52+00:00 /home/poseidon/pegasus-5.1.0panorama/bin/../bin/pegasus-transfer  --threads 2,1.4,0,0,,,,,,,,,
plot_posterior_summary_ID4_ID0000004,None,compute,0,1712521572.0,,,1712521577.0,1712521579.0,1712521596.0,142956985.4,1712521578.0,1712521618.0,1712521606.0,1712521609.0,22224.0,1712521618.0,1712521623.0,5.0,,1.0,40.0,5.0,17.0,1726382799.0,3.0,68790.0,poseidon,condorpool,poseidon-worker-2-container-44-47,plot_posterior_summary_ID4,/usr/local/bin/pycbc_inference_plot_posterior,,3.8,0,0,,,,,,,,,
