,anomaly_type,type,is_clustered,ready,pre_script_start,pre_script_end,submit,stage_in_start,stage_in_end,stage_in_effective_bytes_per_sec,execute_start,execute_end,stage_out_start,stage_out_end,stage_out_effective_bytes_per_sec,post_script_start,post_script_end,wms_delay,pre_script_delay,queue_delay,runtime,post_script_delay,stage_in_delay,stage_in_bytes,stage_out_delay,stage_out_bytes,kickstart_user,kickstart_site,kickstart_hostname,kickstart_transformations,kickstart_executables,kickstart_executables_argv,kickstart_executables_cpu_time,kickstart_status,kickstart_executables_exitcode,kickstart_online_iowait,kickstart_online_bytes_read,kickstart_online_bytes_written,kickstart_online_read_system_calls,kickstart_online_write_system_calls,kickstart_online_utime,kickstart_online_stime,kickstart_online_bytes_read_per_second,kickstart_online_bytes_written_per_second
create_dir_pycbc-inference_0_condorpool,None,auxiliary,0,1712594531.0,,,1712594532.0,,,0.0,1712594536.0,1712594542.0,,,0.0,1712594542.0,1712594547.0,1.0,,4.0,6.0,5.0,,,,,poseidon,local,poseidon-submit,pegasus::dirmanager,/mnt/poseidon-data/poseidon/pegasus-5.1.0panorama/bin/pegasus-transfer,pegasus-kickstart  -n pegasus::dirmanager -N null -i - -R local  -L pycbc-inference -T 2024-03-26T22:56:52+00:00 pegasus-transfer,0.2,0,0,,,,,,,,,
inference_ID1_ID0000001,hdd_5,compute,0,1712594547.0,,,1712594552.0,1712594573.0,1712594593.0,140411481.0,1712594572.0,1712594969.0,1712594955.0,1712594961.0,56211600.0,1712594969.0,1712594974.0,5.0,,20.0,397.0,5.0,20.0,1564500734.0,6.0,346490171.0,poseidon,condorpool,poseidon-worker-2-container-40-43,inference_ID1,/usr/local/bin/pycbc_inference,,56.7,0,0,0.1,1532529977.0,724106649.0,51253.0,21937.0,47.3,4.3,13932090.7,6582787.7
page_versioning_ID8_ID0000008,None,compute,0,1712594547.0,,,1712594552.0,1712594573.0,1712594581.0,171718726.0,1712594572.0,1712594964.0,1712594955.0,1712594958.0,1680.0,1712594964.0,1712594969.0,5.0,,20.0,392.0,5.0,8.0,1379880960.0,3.0,5344.0,poseidon,condorpool,poseidon-worker-2-container-32-35,page_versioning_ID8,/usr/local/bin/pycbc_page_versioning,,14.7,0,0,0.0,208705215.0,263165.0,36366.0,221.0,2.1,1.5,10435260.8,13158.2
plot_prior_ID6_ID0000006,hdd_5,compute,0,1712594547.0,,,1712594552.0,1712594573.0,1712594589.0,135603221.4,1712594572.0,1712594964.0,1712594955.0,1712594958.0,41929.0,1712594964.0,1712594969.0,5.0,,20.0,392.0,5.0,16.0,1379884044.0,3.0,134611.0,poseidon,condorpool,poseidon-worker-2-container-44-47,plot_prior_ID6,/usr/local/bin/pycbc_inference_plot_prior,,9.3,0,0,0.0,36030390.0,63083.0,8196.0,34.0,3.3,1.5,3603039.0,6308.3
extract_posterior_ID2_ID0000002,None,compute,0,1712594974.0,,,1712594979.0,1712594980.0,1712594998.0,143121314.4,1712594980.0,1712595340.0,1712595324.0,1712595331.0,56313698.0,1712595340.0,1712595345.0,5.0,,1.0,360.0,5.0,18.0,1726371131.0,7.0,346490915.0,poseidon,condorpool,poseidon-worker-2-container-32-35,extract_posterior_ID2,/usr/local/bin/pycbc_inference_extract_samples,,2.6,0,0,,,,,,,,,
plot_spectrum_ID7_ID0000007,hdd_5,compute,0,1712594974.0,,,1712594979.0,1712594980.0,1712594999.0,143801848.7,1712594980.0,1712595335.0,1712595324.0,1712595328.0,59988.0,1712595335.0,1712595340.0,5.0,,1.0,355.0,5.0,19.0,1726371131.0,4.0,192576.0,poseidon,condorpool,poseidon-worker-2-container-40-43,plot_spectrum_ID7,/usr/local/bin/pycbc_plot_psd_file,,4.0,0,0,,,,,,,,,
stage_out_local_condorpool_0_0,None,transfer,0,1712594974.0,,,1712594979.0,,,0.0,1712594979.0,1712594989.0,1712594979.0,1712594983.0,86077061.0,1712594989.0,1712594994.0,5.0,,0.0,10.0,5.0,,,4.0,346630126.0,poseidon,local,poseidon-submit,pegasus::transfer,/mnt/poseidon-data/poseidon/pegasus-5.1.0panorama/bin/pegasus-transfer,/home/poseidon/pegasus-5.1.0panorama/bin/../bin/pegasus-kickstart  -n pegasus::transfer -N null -i - -R local  -L pycbc-inference -T 2024-03-26T22:56:52+00:00 /home/poseidon/pegasus-5.1.0panorama/bin/../bin/pegasus-transfer  --threads 2,1.4,0,0,,,,,,,,,
register_condorpool_0_0,None,auxiliary,0,1712594994.0,,,1712594999.0,,,0.0,1712594999.0,1712595004.0,,,0.0,1712595004.0,1712595009.0,5.0,,0.0,5.0,5.0,,,,,poseidon,local,poseidon-submit,pegasus::rc-client,/mnt/poseidon-data/poseidon/pegasus-5.1.0panorama/bin/pegasus-rc-client,"-n pegasus::rc-client -N null -R local  -L pycbc-inference -T 2024-03-26T22:56:52+00:00 /home/poseidon/pegasus-5.1.0panorama/bin/pegasus-rc-client --prefix pegasus.catalog.replica.output --conf /mnt/poseidon-data/poseidon/workflows/pycbc/inference/poseidon/submit/poseidon/pegasus/pycbc-inference/run0394/pegasus.5618152898941817739.properties -v --meta /mnt/poseidon-data/poseidon/workflows/pycbc/inference/poseidon/submit/poseidon/pegasus/pycbc-inference/run0394/00/00/plot_prior_ID6_ID0000006.meta,/mnt/poseidon-data/poseidon/workflows/pycbc/inference/poseidon/submit/poseidon/pegasus/pycbc-inference/run0394/00/00/page_versioning_ID8_ID0000008.meta,/mnt/poseidon-data/poseidon/workflows/pycbc/inference/poseidon/submit/poseidon/pegasus/pycbc-inference/run0394/00/00/inference_ID1_ID0000001.meta --insert /mnt/poseidon-data/poseidon/workflows/pycbc/inference/poseidon/submit/poseidon/pegasus/pycbc-inference/run0394/00/00/register_condorpool_0_0.in",2.8,0,0,,,,,,,,,
stage_out_local_condorpool_1_0,None,transfer,0,1712595345.0,,,1712595350.0,,,0.0,1712595350.0,1712595360.0,1712595350.0,1712595354.0,86054379.0,1712595360.0,1712595365.0,5.0,,0.0,10.0,5.0,,,4.0,346683491.0,poseidon,local,poseidon-submit,pegasus::transfer,/mnt/poseidon-data/poseidon/pegasus-5.1.0panorama/bin/pegasus-transfer,/home/poseidon/pegasus-5.1.0panorama/bin/../bin/pegasus-kickstart  -n pegasus::transfer -N null -i - -R local  -L pycbc-inference -T 2024-03-26T22:56:52+00:00 /home/poseidon/pegasus-5.1.0panorama/bin/../bin/pegasus-transfer  --threads 2,1.3,0,0,,,,,,,,,
plot_posterior_summary_ID4_ID0000004,None,compute,0,1712595345.0,,,1712595350.0,1712595351.0,1712595369.0,142215802.0,1712595351.0,1712596055.0,1712596041.0,1712596045.0,21520.0,1712596055.0,1712596060.0,5.0,,1.0,704.0,5.0,18.0,1726374959.0,4.0,68675.0,poseidon,condorpool,poseidon-worker-2-container-32-35,plot_posterior_summary_ID4,/usr/local/bin/pycbc_inference_plot_posterior,,3.8,0,0,,,,,,,,,
