,anomaly_type,type,is_clustered,ready,pre_script_start,pre_script_end,submit,stage_in_start,stage_in_end,stage_in_effective_bytes_per_sec,execute_start,execute_end,stage_out_start,stage_out_end,stage_out_effective_bytes_per_sec,post_script_start,post_script_end,wms_delay,pre_script_delay,queue_delay,runtime,post_script_delay,stage_in_delay,stage_in_bytes,stage_out_delay,stage_out_bytes,kickstart_user,kickstart_site,kickstart_hostname,kickstart_transformations,kickstart_executables,kickstart_executables_argv,kickstart_executables_cpu_time,kickstart_status,kickstart_executables_exitcode,kickstart_online_iowait,kickstart_online_bytes_read,kickstart_online_bytes_written,kickstart_online_read_system_calls,kickstart_online_write_system_calls,kickstart_online_utime,kickstart_online_stime,kickstart_online_bytes_read_per_second,kickstart_online_bytes_written_per_second
create_dir_pycbc-inference_0_condorpool,None,auxiliary,0,1712414705.0,,,1712414706.0,,,0.0,1712414711.0,1712414721.0,,,0.0,1712414721.0,1712414726.0,1.0,,5.0,10.0,5.0,,,,,poseidon,local,poseidon-submit,pegasus::dirmanager,/mnt/poseidon-data/poseidon/pegasus-5.1.0panorama/bin/pegasus-transfer,pegasus-kickstart  -n pegasus::dirmanager -N null -i - -R local  -L pycbc-inference -T 2024-03-26T22:56:52+00:00 pegasus-transfer,0.3,0,0,,,,,,,,,
inference_ID1_ID0000001,cpu_2,compute,0,1712414726.0,,,1712414731.0,1712414734.0,1712414751.0,138687410.0,1712414733.0,1712414831.0,1712414816.0,1712414822.0,56469301.0,1712414831.0,1712414836.0,5.0,,2.0,98.0,5.0,17.0,1564500734.0,6.0,346466011.0,poseidon,condorpool,poseidon-worker-1-container-40-43,inference_ID1,/usr/local/bin/pycbc_inference,,57.6,0,0,0.0,1532234011.0,723817332.0,50198.0,21612.0,48.8,4.4,13929400.1,6580157.6
page_versioning_ID8_ID0000008,cpu_2,compute,0,1712414726.0,,,1712414731.0,1712414734.0,1712414742.0,171652686.0,1712414733.0,1712414771.0,1712414762.0,1712414765.0,1700.0,1712414771.0,1712414776.0,5.0,,2.0,38.0,5.0,8.0,1379880960.0,3.0,5344.0,poseidon,condorpool,poseidon-worker-1-container-28-31,page_versioning_ID8,/usr/local/bin/pycbc_page_versioning,,14.0,0,0,0.1,197951463.0,234791.0,34126.0,195.0,1.5,1.3,9897573.2,11739.5
plot_prior_ID6_ID0000006,None,compute,0,1712414726.0,,,1712414731.0,1712414734.0,1712414749.0,134898329.7,1712414733.0,1712414776.0,1712414764.0,1712414767.0,42814.0,1712414776.0,1712414781.0,5.0,,2.0,43.0,5.0,15.0,1379884044.0,3.0,132977.0,poseidon,condorpool,poseidon-worker-2-container-40-43,plot_prior_ID6,/usr/local/bin/pycbc_inference_plot_prior,,8.9,0,0,0.1,36215178.0,63083.0,8333.0,34.0,3.6,1.3,3621517.8,6308.3
extract_posterior_ID2_ID0000002,cpu_2,compute,0,1712414836.0,,,1712414841.0,1712414843.0,1712414860.0,142748913.6,1712414842.0,1712414886.0,1712414870.0,1712414877.0,57250126.0,1712414886.0,1712414891.0,5.0,,1.0,44.0,5.0,17.0,1726346971.0,7.0,346465387.0,poseidon,condorpool,poseidon-worker-1-container-40-43,extract_posterior_ID2,/usr/local/bin/pycbc_inference_extract_samples,,2.4,0,0,,,,,,,,,
plot_spectrum_ID7_ID0000007,cpu_2,compute,0,1712414836.0,,,1712414841.0,1712414843.0,1712414860.0,150645167.8,1712414842.0,1712414881.0,1712414870.0,1712414873.0,60591.0,1712414881.0,1712414886.0,5.0,,1.0,39.0,5.0,17.0,1726346971.0,3.0,192576.0,poseidon,condorpool,poseidon-worker-1-container-28-31,plot_spectrum_ID7,/usr/local/bin/pycbc_plot_psd_file,,3.7,0,0,,,,,,,,,
stage_out_local_condorpool_0_0,None,transfer,0,1712414836.0,,,1712414841.0,,,0.0,1712414841.0,1712414851.0,1712414842.0,1712414846.0,85909582.0,1712414851.0,1712414856.0,5.0,,0.0,10.0,5.0,,,4.0,346604332.0,poseidon,local,poseidon-submit,pegasus::transfer,/mnt/poseidon-data/poseidon/pegasus-5.1.0panorama/bin/pegasus-transfer,/home/poseidon/pegasus-5.1.0panorama/bin/../bin/pegasus-kickstart  -n pegasus::transfer -N null -i - -R local  -L pycbc-inference -T 2024-03-26T22:56:52+00:00 /home/poseidon/pegasus-5.1.0panorama/bin/../bin/pegasus-transfer  --threads 2,1.3,0,0,,,,,,,,,
register_condorpool_0_0,None,auxiliary,0,1712414856.0,,,1712414861.0,,,0.0,1712414861.0,1712414866.0,,,0.0,1712414866.0,1712414871.0,5.0,,0.0,5.0,5.0,,,,,poseidon,local,poseidon-submit,pegasus::rc-client,/mnt/poseidon-data/poseidon/pegasus-5.1.0panorama/bin/pegasus-rc-client,"-n pegasus::rc-client -N null -R local  -L pycbc-inference -T 2024-03-26T22:56:52+00:00 /home/poseidon/pegasus-5.1.0panorama/bin/pegasus-rc-client --prefix pegasus.catalog.replica.output --conf /mnt/poseidon-data/poseidon/workflows/pycbc/inference/poseidon/submit/poseidon/pegasus/pycbc-inference/run0140/pegasus.8622460375507192766.properties -v --meta /mnt/poseidon-data/poseidon/workflows/pycbc/inference/poseidon/submit/poseidon/pegasus/pycbc-inference/run0140/00/00/plot_prior_ID6_ID0000006.meta,/mnt/poseidon-data/poseidon/workflows/pycbc/inference/poseidon/submit/poseidon/pegasus/pycbc-inference/run0140/00/00/page_versioning_ID8_ID0000008.meta,/mnt/poseidon-data/poseidon/workflows/pycbc/inference/poseidon/submit/poseidon/pegasus/pycbc-inference/run0140/00/00/inference_ID1_ID0000001.meta --insert /mnt/poseidon-data/poseidon/workflows/pycbc/inference/poseidon/submit/poseidon/pegasus/pycbc-inference/run0140/00/00/register_condorpool_0_0.in",2.8,0,0,,,,,,,,,
stage_out_local_condorpool_1_0,None,transfer,0,1712414891.0,,,1712414896.0,,,0.0,1712414896.0,1712414906.0,1712414896.0,1712414900.0,85921520.0,1712414906.0,1712414911.0,5.0,,0.0,10.0,5.0,,,4.0,346657963.0,poseidon,local,poseidon-submit,pegasus::transfer,/mnt/poseidon-data/poseidon/pegasus-5.1.0panorama/bin/pegasus-transfer,/home/poseidon/pegasus-5.1.0panorama/bin/../bin/pegasus-kickstart  -n pegasus::transfer -N null -i - -R local  -L pycbc-inference -T 2024-03-26T22:56:52+00:00 /home/poseidon/pegasus-5.1.0panorama/bin/../bin/pegasus-transfer  --threads 2,1.3,0,0,,,,,,,,,
plot_posterior_summary_ID4_ID0000004,cpu_2,compute,0,1712414891.0,,,1712414896.0,1712414898.0,1712414916.0,142007342.8,1712414897.0,1712414936.0,1712414926.0,1712414929.0,21594.0,1712414936.0,1712414941.0,5.0,,1.0,39.0,5.0,18.0,1726349431.0,3.0,66811.0,poseidon,condorpool,poseidon-worker-1-container-40-43,plot_posterior_summary_ID4,/usr/local/bin/pycbc_inference_plot_posterior,,4.0,0,0,,,,,,,,,
