,anomaly_type,type,is_clustered,ready,pre_script_start,pre_script_end,submit,stage_in_start,stage_in_end,stage_in_effective_bytes_per_sec,execute_start,execute_end,stage_out_start,stage_out_end,stage_out_effective_bytes_per_sec,post_script_start,post_script_end,wms_delay,pre_script_delay,queue_delay,runtime,post_script_delay,stage_in_delay,stage_in_bytes,stage_out_delay,stage_out_bytes,kickstart_user,kickstart_site,kickstart_hostname,kickstart_transformations,kickstart_executables,kickstart_executables_argv,kickstart_executables_cpu_time,kickstart_status,kickstart_executables_exitcode,kickstart_online_iowait,kickstart_online_bytes_read,kickstart_online_bytes_written,kickstart_online_read_system_calls,kickstart_online_write_system_calls,kickstart_online_utime,kickstart_online_stime,kickstart_online_bytes_read_per_second,kickstart_online_bytes_written_per_second
create_dir_somospie_0_condorpool,None,auxiliary,0,1711758595.0,,,1711758596.0,,,0.0,1711758600.0,1711758606.0,,,0.0,1711758606.0,1711758611.0,1.0,,4.0,6.0,5.0,,,,,poseidon,local,poseidon-submit,pegasus::dirmanager,/mnt/poseidon-data/poseidon/pegasus-5.1.0panorama/bin/pegasus-transfer,pegasus-kickstart  -n pegasus::dirmanager -N null -i - -R local  -L somospie -T 2024-03-27T17:59:14+00:00 pegasus-transfer,0.2,0,0,,,,,,,,,
get_sm_ID0000019,None,compute,0,1711758611.0,,,1711758616.0,1711758635.0,1711758656.0,32442104.3,1711758634.0,1711758676.0,1711758663.0,1711758666.0,271083.0,1711758676.0,1711758681.0,5.0,,18.0,42.0,5.0,21.0,459739344.0,3.0,873152.0,poseidon,condorpool,poseidon-worker-2-container-36-39,get_sm,/srv/get_sm,,1.9,0,0,,,,,,,,,
get_sm_ID0000018,None,compute,0,1711758611.0,,,1711758616.0,1711758635.0,1711758654.0,35756802.0,1711758634.0,1711758671.0,1711758661.0,1711758664.0,217498.0,1711758671.0,1711758676.0,5.0,,18.0,37.0,5.0,19.0,449409643.0,3.0,716593.0,poseidon,condorpool,poseidon-worker-2-container-40-43,get_sm,/srv/get_sm,,1.9,0,0,,,,,,,,,
get_sm_ID0000017,None,compute,0,1711758611.0,,,1711758616.0,1711758635.0,1711758655.0,36030916.3,1711758634.0,1711758671.0,1711758662.0,1711758665.0,188189.0,1711758671.0,1711758676.0,5.0,,18.0,37.0,5.0,20.0,444771924.0,3.0,613264.0,poseidon,condorpool,poseidon-worker-2-container-44-47,get_sm,/srv/get_sm,,1.9,0,0,,,,,,,,,
get_sm_ID0000016,None,compute,0,1711758611.0,,,1711758616.0,1711758635.0,1711758661.0,23494785.8,1711758634.0,1711758681.0,1711758668.0,1711758671.0,172288.0,1711758681.0,1711758686.0,5.0,,18.0,47.0,5.0,26.0,436178789.0,3.0,550490.0,poseidon,condorpool,poseidon-worker-1-container-40-43,get_sm,/srv/get_sm,,1.8,0,0,,,,,,,,,
get_sm_ID0000026,None,compute,0,1711758611.0,,,1711758616.0,1711758635.0,1711758654.0,39916629.2,1711758634.0,1711758671.0,1711758661.0,1711758664.0,186989.0,1711758671.0,1711758676.0,5.0,,18.0,37.0,5.0,19.0,442257808.0,3.0,608523.0,poseidon,condorpool,poseidon-worker-1-container-24-27,get_sm,/srv/get_sm,,1.8,0,0,,,,,,,,,
get_sm_ID0000015,cpu_2,compute,0,1711758611.0,,,1711758616.0,1711758635.0,1711758653.0,41444604.0,1711758634.0,1711758671.0,1711758660.0,1711758664.0,168484.0,1711758671.0,1711758676.0,5.0,,18.0,37.0,5.0,18.0,440090843.0,4.0,551360.0,poseidon,condorpool,poseidon-worker-2-container-12-15,get_sm,/srv/get_sm,,1.8,0,0,,,,,,,,,
merge_ID0000001,None,compute,0,1711758611.0,,,1711758616.0,1711758635.0,1711758656.0,123293953.3,1711758634.0,1711758711.0,1711758689.0,1711758703.0,91298663.0,1711758711.0,1711758716.0,5.0,,18.0,77.0,5.0,21.0,1726068480.0,14.0,1298102725.0,poseidon,condorpool,poseidon-worker-1-container-36-39,merge,/srv/merge,,41.0,0,0,0.0,979786968.0,1295056197.0,10800.0,39558.0,34.8,2.3,48989348.4,64752809.9
get_sm_ID0000024,None,compute,0,1711758611.0,,,1711758616.0,1711758635.0,1711758654.0,39767959.0,1711758634.0,1711758671.0,1711758661.0,1711758664.0,256480.0,1711758671.0,1711758676.0,5.0,,18.0,37.0,5.0,19.0,457521962.0,3.0,830231.0,poseidon,condorpool,poseidon-worker-2-container-24-27,get_sm,/srv/get_sm,,1.9,0,0,,,,,,,,,
get_sm_ID0000023,None,compute,0,1711758611.0,,,1711758616.0,1711758635.0,1711758664.0,22548612.8,1711758634.0,1711758681.0,1711758671.0,1711758674.0,296315.0,1711758681.0,1711758686.0,5.0,,18.0,47.0,5.0,29.0,467398273.0,3.0,943297.0,poseidon,condorpool,poseidon-worker-1-container-20-23,get_sm,/srv/get_sm,,2.0,0,0,,,,,,,,,
