,anomaly_type,type,is_clustered,ready,pre_script_start,pre_script_end,submit,stage_in_start,stage_in_end,stage_in_effective_bytes_per_sec,execute_start,execute_end,stage_out_start,stage_out_end,stage_out_effective_bytes_per_sec,post_script_start,post_script_end,wms_delay,pre_script_delay,queue_delay,runtime,post_script_delay,stage_in_delay,stage_in_bytes,stage_out_delay,stage_out_bytes,kickstart_user,kickstart_site,kickstart_hostname,kickstart_transformations,kickstart_executables,kickstart_executables_argv,kickstart_executables_cpu_time,kickstart_status,kickstart_executables_exitcode,kickstart_online_iowait,kickstart_online_bytes_read,kickstart_online_bytes_written,kickstart_online_read_system_calls,kickstart_online_write_system_calls,kickstart_online_utime,kickstart_online_stime,kickstart_online_bytes_read_per_second,kickstart_online_bytes_written_per_second
create_dir_somospie_0_condorpool,None,auxiliary,0,1711717040.0,,,1711717041.0,,,0.0,1711717045.0,1711717051.0,,,0.0,1711717051.0,1711717056.0,1.0,,4.0,6.0,5.0,,,,,poseidon,local,poseidon-submit,pegasus::dirmanager,/mnt/poseidon-data/poseidon/pegasus-5.1.0panorama/bin/pegasus-transfer,pegasus-kickstart  -n pegasus::dirmanager -N null -i - -R local  -L somospie -T 2024-03-27T17:59:14+00:00 pegasus-transfer,0.3,0,0,,,,,,,,,
get_sm_ID0000020,None,compute,0,1711717056.0,,,1711717061.0,1711717082.0,1711717101.0,41998314.4,1711717081.0,1711717121.0,1711717108.0,1711717111.0,283862.0,1711717121.0,1711717126.0,5.0,,20.0,40.0,5.0,19.0,470635724.0,3.0,945682.0,poseidon,condorpool,poseidon-worker-2-container-40-43,get_sm,/srv/get_sm,,1.9,0,0,,,,,,,,,
get_sm_ID0000021,None,compute,0,1711717056.0,,,1711717061.0,1711717082.0,1711717100.0,42411370.1,1711717081.0,1711717116.0,1711717107.0,1711717111.0,291122.0,1711717116.0,1711717121.0,5.0,,20.0,35.0,5.0,18.0,475840244.0,4.0,951505.0,poseidon,condorpool,poseidon-worker-2-container-0-3,get_sm,/srv/get_sm,,2.0,0,0,,,,,,,,,
get_sm_ID0000022,None,compute,0,1711717056.0,,,1711717061.0,1711717082.0,1711717102.0,37969382.7,1711717081.0,1711717121.0,1711717109.0,1711717112.0,300566.0,1711717121.0,1711717126.0,5.0,,20.0,40.0,5.0,20.0,475800760.0,3.0,952852.0,poseidon,condorpool,poseidon-worker-2-container-36-39,get_sm,/srv/get_sm,,2.0,0,0,,,,,,,,,
get_sm_ID0000023,None,compute,0,1711717056.0,,,1711717061.0,1711717082.0,1711717101.0,41589212.1,1711717081.0,1711717121.0,1711717108.0,1711717111.0,289626.0,1711717121.0,1711717126.0,5.0,,20.0,40.0,5.0,19.0,467398273.0,3.0,943297.0,poseidon,condorpool,poseidon-worker-2-container-44-47,get_sm,/srv/get_sm,,2.0,0,0,,,,,,,,,
get_sm_ID0000024,None,compute,0,1711717056.0,,,1711717061.0,1711717082.0,1711717103.0,31032099.7,1711717081.0,1711717121.0,1711717110.0,1711717113.0,259824.0,1711717121.0,1711717126.0,5.0,,20.0,40.0,5.0,21.0,457521962.0,3.0,830231.0,poseidon,condorpool,poseidon-worker-1-container-44-47,get_sm,/srv/get_sm,,2.0,0,0,,,,,,,,,
get_sm_ID0000025,None,compute,0,1711717056.0,,,1711717061.0,1711717082.0,1711717110.0,21218682.8,1711717081.0,1711717126.0,1711717117.0,1711717120.0,224339.0,1711717126.0,1711717131.0,5.0,,20.0,45.0,5.0,28.0,447555942.0,3.0,712778.0,poseidon,condorpool,poseidon-worker-1-container-40-43,get_sm,/srv/get_sm,,1.9,0,0,,,,,,,,,
get_sm_ID0000015,None,compute,0,1711717056.0,,,1711717061.0,1711717082.0,1711717100.0,39070103.2,1711717081.0,1711717116.0,1711717107.0,1711717111.0,166484.0,1711717116.0,1711717121.0,5.0,,20.0,35.0,5.0,18.0,440090843.0,4.0,551360.0,poseidon,condorpool,poseidon-worker-1-container-36-39,get_sm,/srv/get_sm,,2.0,0,0,,,,,,,,,
get_sm_ID0000026,None,compute,0,1711717056.0,,,1711717061.0,1711717082.0,1711717102.0,36269582.7,1711717081.0,1711717121.0,1711717109.0,1711717112.0,189948.0,1711717121.0,1711717126.0,5.0,,20.0,40.0,5.0,20.0,442257808.0,3.0,608523.0,poseidon,condorpool,poseidon-worker-1-container-32-35,get_sm,/srv/get_sm,,1.9,0,0,,,,,,,,,
get_sm_ID0000016,None,compute,0,1711717056.0,,,1711717061.0,1711717082.0,1711717100.0,41902013.1,1711717081.0,1711717116.0,1711717107.0,1711717110.0,171188.0,1711717116.0,1711717121.0,5.0,,20.0,35.0,5.0,18.0,436178789.0,3.0,550490.0,poseidon,condorpool,poseidon-worker-1-container-20-23,get_sm,/srv/get_sm,,1.9,0,0,,,,,,,,,
get_sm_ID0000017,None,compute,0,1711717056.0,,,1711717061.0,1711717082.0,1711717105.0,27896499.9,1711717081.0,1711717121.0,1711717112.0,1711717115.0,193959.0,1711717121.0,1711717126.0,5.0,,20.0,40.0,5.0,23.0,444771924.0,3.0,613264.0,poseidon,condorpool,poseidon-worker-2-container-32-35,get_sm,/srv/get_sm,,1.9,0,0,,,,,,,,,
get_sm_ID0000018,None,compute,0,1711717056.0,,,1711717061.0,1711717082.0,1711717100.0,39433704.2,1711717081.0,1711717116.0,1711717108.0,1711717111.0,218786.0,1711717116.0,1711717121.0,5.0,,20.0,35.0,5.0,18.0,449409643.0,3.0,716593.0,poseidon,condorpool,poseidon-worker-1-container-28-31,get_sm,/srv/get_sm,,1.9,0,0,,,,,,,,,
get_sm_ID0000019,None,compute,0,1711717056.0,,,1711717061.0,1711717082.0,1711717108.0,23735834.3,1711717081.0,1711717126.0,1711717115.0,1711717118.0,276446.0,1711717126.0,1711717131.0,5.0,,20.0,45.0,5.0,26.0,459739344.0,3.0,873152.0,poseidon,condorpool,poseidon-worker-2-container-28-31,get_sm,/srv/get_sm,,1.8,0,0,,,,,,,,,
merge_ID0000001,None,compute,0,1711717056.0,,,1711717061.0,1711717082.0,1711717102.0,130401882.3,1711717081.0,1711717156.0,1711717135.0,1711717150.0,91386839.0,1711717156.0,1711717161.0,5.0,,20.0,75.0,5.0,20.0,1726068480.0,15.0,1298102725.0,poseidon,condorpool,poseidon-worker-1-container-16-19,merge,/srv/merge,,41.4,0,0,0.0,979628587.0,1294597442.0,10764.0,39542.0,34.6,2.3,48981429.4,64729872.1
