,anomaly_type,type,is_clustered,ready,pre_script_start,pre_script_end,submit,stage_in_start,stage_in_end,stage_in_effective_bytes_per_sec,execute_start,execute_end,stage_out_start,stage_out_end,stage_out_effective_bytes_per_sec,post_script_start,post_script_end,wms_delay,pre_script_delay,queue_delay,runtime,post_script_delay,stage_in_delay,stage_in_bytes,stage_out_delay,stage_out_bytes,kickstart_user,kickstart_site,kickstart_hostname,kickstart_transformations,kickstart_executables,kickstart_executables_argv,kickstart_executables_cpu_time,kickstart_status,kickstart_executables_exitcode,kickstart_online_iowait,kickstart_online_bytes_read,kickstart_online_bytes_written,kickstart_online_read_system_calls,kickstart_online_write_system_calls,kickstart_online_utime,kickstart_online_stime,kickstart_online_bytes_read_per_second,kickstart_online_bytes_written_per_second
create_dir_somospie_0_condorpool,None,auxiliary,0,1711879680.0,,,1711879681.0,,,0.0,1711879685.0,1711879691.0,,,0.0,1711879691.0,1711879696.0,1.0,,4.0,6.0,5.0,,,,,poseidon,local,poseidon-submit,pegasus::dirmanager,/mnt/poseidon-data/poseidon/pegasus-5.1.0panorama/bin/pegasus-transfer,pegasus-kickstart  -n pegasus::dirmanager -N null -i - -R local  -L somospie -T 2024-03-27T17:59:14+00:00 pegasus-transfer,0.2,0,0,,,,,,,,,
get_sm_ID0000020,None,compute,0,1711879696.0,,,1711879702.0,1711879721.0,1711879740.0,36948998.3,1711879720.0,1711879757.0,1711879747.0,1711879750.0,294290.0,1711879757.0,1711879762.0,6.0,,18.0,37.0,5.0,19.0,470635724.0,3.0,945682.0,poseidon,condorpool,poseidon-worker-1-container-44-47,get_sm,/srv/get_sm,,1.9,0,0,,,,,,,,,
get_sm_ID0000021,None,compute,0,1711879696.0,,,1711879702.0,1711879721.0,1711879743.0,30176332.6,1711879720.0,1711879762.0,1711879750.0,1711879753.0,296976.0,1711879762.0,1711879767.0,6.0,,18.0,42.0,5.0,22.0,475840244.0,3.0,951505.0,poseidon,condorpool,poseidon-worker-2-container-28-31,get_sm,/srv/get_sm,,1.8,0,0,,,,,,,,,
get_sm_ID0000022,None,compute,0,1711879696.0,,,1711879702.0,1711879721.0,1711879740.0,37716966.5,1711879720.0,1711879757.0,1711879747.0,1711879751.0,294225.0,1711879757.0,1711879762.0,6.0,,18.0,37.0,5.0,19.0,475800760.0,4.0,952852.0,poseidon,condorpool,poseidon-worker-2-container-44-47,get_sm,/srv/get_sm,,2.0,0,0,,,,,,,,,
get_sm_ID0000023,cpu_3,compute,0,1711879696.0,,,1711879702.0,1711879721.0,1711879742.0,32776776.9,1711879720.0,1711879762.0,1711879750.0,1711879753.0,289138.0,1711879762.0,1711879767.0,6.0,,18.0,42.0,5.0,21.0,467398273.0,3.0,943297.0,poseidon,condorpool,poseidon-worker-1-container-36-39,get_sm,/srv/get_sm,,1.9,0,0,,,,,,,,,
get_sm_ID0000024,None,compute,0,1711879696.0,,,1711879702.0,1711879721.0,1711879741.0,36256907.7,1711879720.0,1711879757.0,1711879748.0,1711879751.0,251920.0,1711879757.0,1711879762.0,6.0,,18.0,37.0,5.0,20.0,457521962.0,3.0,830231.0,poseidon,condorpool,poseidon-worker-2-container-0-3,get_sm,/srv/get_sm,,1.9,0,0,,,,,,,,,
get_sm_ID0000025,None,compute,0,1711879696.0,,,1711879702.0,1711879721.0,1711879741.0,35698898.3,1711879720.0,1711879757.0,1711879748.0,1711879751.0,217208.0,1711879757.0,1711879762.0,6.0,,18.0,37.0,5.0,20.0,447555942.0,3.0,712778.0,poseidon,condorpool,poseidon-worker-1-container-20-23,get_sm,/srv/get_sm,,1.8,0,0,,,,,,,,,
get_sm_ID0000015,None,compute,0,1711879696.0,,,1711879702.0,1711879721.0,1711879740.0,36316203.3,1711879720.0,1711879757.0,1711879747.0,1711879751.0,169540.0,1711879757.0,1711879762.0,6.0,,18.0,37.0,5.0,19.0,440090843.0,4.0,551360.0,poseidon,condorpool,poseidon-worker-2-container-40-43,get_sm,/srv/get_sm,,2.0,0,0,,,,,,,,,
get_sm_ID0000026,None,compute,0,1711879696.0,,,1711879702.0,1711879721.0,1711879742.0,29472138.2,1711879720.0,1711879762.0,1711879749.0,1711879752.0,189298.0,1711879762.0,1711879767.0,6.0,,18.0,42.0,5.0,21.0,442257808.0,3.0,608523.0,poseidon,condorpool,poseidon-worker-1-container-32-35,get_sm,/srv/get_sm,,2.1,0,0,,,,,,,,,
get_sm_ID0000016,None,compute,0,1711879696.0,,,1711879702.0,1711879721.0,1711879742.0,30739763.7,1711879720.0,1711879762.0,1711879749.0,1711879753.0,171501.0,1711879762.0,1711879767.0,6.0,,18.0,42.0,5.0,21.0,436178789.0,4.0,550490.0,poseidon,condorpool,poseidon-worker-1-container-40-43,get_sm,/srv/get_sm,,1.8,0,0,,,,,,,,,
