,anomaly_type,type,is_clustered,ready,pre_script_start,pre_script_end,submit,stage_in_start,stage_in_end,stage_in_effective_bytes_per_sec,execute_start,execute_end,stage_out_start,stage_out_end,stage_out_effective_bytes_per_sec,post_script_start,post_script_end,wms_delay,pre_script_delay,queue_delay,runtime,post_script_delay,stage_in_delay,stage_in_bytes,stage_out_delay,stage_out_bytes,kickstart_user,kickstart_site,kickstart_hostname,kickstart_transformations,kickstart_executables,kickstart_executables_argv,kickstart_executables_cpu_time,kickstart_status,kickstart_executables_exitcode,kickstart_online_iowait,kickstart_online_bytes_read,kickstart_online_bytes_written,kickstart_online_read_system_calls,kickstart_online_write_system_calls,kickstart_online_utime,kickstart_online_stime,kickstart_online_bytes_read_per_second,kickstart_online_bytes_written_per_second
create_dir_somospie_0_condorpool,None,auxiliary,0,1711661934.0,,,1711661935.0,,,0.0,1711661939.0,1711661945.0,,,0.0,1711661945.0,1711661950.0,1.0,,4.0,6.0,5.0,,,,,poseidon,local,poseidon-submit,pegasus::dirmanager,/mnt/poseidon-data/poseidon/pegasus-5.1.0panorama/bin/pegasus-transfer,pegasus-kickstart  -n pegasus::dirmanager -N null -i - -R local  -L somospie -T 2024-03-27T17:59:14+00:00 pegasus-transfer,0.3,0,0,,,,,,,,,
get_sm_ID0000020,None,compute,0,1711661950.0,,,1711661955.0,1711661966.0,1711661989.0,30237073.8,1711661965.0,1711662005.0,1711661996.0,1711661999.0,292327.0,1711662005.0,1711662010.0,5.0,,10.0,40.0,5.0,23.0,470635724.0,3.0,945682.0,poseidon,condorpool,poseidon-worker-1-container-44-47,get_sm,/srv/get_sm,,1.9,0,0,,,,,,,,,
get_sm_ID0000021,None,compute,0,1711661950.0,,,1711661955.0,1711661966.0,1711661986.0,35941062.2,1711661965.0,1711662005.0,1711661993.0,1711661996.0,295666.0,1711662005.0,1711662010.0,5.0,,10.0,40.0,5.0,20.0,475840244.0,3.0,951505.0,poseidon,condorpool,poseidon-worker-1-container-40-43,get_sm,/srv/get_sm,,1.9,0,0,,,,,,,,,
get_sm_ID0000022,None,compute,0,1711661950.0,,,1711661955.0,1711661966.0,1711661988.0,30303643.1,1711661965.0,1711662005.0,1711661995.0,1711661998.0,296844.0,1711662005.0,1711662010.0,5.0,,10.0,40.0,5.0,22.0,475800760.0,3.0,952852.0,poseidon,condorpool,poseidon-worker-2-container-36-39,get_sm,/srv/get_sm,,1.9,0,0,,,,,,,,,
get_sm_ID0000023,None,compute,0,1711661950.0,,,1711661955.0,1711661966.0,1711661985.0,41313049.0,1711661965.0,1711662005.0,1711661992.0,1711661995.0,291853.0,1711662005.0,1711662010.0,5.0,,10.0,40.0,5.0,19.0,467398273.0,3.0,943297.0,poseidon,condorpool,poseidon-worker-1-container-28-31,get_sm,/srv/get_sm,,2.0,0,0,,,,,,,,,
get_sm_ID0000024,None,compute,0,1711661950.0,,,1711661955.0,1711661966.0,1711661984.0,44718414.2,1711661965.0,1711662000.0,1711661991.0,1711661994.0,252999.0,1711662000.0,1711662005.0,5.0,,10.0,35.0,5.0,18.0,457521962.0,3.0,830231.0,poseidon,condorpool,poseidon-worker-2-container-32-35,get_sm,/srv/get_sm,,2.0,0,0,,,,,,,,,
get_sm_ID0000025,None,compute,0,1711661950.0,,,1711661955.0,1711661966.0,1711661988.0,28835146.3,1711661965.0,1711662005.0,1711661995.0,1711661999.0,220002.0,1711662005.0,1711662010.0,5.0,,10.0,40.0,5.0,22.0,447555942.0,4.0,712778.0,poseidon,condorpool,poseidon-worker-1-container-16-19,get_sm,/srv/get_sm,,1.8,0,0,,,,,,,,,
get_sm_ID0000015,None,compute,0,1711661950.0,,,1711661955.0,1711661966.0,1711661983.0,44132471.6,1711661965.0,1711662000.0,1711661990.0,1711661993.0,167458.0,1711662000.0,1711662005.0,5.0,,10.0,35.0,5.0,17.0,440090843.0,3.0,551360.0,poseidon,condorpool,poseidon-worker-2-container-20-23,get_sm,/srv/get_sm,,1.8,0,0,,,,,,,,,
get_sm_ID0000026,None,compute,0,1711661950.0,,,1711661955.0,1711661966.0,1711661984.0,37389486.7,1711661965.0,1711662000.0,1711661991.0,1711661995.0,189776.0,1711662000.0,1711662005.0,5.0,,10.0,35.0,5.0,18.0,442257808.0,4.0,608523.0,poseidon,condorpool,poseidon-worker-2-container-44-47,get_sm,/srv/get_sm,,1.9,0,0,,,,,,,,,
get_sm_ID0000016,None,compute,0,1711661950.0,,,1711661955.0,1711661966.0,1711661986.0,33834098.3,1711661965.0,1711662005.0,1711661993.0,1711661996.0,172902.0,1711662005.0,1711662010.0,5.0,,10.0,40.0,5.0,20.0,436178789.0,3.0,550490.0,poseidon,condorpool,poseidon-worker-1-container-32-35,get_sm,/srv/get_sm,,1.7,0,0,,,,,,,,,
