,anomaly_type,type,is_clustered,ready,pre_script_start,pre_script_end,submit,stage_in_start,stage_in_end,stage_in_effective_bytes_per_sec,execute_start,execute_end,stage_out_start,stage_out_end,stage_out_effective_bytes_per_sec,post_script_start,post_script_end,wms_delay,pre_script_delay,queue_delay,runtime,post_script_delay,stage_in_delay,stage_in_bytes,stage_out_delay,stage_out_bytes,kickstart_user,kickstart_site,kickstart_hostname,kickstart_transformations,kickstart_executables,kickstart_executables_argv,kickstart_executables_cpu_time,kickstart_status,kickstart_executables_exitcode,kickstart_online_iowait,kickstart_online_bytes_read,kickstart_online_bytes_written,kickstart_online_read_system_calls,kickstart_online_write_system_calls,kickstart_online_utime,kickstart_online_stime,kickstart_online_bytes_read_per_second,kickstart_online_bytes_written_per_second
create_dir_somospie_0_condorpool,None,auxiliary,0,1712126120.0,,,1712126121.0,,,0.0,1712126125.0,1712126131.0,,,0.0,1712126131.0,1712126136.0,1.0,,4.0,6.0,5.0,,,,,poseidon,local,poseidon-submit,pegasus::dirmanager,/mnt/poseidon-data/poseidon/pegasus-5.1.0panorama/bin/pegasus-transfer,pegasus-kickstart  -n pegasus::dirmanager -N null -i - -R local  -L somospie -T 2024-03-27T17:59:14+00:00 pegasus-transfer,0.2,0,0,,,,,,,,,
get_sm_ID0000020,None,compute,0,1712126136.0,,,1712126141.0,1712126153.0,1712126255.0,4091925.5,1712126152.0,1712126291.0,1712126281.0,1712126284.0,289909.0,1712126291.0,1712126296.0,5.0,,11.0,139.0,5.0,102.0,470635724.0,3.0,945682.0,poseidon,condorpool,poseidon-worker-1-container-44-47,get_sm,/srv/get_sm,,2.0,0,0,,,,,,,,,
get_sm_ID0000021,hdd_5,compute,0,1712126136.0,,,1712126141.0,1712126153.0,1712126253.0,39062049.8,1712126152.0,1712126301.0,1712126289.0,1712126292.0,291731.0,1712126301.0,1712126306.0,5.0,,11.0,149.0,5.0,100.0,475840244.0,3.0,951505.0,poseidon,condorpool,poseidon-worker-2-container-32-35,get_sm,/srv/get_sm,,2.0,0,0,0.0,33572368.0,979527.0,7079.0,44.0,0.2,0.5,1678618.4,97952.7
get_sm_ID0000022,hdd_5,compute,0,1712126136.0,,,1712126141.0,1712126153.0,1712126254.0,37719503.8,1712126152.0,1712126301.0,1712126289.0,1712126293.0,289830.0,1712126301.0,1712126306.0,5.0,,11.0,149.0,5.0,101.0,475800760.0,4.0,952852.0,poseidon,condorpool,poseidon-worker-2-container-44-47,get_sm,/srv/get_sm,,2.0,0,0,,,,,,,,,
get_sm_ID0000023,hdd_5,compute,0,1712126136.0,,,1712126141.0,1712126153.0,1712126282.0,13348799.2,1712126152.0,1712126301.0,1712126289.0,1712126292.0,289077.0,1712126301.0,1712126306.0,5.0,,11.0,149.0,5.0,129.0,467398273.0,3.0,943297.0,poseidon,condorpool,poseidon-worker-1-container-40-43,get_sm,/srv/get_sm,,1.9,0,0,,,,,,,,,
get_sm_ID0000024,hdd_5,compute,0,1712126136.0,,,1712126141.0,1712126153.0,1712126260.0,39741212.6,1712126152.0,1712126296.0,1712126285.0,1712126288.0,255310.0,1712126296.0,1712126301.0,5.0,,11.0,144.0,5.0,107.0,457521962.0,3.0,830231.0,poseidon,condorpool,poseidon-worker-1-container-28-31,get_sm,/srv/get_sm,,1.9,0,0,,,,,,,,,
get_sm_ID0000025,hdd_5,compute,0,1712126136.0,,,1712126141.0,1712126153.0,1712126261.0,38914685.8,1712126152.0,1712126296.0,1712126285.0,1712126288.0,220021.0,1712126296.0,1712126301.0,5.0,,11.0,144.0,5.0,108.0,447555942.0,3.0,712778.0,poseidon,condorpool,poseidon-worker-1-container-8-11,get_sm,/srv/get_sm,,2.0,0,0,,,,,,,,,
get_sm_ID0000015,None,compute,0,1712126136.0,,,1712126141.0,1712126153.0,1712126255.0,4115138.1,1712126152.0,1712126296.0,1712126285.0,1712126288.0,169287.0,1712126296.0,1712126301.0,5.0,,11.0,144.0,5.0,102.0,440090843.0,3.0,551360.0,poseidon,condorpool,poseidon-worker-1-container-4-7,get_sm,/srv/get_sm,,1.9,0,0,0.0,24638520.0,579407.0,7230.0,33.0,0.2,0.4,1231926.0,57940.7
get_sm_ID0000026,hdd_5,compute,0,1712126136.0,,,1712126141.0,1712126153.0,1712126282.0,12152897.2,1712126152.0,1712126301.0,1712126289.0,1712126292.0,187542.0,1712126301.0,1712126306.0,5.0,,11.0,149.0,5.0,129.0,442257808.0,3.0,608523.0,poseidon,condorpool,poseidon-worker-1-container-20-23,get_sm,/srv/get_sm,,1.9,0,0,,,,,,,,,
get_sm_ID0000016,hdd_5,compute,0,1712126136.0,,,1712126141.0,1712126153.0,1712126260.0,37317272.2,1712126152.0,1712126296.0,1712126285.0,1712126288.0,171740.0,1712126296.0,1712126301.0,5.0,,11.0,144.0,5.0,107.0,436178789.0,3.0,550490.0,poseidon,condorpool,poseidon-worker-1-container-32-35,get_sm,/srv/get_sm,,1.7,0,0,,,,,,,,,
