,anomaly_type,type,is_clustered,ready,pre_script_start,pre_script_end,submit,stage_in_start,stage_in_end,stage_in_effective_bytes_per_sec,execute_start,execute_end,stage_out_start,stage_out_end,stage_out_effective_bytes_per_sec,post_script_start,post_script_end,wms_delay,pre_script_delay,queue_delay,runtime,post_script_delay,stage_in_delay,stage_in_bytes,stage_out_delay,stage_out_bytes,kickstart_user,kickstart_site,kickstart_hostname,kickstart_transformations,kickstart_executables,kickstart_executables_argv,kickstart_executables_cpu_time,kickstart_status,kickstart_executables_exitcode,kickstart_online_iowait,kickstart_online_bytes_read,kickstart_online_bytes_written,kickstart_online_read_system_calls,kickstart_online_write_system_calls,kickstart_online_utime,kickstart_online_stime,kickstart_online_bytes_read_per_second,kickstart_online_bytes_written_per_second
create_dir_somospie_0_condorpool,None,auxiliary,0,1711752418.0,,,1711752419.0,,,0.0,1711752423.0,1711752429.0,,,0.0,1711752429.0,1711752434.0,1.0,,4.0,6.0,5.0,,,,,poseidon,local,poseidon-submit,pegasus::dirmanager,/mnt/poseidon-data/poseidon/pegasus-5.1.0panorama/bin/pegasus-transfer,pegasus-kickstart  -n pegasus::dirmanager -N null -i - -R local  -L somospie -T 2024-03-27T17:59:14+00:00 pegasus-transfer,0.2,0,0,,,,,,,,,
get_sm_ID0000019,None,compute,0,1711752434.0,,,1711752439.0,1711752458.0,1711752478.0,33242283.6,1711752458.0,1711752494.0,1711752485.0,1711752489.0,268611.0,1711752494.0,1711752499.0,5.0,,19.0,36.0,5.0,20.0,459739344.0,4.0,873152.0,poseidon,condorpool,poseidon-worker-2-container-32-35,get_sm,/srv/get_sm,,2.0,0,0,,,,,,,,,
get_sm_ID0000018,None,compute,0,1711752434.0,,,1711752439.0,1711752458.0,1711752479.0,31503872.0,1711752458.0,1711752499.0,1711752486.0,1711752489.0,222151.0,1711752499.0,1711752504.0,5.0,,19.0,41.0,5.0,21.0,449409643.0,3.0,716593.0,poseidon,condorpool,poseidon-worker-1-container-36-39,get_sm,/srv/get_sm,,1.9,0,0,,,,,,,,,
get_sm_ID0000017,None,compute,0,1711752434.0,,,1711752439.0,1711752458.0,1711752477.0,38360551.9,1711752458.0,1711752494.0,1711752485.0,1711752488.0,191240.0,1711752494.0,1711752499.0,5.0,,19.0,36.0,5.0,19.0,444771924.0,3.0,613264.0,poseidon,condorpool,poseidon-worker-2-container-24-27,get_sm,/srv/get_sm,,2.0,0,0,,,,,,,,,
get_sm_ID0000016,None,compute,0,1711752434.0,,,1711752439.0,1711752458.0,1711752476.0,43901057.1,1711752458.0,1711752494.0,1711752483.0,1711752486.0,167431.0,1711752494.0,1711752499.0,5.0,,19.0,36.0,5.0,18.0,436178789.0,3.0,550490.0,poseidon,condorpool,poseidon-worker-2-container-28-31,get_sm,/srv/get_sm,,1.8,0,0,,,,,,,,,
get_sm_ID0000026,None,compute,0,1711752434.0,,,1711752439.0,1711752458.0,1711752476.0,40640871.0,1711752458.0,1711752494.0,1711752483.0,1711752486.0,190830.0,1711752494.0,1711752499.0,5.0,,19.0,36.0,5.0,18.0,442257808.0,3.0,608523.0,poseidon,condorpool,poseidon-worker-1-container-44-47,get_sm,/srv/get_sm,,1.9,0,0,,,,,,,,,
get_sm_ID0000015,None,compute,0,1711752434.0,,,1711752439.0,1711752458.0,1711752479.0,31072616.6,1711752458.0,1711752499.0,1711752486.0,1711752489.0,170555.0,1711752499.0,1711752504.0,5.0,,19.0,41.0,5.0,21.0,440090843.0,3.0,551360.0,poseidon,condorpool,poseidon-worker-2-container-44-47,get_sm,/srv/get_sm,,1.8,0,0,,,,,,,,,
merge_ID0000001,None,compute,0,1711752434.0,,,1711752439.0,1711752458.0,1711752478.0,132090523.3,1711752458.0,1711752534.0,1711752511.0,1711752526.0,91313677.0,1711752534.0,1711752539.0,5.0,,19.0,76.0,5.0,20.0,1726068480.0,15.0,1298102725.0,poseidon,condorpool,poseidon-worker-2-container-12-15,merge,/srv/merge,,41.1,0,0,0.0,979740541.0,1294925123.0,10794.0,39553.0,34.8,2.3,48987027.0,64746256.1
get_sm_ID0000024,None,compute,0,1711752434.0,,,1711752439.0,1711752458.0,1711752479.0,31196068.0,1711752458.0,1711752499.0,1711752486.0,1711752490.0,255771.0,1711752499.0,1711752504.0,5.0,,19.0,41.0,5.0,21.0,457521962.0,4.0,830231.0,poseidon,condorpool,poseidon-worker-1-container-28-31,get_sm,/srv/get_sm,,2.0,0,0,,,,,,,,,
get_sm_ID0000023,cpu_2,compute,0,1711752434.0,,,1711752439.0,1711752458.0,1711752479.0,30789914.0,1711752458.0,1711752499.0,1711752486.0,1711752489.0,292649.0,1711752499.0,1711752504.0,5.0,,19.0,41.0,5.0,21.0,467398273.0,3.0,943297.0,poseidon,condorpool,poseidon-worker-2-container-36-39,get_sm,/srv/get_sm,,1.9,0,0,,,,,,,,,
get_sm_ID0000022,cpu_2,compute,0,1711752434.0,,,1711752439.0,1711752458.0,1711752480.0,31070880.4,1711752458.0,1711752499.0,1711752487.0,1711752490.0,294128.0,1711752499.0,1711752504.0,5.0,,19.0,41.0,5.0,22.0,475800760.0,3.0,952852.0,poseidon,condorpool,poseidon-worker-1-container-40-43,get_sm,/srv/get_sm,,1.9,0,0,,,,,,,,,
get_sm_ID0000021,cpu_2,compute,0,1711752434.0,,,1711752439.0,1711752458.0,1711752480.0,33637434.4,1711752458.0,1711752499.0,1711752487.0,1711752490.0,295062.0,1711752499.0,1711752504.0,5.0,,19.0,41.0,5.0,22.0,475840244.0,3.0,951505.0,poseidon,condorpool,poseidon-worker-1-container-32-35,get_sm,/srv/get_sm,,1.9,0,0,,,,,,,,,
get_sm_ID0000020,cpu_2,compute,0,1711752434.0,,,1711752439.0,1711752458.0,1711752478.0,37642434.4,1711752458.0,1711752494.0,1711752485.0,1711752488.0,287818.0,1711752494.0,1711752499.0,5.0,,19.0,36.0,5.0,20.0,470635724.0,3.0,945682.0,poseidon,condorpool,poseidon-worker-2-container-40-43,get_sm,/srv/get_sm,,1.9,0,0,,,,,,,,,
